current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_euler.x,payload_euler.y,payload_euler.z,simulink_acc_sp.x,simulink_acc_sp.y,simulink_acc_sp.y,qp_status
1633639637.11048,0.010445423424243927,0.01075994223356247,-2.495095729827881,-0.009382598102092743,-0.008910777047276497,-0.005001338664442301,0.0,0.0,0.0,-0.009923153556883335,-0.010217140428721905,-0.004849433433264494,-0.003949305973947048,-0.005577377043664455,-0.005577377043664455,-0.00026027931016869843,-7.702935363340657e-06,-1.570647954940796,0.0,0.0,0.0,data: 0.0
1633639637.112489,0.010445423424243927,0.01075994223356247,-2.495095729827881,-0.009382598102092743,-0.008910777047276497,-0.005001338664442301,0.0,0.0,0.0,-0.009923153556883335,-0.010217140428721905,-0.004849433433264494,-0.003949305973947048,-0.005577377043664455,-0.005577377043664455,-0.00026027931016869843,-7.702935363340657e-06,-1.570647954940796,0.0,0.0,0.0,data: 0.0
1633639637.124711,0.010403728112578392,0.010724813677370548,-2.4950921535491943,-0.009395391680300236,-0.008922411128878593,-0.005007762927561998,0.0,0.0,0.0,-0.00990300439298153,-0.01011394802480936,-0.0048687453381717205,-0.004235614091157913,-0.005213377997279167,-0.005213377997279167,-0.00025249525788240135,-1.6408073861384764e-05,-1.5706472396850586,0.0,0.0,0.0,data: 0.0
1633639637.132392,0.010424213483929634,0.010651318356394768,-2.495077610015869,-0.009361516684293747,-0.00895546842366457,-0.004993127658963203,0.0,0.0,0.0,-0.00990300439298153,-0.01011394802480936,-0.0048687453381717205,-0.004235614091157913,-0.005213377997279167,-0.005213377997279167,-0.00024816099903546274,-2.098045479215216e-05,-1.5706461668014526,0.0,0.0,0.0,data: 0.0
1633639637.143353,0.010492822155356407,0.010535836219787598,-2.495034694671631,-0.00932544469833374,-0.008989683352410793,-0.004965468309819698,0.0,0.0,0.0,-0.009968183003365993,-0.010004240088164806,-0.004911660682410002,-0.004929990507662296,-0.0048245773650705814,-0.0048245773650705814,-0.00024409282195847481,-2.5129502319032326e-05,-1.5706448554992676,0.0,0.0,0.0,data: 0.0
1633639637.153167,0.010503354482352734,0.010457402095198631,-2.495026111602783,-0.009235862642526627,-0.009045209735631943,-0.004897657781839371,0.0,0.0,0.0,-0.009968183003365993,-0.010004240088164806,-0.004911660682410002,-0.004929990507662296,-0.0048245773650705814,-0.0048245773650705814,-0.0002415319177089259,-2.768852937151678e-05,-1.5706439018249512,0.0,0.0,0.0,data: 0.0
1633639637.16332,0.010503354482352734,0.010457402095198631,-2.495026111602783,-0.009235862642526627,-0.009045209735631943,-0.004897657781839371,0.0,0.0,0.0,-0.010020050220191479,-0.009888325817883015,-0.00494646979495883,-0.00547244306653738,-0.004448761232197285,-0.004448761232197285,-0.00023909355513751507,-3.0102459277259186e-05,-1.5706429481506348,0.0,0.0,0.0,data: 0.0
1633639637.172422,0.01054741907864809,0.0104138208553195,-2.494999885559082,-0.00918552652001381,-0.009066284634172916,-0.004864259157329798,0.0,0.0,0.0,-0.010020050220191479,-0.009888325817883015,-0.00494646979495883,-0.00547244306653738,-0.004448761232197285,-0.004448761232197285,-0.00023566719028167427,-3.348971586092375e-05,-1.5706422328948975,0.0,0.0,0.0,data: 0.0
1633639637.184031,0.010550127364695072,0.010331567376852036,-2.4949886798858643,-0.009140605106949806,-0.009102347306907177,-0.004848082549870014,0.0,0.0,0.0,-0.010058474726974964,-0.009766355156898499,-0.004987954627722502,-0.005920958239585161,-0.004090543836355209,-0.004090543836355209,-0.0002325088862562552,-3.6644396459450945e-05,-1.5706427097320557,0.0,0.0,0.0,data: 0.0
1633639637.192456,0.01058786641806364,0.01028543058782816,-2.494959592819214,-0.009088710881769657,-0.009123222902417183,-0.004849503748118877,0.0,0.0,0.0,-0.010058474726974964,-0.009766355156898499,-0.004987954627722502,-0.005920958239585161,-0.004090543836355209,-0.004090543836355209,-0.00023053892073221505,-3.864130485453643e-05,-1.5706439018249512,0.0,0.0,0.0,data: 0.0
1633639637.202527,0.010585533455014229,0.010200472548604012,-2.49495267868042,-0.00903958547860384,-0.009156784042716026,-0.004872751887887716,0.0,0.0,0.0,-0.01008483674377203,-0.009637782350182533,-0.0050182337872684,-0.006297470070421696,-0.003763936460018158,-0.003763936460018158,-0.00022866127255838364,-4.056618854519911e-05,-1.5706454515457153,0.0,0.0,0.0,data: 0.0
1633639637.212412,0.010615616105496883,0.010150091722607613,-2.494929313659668,-0.008987411856651306,-0.009175268933176994,-0.004888190887868404,0.0,0.0,0.0,-0.01008483674377203,-0.009637782350182533,-0.0050182337872684,-0.006297470070421696,-0.003763936460018158,-0.003763936460018158,-0.00022597842325922102,-4.3334879592293873e-05,-1.5706477165222168,0.0,0.0,0.0,data: 0.0
1633639637.22245,0.010607820004224777,0.010062942281365395,-2.4949276447296143,-0.008937200531363487,-0.0092015964910388,-0.004934436641633511,0.0,0.0,0.0,-0.01009987574070692,-0.009504502639174461,-0.005038976203650236,-0.006599316373467445,-0.0034994171001017094,-0.0034994171001017094,-0.00022340261784847826,-4.597199585987255e-05,-1.5706490278244019,0.0,0.0,0.0,data: 0.0
1633639637.232508,0.010631446726620197,0.010009797289967537,-2.4949095249176025,-0.008886806666851044,-0.009214838966727257,-0.00496345991268754,0.0,0.0,0.0,-0.01009987574070692,-0.009504502639174461,-0.005038976203650236,-0.006599316373467445,-0.0034994171001017094,-0.0034994171001017094,-0.00022171968885231763,-4.7656616516178474e-05,-1.5706493854522705,0.0,0.0,0.0,data: 0.0
1633639637.243013,0.010617283172905445,0.009919320233166218,-2.4949135780334473,-0.008838914334774017,-0.009233650751411915,-0.005012195557355881,0.0,0.0,0.0,-0.01009987574070692,-0.009504502639174461,-0.005038976203650236,-0.006599316373467445,-0.0034994171001017094,-0.0034994171001017094,-0.0002200509625254199,-4.927781628794037e-05,-1.5706490278244019,0.0,0.0,0.0,data: 0.0
