timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
136524743,0.99981666,0.008810664,0.0030359102,0.01672658,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136529743,0.9998168,0.00881408,0.003024823,0.016724104,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136534744,0.9998168,0.008816357,0.0030234116,0.016722927,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136539745,0.99981666,0.008807069,0.003036757,0.016728478,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136544746,0.9998166,0.008805554,0.0030440579,0.016731702,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136549789,0.99981636,0.00881328,0.0030425773,0.016748477,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136554762,0.99981636,0.008809679,0.0030373605,0.016745605,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136559749,0.9998167,0.00880835,0.003037819,0.016724994,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136564750,0.9998167,0.008808383,0.0030447582,0.016725548,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136569756,0.99981606,0.008824193,0.0030481734,0.016757196,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136574796,0.9998155,0.008838384,0.003042758,0.016780885,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136579784,0.99981594,0.008829305,0.0030308308,0.016763568,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136584770,0.9998166,0.0088171875,0.0030325574,0.016731055,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136589762,0.9998162,0.008821243,0.0030332045,0.016751008,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136594753,0.9998151,0.008847215,0.0030373745,0.016799718,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136599758,0.9998151,0.0088504255,0.0030371672,0.01679876,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136604757,0.99981624,0.008832727,0.0030382264,0.016741758,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136609758,0.9998164,0.008830447,0.0030426022,0.016731558,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136614764,0.9998149,0.008851076,0.0030535595,0.016812233,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136619760,0.99981445,0.008849479,0.0030537592,0.01683972,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136624761,0.9998162,0.008840032,0.003040513,0.0167434,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136629773,0.99981636,0.008852393,0.0030439624,0.016726747,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136634763,0.9998141,0.0088582095,0.0030462442,0.016857592,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136639764,0.99981385,0.0088652605,0.0030392858,0.016862556,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136644765,0.99981636,0.008878414,0.0030468777,0.016712507,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136649766,0.99981594,0.008836367,0.003061314,0.016754584,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136654766,0.9998134,0.008834349,0.0030466116,0.016909491,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136659767,0.9998142,0.008911818,0.0030374154,0.016818073,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136664769,0.999816,0.008907677,0.0030734355,0.016710952,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136669769,0.99981445,0.008801622,0.0030640115,0.016854603,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136674771,0.9998138,0.008870175,0.0030413046,0.016869979,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136679771,0.99981457,0.008981448,0.003085001,0.01675076,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136684772,0.99981445,0.008834721,0.003071253,0.01684182,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136689774,0.9998143,0.008816212,0.0030575816,0.016866203,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136694774,0.9998141,0.008980111,0.0030817115,0.016780403,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136699775,0.99981344,0.008891832,0.0030608121,0.016874682,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136704825,0.9998143,0.008820073,0.0030677782,0.016858187,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136709791,0.99981433,0.008947126,0.0030988206,0.0167842,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136714778,0.99981374,0.008898239,0.00305795,0.016856866,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136719783,0.9998146,0.008874455,0.0030823944,0.01681201,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136724780,0.99981415,0.008912172,0.0030936094,0.01681419,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136729781,0.9998148,0.008835586,0.0030683347,0.01682226,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136734782,0.9998146,0.00890129,0.0031333917,0.016780147,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136739783,0.9998138,0.008851961,0.0030815357,0.01686896,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136744785,0.9998145,0.008879839,0.0030883797,0.0168128,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136749787,0.99981326,0.008974022,0.0031248727,0.016830463,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136754787,0.99981385,0.008861421,0.003062459,0.01686606,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136759787,0.9998138,0.008956511,0.0031202424,0.016810026,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136764788,0.99981326,0.0089274915,0.0030756115,0.016864328,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136769789,0.99981356,0.0089724185,0.0031033072,0.01681104,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136774789,0.99981254,0.008976229,0.0031264792,0.016870929,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136779790,0.99981385,0.008913856,0.0030710415,0.016833413,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136784791,0.9998124,0.009031018,0.003133629,0.016849829,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136789793,0.99981284,0.008950716,0.0030809084,0.016870609,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136794793,0.99981314,0.008988501,0.0031188894,0.016833186,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136799794,0.99981284,0.008947308,0.0030969714,0.016874367,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136804795,0.999813,0.009000591,0.0031386334,0.016827634,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136809796,0.9998128,0.0089303795,0.0031052206,0.016886303,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136814797,0.99981296,0.009001906,0.0031297978,0.016826956,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136819798,0.9998125,0.008948159,0.0031224287,0.016889066,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136824799,0.9998134,0.008973037,0.0031282387,0.016821621,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136829800,0.9998125,0.008952645,0.0031367617,0.01688523,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136834801,0.99981314,0.008958044,0.003131595,0.016842782,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136839802,0.9998117,0.008988557,0.0031527763,0.016907273,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136844803,0.9998129,0.008960738,0.00313815,0.016853228,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136849804,0.99981195,0.008986064,0.0031424896,0.016897188,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136854806,0.99981284,0.008962464,0.0031339899,0.016859172,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136859807,0.9998116,0.008990201,0.0031239272,0.016915899,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136864807,0.9998122,0.008976032,0.0031238843,0.016893726,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136869807,0.99981064,0.009005492,0.0031289249,0.0169629,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136874808,0.9998117,0.008992082,0.003109279,0.016915638,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136879810,0.9998109,0.008992726,0.003133469,0.016954927,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136884810,0.9998114,0.009014268,0.0031172475,0.016921464,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136889811,0.99981004,0.009027805,0.0031242783,0.01698864,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136894813,0.9998106,0.009037251,0.0031138463,0.01695636,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136899814,0.9998099,0.009055368,0.0031256408,0.016980957,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136904815,0.9998105,0.009029621,0.0031195218,0.016961055,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136909815,0.9998096,0.009043344,0.0031279146,0.01700766,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136914817,0.99981004,0.009032901,0.0031117268,0.01699212,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136919817,0.9998095,0.009029193,0.003119511,0.017020045,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136924819,0.9998098,0.009052797,0.0031032837,0.016993448,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136929819,0.99980944,0.009030023,0.003107864,0.01703098,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136934820,0.9998091,0.009056372,0.003103802,0.01703063,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136939854,0.999809,0.009029879,0.0031145373,0.017051378,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136944826,0.999809,0.009057467,0.0031036886,0.017035376,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136949823,0.9998092,0.00902388,0.0031225048,0.017039318,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136954824,0.9998087,0.009059288,0.0031069326,0.0170535,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136959824,0.9998084,0.0090475865,0.0031209183,0.017078176,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136964826,0.9998083,0.009089124,0.003097714,0.017063122,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136969827,0.99980867,0.00903946,0.0031273852,0.017066322,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136974835,0.9998081,0.009096221,0.0030881525,0.017075665,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136979829,0.99980766,0.009088529,0.003098899,0.017105807,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136984830,0.99980736,0.009102947,0.00309545,0.017114641,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136989830,0.999808,0.009071495,0.0031038942,0.01708573,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136994832,0.99980783,0.00909908,0.0030957374,0.01708793,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
136999832,0.99980754,0.009091111,0.0031368842,0.01710092,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137004833,0.9998074,0.0090758195,0.0030982778,0.017127134,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137009834,0.9998075,0.009067878,0.003135608,0.01711517,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137014835,0.9998073,0.009074731,0.0031016883,0.017129546,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137019843,0.99980754,0.0090556815,0.0031222655,0.017122442,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137024837,0.9998068,0.009069297,0.00310117,0.017161405,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137029841,0.99980706,0.009070713,0.0031307684,0.017141733,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137034890,0.9998069,0.009039623,0.003082177,0.017178541,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137039875,0.9998068,0.009065479,0.003129702,0.01715476,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137044866,0.99980646,0.009047113,0.003095548,0.017192999,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137049866,0.99980676,0.009025962,0.0031313093,0.017180972,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137054850,0.99980605,0.009043774,0.0031007715,0.017224057,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137059841,0.9998064,0.009054495,0.0031405606,0.01718928,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137064845,0.9998054,0.00907765,0.0031043752,0.0172381,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137069845,0.9998063,0.0090472605,0.0031609177,0.017190423,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137074846,0.99980575,0.009063643,0.0031185548,0.01722768,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137079848,0.99980617,0.00907861,0.0031446412,0.017187426,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137084849,0.99980474,0.009102067,0.003099733,0.01726763,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137089849,0.9998053,0.009113822,0.0031313223,0.017217048,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137094893,0.9998044,0.00912233,0.0030758532,0.017280798,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137099852,0.9998054,0.009100577,0.003126238,0.01722426,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137104857,0.9998039,0.009118518,0.0030677312,0.017311212,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137109853,0.99980503,0.00908453,0.003115544,0.01725,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137114854,0.99980325,0.009142079,0.0030916804,0.017331704,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137119856,0.99980485,0.009107402,0.0031465115,0.01724494,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137124856,0.99980325,0.009138091,0.003099394,0.017334986,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137129857,0.9998045,0.009124251,0.0031664227,0.017253602,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137134858,0.9998027,0.009138446,0.0031014069,0.017365787,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137139859,0.99980426,0.009081216,0.0031406712,0.017294552,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137144860,0.9998018,0.0091753565,0.0031006115,0.017395226,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137149861,0.99980414,0.009107192,0.0031375466,0.017289774,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137154862,0.99980193,0.009183102,0.003087806,0.017382406,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137159863,0.9998037,0.009155361,0.003127628,0.017292954,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137164864,0.9998013,0.009207025,0.0030823846,0.017413862,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137169864,0.99980295,0.009175216,0.0031127587,0.017326977,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137174866,0.9998015,0.0091733,0.003057862,0.017418476,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137179866,0.9998034,0.009135101,0.003103225,0.017323151,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137184867,0.99980116,0.009168753,0.0030541301,0.01744685,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137189869,0.9998027,0.009149238,0.0031126796,0.017357215,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137194869,0.9998008,0.009192408,0.0030874354,0.01744593,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137199870,0.99980277,0.009173473,0.0031326085,0.017337212,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137204871,0.99980086,0.00917894,0.003102262,0.017449284,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137209873,0.9998018,0.009200892,0.0031412565,0.017374024,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137214873,0.9998004,0.009212381,0.0030957812,0.01745515,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137219874,0.99980146,0.009240455,0.0031055373,0.01737946,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137224875,0.9997998,0.009214466,0.0030572247,0.017495917,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137229876,0.999801,0.009241621,0.0030725945,0.017416187,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137234877,0.99979985,0.009209569,0.0030500835,0.017500358,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137239878,0.99980116,0.009226126,0.003094833,0.017409422,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137244879,0.99979943,0.009203841,0.0030475992,0.017523166,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137249880,0.9997998,0.009260656,0.0030974902,0.017465519,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137254913,0.9997986,0.009204801,0.003074754,0.017567296,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137259883,0.9997997,0.009248609,0.003106465,0.01747773,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137264883,0.9997993,0.009142015,0.0030934704,0.017557057,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137269884,0.9997998,0.009174314,0.0031211923,0.017511055,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137274885,0.99979895,0.009120896,0.0030812274,0.01759197,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137279886,0.9997991,0.009189082,0.0030982967,0.017543076,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137284886,0.99979866,0.009098488,0.0030765692,0.017619355,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137289887,0.9997995,0.009143412,0.003103935,0.01754577,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137294889,0.9997988,0.009099136,0.0030723298,0.017611546,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137299893,0.9997992,0.00912796,0.003132987,0.017562771,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
