timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
285489010,0.99973035,-0.007898988,0.004634761,0.021341138,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285494011,0.99973017,-0.007895469,0.004644343,0.02134773,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285499012,0.99972975,-0.007884044,0.004649125,0.021368314,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285504014,0.99973005,-0.007882286,0.004654758,0.02135858,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285509014,0.9997306,-0.007887756,0.004650756,0.021330198,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285514015,0.9997305,-0.007893897,0.0046487004,0.021329658,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285519022,0.99972975,-0.007901832,0.004644617,0.021363053,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285524019,0.9997294,-0.00789826,0.0046427185,0.021386351,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285529018,0.9997295,-0.007894332,0.0046431744,0.021378359,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285534020,0.99972993,-0.007880394,0.0046514263,0.021366298,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285539021,0.99973017,-0.0078915,0.004646432,0.021346638,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285544022,0.9997301,-0.007896763,0.004647247,0.021351598,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285549024,0.99972916,-0.007896378,0.004657533,0.021392101,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285554024,0.9997289,-0.007889749,0.0046455096,0.021407714,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285559025,0.9997299,-0.0078814365,0.0046545216,0.021368483,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285564026,0.9997306,-0.007880344,0.004649987,0.021333948,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285569028,0.99972975,-0.007884328,0.0046458663,0.021374542,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285574029,0.9997283,-0.007885158,0.0046464745,0.021436205,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285579029,0.9997294,-0.007881314,0.0046392526,0.021392917,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285584031,0.99973094,-0.00788946,0.004659413,0.02131147,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285589031,0.99972993,-0.0078917025,0.004658567,0.021359704,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285594033,0.99972785,-0.007865672,0.0046442663,0.021467904,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285599034,0.99972886,-0.007868903,0.004656022,0.021413563,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285604035,0.9997313,-0.007891756,0.00466978,0.021293772,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285609036,0.9997298,-0.007888787,0.0046610194,0.021365263,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285614037,0.9997271,-0.007862089,0.00465056,0.021505397,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285619041,0.9997293,-0.00784946,0.0046554594,0.021403976,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285624064,0.9997316,-0.007887721,0.004660494,0.021278962,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285629052,0.9997286,-0.007882474,0.004645255,0.021425871,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285634046,0.99972725,-0.007813413,0.004642044,0.021513782,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285639043,0.99973065,-0.007838486,0.0046574282,0.021344792,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285644043,0.9997303,-0.007906942,0.004655616,0.021337666,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285649051,0.9997278,-0.007844457,0.004644412,0.021479854,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285654046,0.9997293,-0.007783174,0.0046608793,0.021430543,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285659047,0.99972963,-0.007877971,0.004661671,0.021375885,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285664048,0.99972886,-0.007845127,0.004638816,0.021428436,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285669054,0.9997297,-0.0077625634,0.00464141,0.021420842,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285674050,0.9997283,-0.00786902,0.004645926,0.021444572,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285679051,0.9997291,-0.007829187,0.0046353997,0.021426285,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285684054,0.9997308,-0.007785232,0.0046199295,0.021365317,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285689053,0.9997277,-0.007881942,0.004639527,0.021469776,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
