timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
285489010,78112844,-33.930012700000006,18.8649518,-2.688239,-8.341542,0.26291692,-0.024212597,-0.025190823,0.0,0.011873095,0.03774863,0.015971791,-0.00950014,-0.038843874,-0.018811755,0.02251794,-0.04559528,-0.026612613,-0.07738128,0.042612396,0.007919349,118.6399,0.1,0.2603384,0.4454372,0.1322457,0.105056636,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285499012,78112844,-33.930012700000006,18.8649518,-2.6884415,-8.34124,0.26261798,-0.024212597,-0.025190823,0.0,0.011696868,0.03646173,0.016884413,-0.008759144,-0.038843874,-0.018811755,0.02251794,0.037691083,-0.09803085,0.10003892,0.042666707,0.007919349,118.6399,0.1,0.26122826,0.446079,0.13269803,0.10523489,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285509014,78112844,-33.930012700000006,18.8649518,-2.6886308,-8.34094,0.2623393,-0.024212597,-0.025190823,0.0,0.012208384,0.037158992,0.016810289,-0.00898717,-0.038843874,-0.018811755,0.02251794,0.09880118,0.14603798,-0.0155458255,0.042590383,0.007919349,118.6399,0.1,0.26212347,0.4467228,0.13315102,0.10541322,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285519022,78112844,-33.930012700000006,18.8649518,-2.688806,-8.3406315,0.26193386,-0.024212597,-0.025190823,0.0,0.012019062,0.037306093,0.016057968,-0.0100149065,-0.038843874,-0.018811755,0.02251794,-0.03461819,-0.06882732,-0.05059634,0.04265607,0.007919349,118.6399,0.1,0.263024,0.44375828,0.13360287,0.10527244,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285529018,78112844,-33.930012700000006,18.8649518,-2.6889758,-8.340328,0.26154163,-0.024212597,-0.025190823,0.0,0.011463681,0.03635533,0.015943563,-0.01038225,-0.038843874,-0.018811755,0.02251794,-0.015874607,-0.04674945,0.07223209,0.042686783,0.007919349,118.6399,0.1,0.26392984,0.44440088,0.13406253,0.10545098,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285539021,78112844,-33.930012700000006,18.8649518,-2.6891365,-8.340021,0.26117408,-0.024212597,-0.025190823,0.0,0.011546956,0.037588835,0.016613897,-0.009943291,-0.038843874,-0.018811755,0.02251794,0.00860442,0.095305294,0.03598643,0.042623304,0.007919349,118.6399,0.1,0.26484108,0.44504553,0.13451621,0.105629645,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285549024,78112844,-33.930012700000006,18.8649518,-2.6892858,-8.339708,0.26082295,-0.024212597,-0.025190823,0.0,0.011566551,0.036907177,0.015549667,-0.0112181865,-0.038843874,-0.018811755,0.02251794,-0.03277549,-0.13302563,-0.15431975,0.042714033,0.007919349,118.6399,0.1,0.26575768,0.44569218,0.13495912,0.10580833,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285559025,78112844,-33.930012700000006,18.8649518,-2.6894267,-8.339403,0.26047993,-0.024212597,-0.025190823,0.0,0.011473353,0.036798563,0.015324333,-0.011634235,-0.038843874,-0.018811755,0.02251794,-0.0065580523,0.08638334,0.03922604,0.04266698,0.007919349,118.6399,0.1,0.26667956,0.4463409,0.13543561,0.105987094,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285569028,78112844,-33.930012700000006,18.8649518,-2.68969,-8.339189,0.25995758,-0.024212597,-0.025190823,0.0,0.011663336,0.037209727,0.016922502,-0.010419129,-0.038843874,-0.018811755,0.02251794,0.063710995,0.0187451,0.19802925,0.042679198,0.007919349,118.6399,0.1,0.25018406,0.44252512,0.12690455,0.1033292,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285579029,78112844,-33.930012700000006,18.8649518,-2.6899402,-8.338978,0.25945434,-0.024212597,-0.025190823,0.0,0.011592207,0.036478024,0.014433447,-0.013263647,-0.038843874,-0.018811755,0.02251794,0.06028337,0.10612203,-0.24919602,0.042716086,0.007919349,118.6399,0.1,0.25101122,0.44314972,0.12734063,0.10350647,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285589031,78112844,-33.930012700000006,18.8649518,-2.6901774,-8.33876,0.25896803,-0.024212597,-0.025190823,0.0,0.0112074185,0.036148164,0.016108576,-0.011917441,-0.038843874,-0.018811755,0.02251794,-0.046339765,-0.15349627,0.21975917,0.042649247,0.007919349,118.6399,0.1,0.25184357,0.44377628,0.12779334,0.10368377,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285599034,78112844,-33.930012700000006,18.8649518,-2.6904044,-8.338546,0.2585065,-0.024212597,-0.025190823,0.0,0.011419313,0.03667656,0.014646634,-0.013682786,-0.038843874,-0.018811755,0.02251794,0.07985332,0.18857117,-0.18604861,0.042757258,0.007919349,118.6399,0.1,0.25268114,0.4444048,0.128241,0.10386119,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285609036,78112844,-33.930012700000006,18.8649518,-2.6906168,-8.3383255,0.25808448,-0.024212597,-0.025190823,0.0,0.011353796,0.035836533,0.016340904,-0.012246282,-0.038843874,-0.018811755,0.02251794,-0.010647018,-0.086856864,0.26185405,0.042660367,0.007919349,118.6399,0.1,0.2535239,0.44148073,0.12867774,0.10373306,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285619041,78112844,-33.930012700000006,18.8649518,-2.6908178,-8.338102,0.25767928,-0.024212597,-0.025190823,0.0,0.011469362,0.036303464,0.013377077,-0.0154452305,-0.038843874,-0.018811755,0.02251794,0.04051064,-0.0007859884,-0.36380124,0.04273827,0.007919349,118.6399,0.1,0.25437182,0.44210818,0.12912865,0.1039107,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285629052,78112844,-33.930012700000006,18.8649518,-2.6910055,-8.337881,0.25729164,-0.024212597,-0.025190823,0.0,0.011493447,0.035918005,0.016620826,-0.012414813,-0.038843874,-0.018811755,0.02251794,-0.0042075324,0.16090615,0.36061755,0.0427819,0.007919349,118.6399,0.1,0.25522503,0.4427376,0.12957913,0.104088426,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285639043,78112844,-33.930012700000006,18.8649518,-2.6911855,-8.337653,0.2569208,-0.024212597,-0.025190823,0.0,0.010913099,0.034698103,0.013339414,-0.015888704,-0.038843874,-0.018811755,0.02251794,-0.056091152,-0.46616176,-0.25982583,0.04261995,0.007919349,118.6399,0.1,0.25608346,0.44336903,0.13002159,0.10426624,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285649051,78112844,-33.930012700000006,18.8649518,-2.691352,-8.337429,0.256566,-0.024212597,-0.025190823,0.0,0.011553808,0.0377315,0.015185667,-0.014214875,-0.038843874,-0.018811755,0.02251794,-0.015416352,0.5970474,0.030371029,0.042890277,0.007919349,118.6399,0.1,0.25694716,0.44400248,0.13047032,0.10444409,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285659047,78112844,-33.930012700000006,18.8649518,-2.6915104,-8.337204,0.25622278,-0.024212597,-0.025190823,0.0,0.011464062,0.03360182,0.014398874,-0.015154832,-0.038843874,-0.018811755,0.02251794,0.13136978,-0.24642183,0.18132415,0.042681713,0.007919349,118.6399,0.1,0.25781608,0.44463786,0.13092351,0.104622036,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285669054,78112844,-33.930012700000006,18.8649518,-2.6916513,-8.336969,0.25589666,-0.024212597,-0.025190823,0.0,0.011362581,0.034496233,0.01329279,-0.016395591,-0.038843874,-0.018811755,0.02251794,-0.20208067,-0.61440414,-0.2543217,0.042773057,0.007919349,118.6399,0.1,0.2586903,0.44527528,0.13136964,0.10480008,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285679051,78112844,-33.930012700000006,18.8649518,-2.6917844,-8.336745,0.2555827,-0.024212597,-0.025190823,0.0,0.012284442,0.037235275,0.014320685,-0.015484632,-0.038843874,-0.018811755,0.02251794,0.14259113,0.81678516,0.07901983,0.0427834,0.007919349,118.6399,0.1,0.25956976,0.44591466,0.13182002,0.10497816,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285689053,78112844,-33.930012700000006,18.8649518,-2.6919098,-8.336514,0.25510448,-0.024212597,-0.025190823,0.0,0.011639089,0.03500647,0.0142216245,-0.015865915,-0.038843874,-0.018811755,0.02251794,0.11793912,0.27993914,0.119817294,0.042869825,0.007919349,118.6399,0.1,0.26045457,0.4429652,0.13227372,0.104841314,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
