timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
343332364,343331331,0.18864898,0.00554053,3.6595745,9.024412,0.16489206,4.9801555,0
343352352,343351333,0.15293102,0.0018374455,2.2745454,15.016897,0.038279522,4.9638243,0
343372424,343371356,0.16415937,0.00067457755,-1.2107368,13.520731,0.0120463865,4.95426,0
343392443,343391333,0.16398303,0.0004474708,0.031978637,7.4687715,1.5213467e-05,4.923341,0
343412661,343411333,0.1681794,0.00032574113,-0.9891095,6.7632723,0.01607272,4.900394,0
343432520,343431334,0.16823219,0.00025849591,-0.015998542,6.175279,4.60534e-06,4.8634996,0
343452632,343451335,0.17014618,0.00021230441,-0.6852691,5.9217763,0.008811053,4.832624,0
343472715,343471335,0.17171523,0.00018035747,-0.66205883,5.6887665,0.008561159,4.800299,0
343492451,343491336,0.17275657,0.0001565725,-0.5020462,5.5296674,0.0050646085,4.764973,0
343512412,343511337,0.17422675,0.00013798996,-0.7929175,5.406825,0.012920257,4.7336392,0
343532459,343531338,0.17665777,0.00012333806,-1.4613296,5.2961626,0.0448015,4.7169056,0
343552413,343551338,0.1771065,0.00011166649,-0.29974306,5.210136,0.0019160494,4.6775794,0
343572408,343571339,0.17797065,0.00010203525,-0.6298566,5.1193314,0.008610484,4.6421466,0
343592758,343591339,0.18033816,9.345988e-05,-1.8195782,5.068333,0.07258281,4.6353774,0
343612668,343611343,0.18052648,8.6636515e-05,-0.16115904,5.0007205,0.0005770776,4.5941286,0
343632547,343631380,0.18233955,8.047588e-05,-1.6238978,4.946107,0.0592395,4.5800905,0
343652702,343651344,0.18355806,7.519122e-05,-1.1730515,4.9022965,0.031188324,4.553261,0
343672443,343671342,0.18424505,7.056585e-05,-0.7032368,4.852035,0.011324963,4.51727,0
343692397,343691343,0.18501343,6.651392e-05,-0.83515614,4.792795,0.016169777,4.4832687,0
343712497,343711343,0.18611212,6.285587e-05,-1.2504098,4.74454,0.036615763,4.4574604,0
343732452,343731344,0.18559664,5.9741145e-05,0.6320524,4.690232,0.009463884,4.4179516,0
343752469,343751395,0.18765797,5.6719582e-05,-2.556047,4.653695,0.15599017,4.437506,0
343772698,343771345,0.18760945,5.4060547e-05,0.06414354,4.65618,9.818238e-05,4.395738,0
343792671,343791346,0.18877687,5.161306e-05,-1.5996345,4.6046095,0.061745632,4.37802,0
343812520,343811347,0.18964483,4.935131e-05,-1.2336508,4.579106,0.03692847,4.350362,0
343832688,343831347,0.19052462,4.7305082e-05,-1.3087397,4.539001,0.04192796,4.324065,0
343852430,343851348,0.19143674,4.539443e-05,-1.3989861,4.5065413,0.048254848,4.299524,0
343872397,343871348,0.19173229,4.3659275e-05,-0.47372591,4.4708924,0.005577217,4.2601504,0
343892389,343891349,0.19307859,4.2010455e-05,-2.2029126,4.427859,0.12177502,4.2600284,0
343912441,343911350,0.19471763,4.0423758e-05,-2.7337065,4.427768,0.18753242,4.280482,0
343932370,343931350,0.1954925,3.8976104e-05,-1.3546884,4.4400167,0.045925267,4.2523847,0
343952652,343951354,0.19663042,3.761851e-05,-2.0462909,4.4064126,0.10558617,4.242731,0
343972695,343971352,0.19766444,3.6338493e-05,-1.9118053,4.392764,0.09245,4.2277727,0
343992733,343991353,0.19860886,3.515314e-05,-1.809727,4.370933,0.08325483,4.209048,0
344013017,344011353,0.19984828,3.402791e-05,-2.4312103,4.3488507,0.15101776,4.2101007,0
344032409,344031354,0.20082346,3.297569e-05,-1.9769572,4.345079,0.09994346,4.1942816,0
344052700,344051354,0.20163712,3.1995765e-05,-1.7047445,4.323394,0.07468808,4.1704135,0
344072498,344071355,0.20248055,3.1075346e-05,-1.816944,4.2946076,0.08541164,4.1489234,0
344092546,344091394,0.20331259,3.0206978e-05,-1.8394898,4.268882,0.088072054,4.1274576,0
344112545,344111361,0.20417203,2.938464e-05,-1.9464579,4.243667,0.09919874,4.1083717,0
344132765,344131357,0.20508756,2.8598524e-05,-2.1149983,4.2220206,0.117721885,4.093412,0
344152645,344151357,0.20595776,2.7851907e-05,-2.0579848,4.2038774,0.11194167,4.076013,0
344172647,344171358,0.20683292,2.7141145e-05,-2.1157916,4.183505,0.11889482,4.059567,0
344193062,344191359,0.20778412,2.645896e-05,-2.3417618,4.165001,0.14629444,4.0492373,0
344212528,344211375,0.20873629,2.5803492e-05,-2.3876078,4.152882,0.15252249,4.039364,0
344232570,344231360,0.20973837,2.5173233e-05,-2.5585723,4.141299,0.17563713,4.034198,0
344252511,344251360,0.21069214,2.4570747e-05,-2.4880183,4.1339393,0.16637978,4.025408,0
344272492,344271361,0.21151884,2.3997995e-05,-2.2082486,4.1223197,0.13143522,4.007177,0
344292467,344291362,0.21208653,2.3460176e-05,-1.5601673,4.0998945,0.06596706,3.9747026,0
344313178,344311366,0.21255405,2.295651e-05,-1.3213004,4.062773,0.04774611,3.9392412,0
344332703,344331363,0.21325716,2.247193e-05,-2.0160446,4.0250626,0.11219801,3.9155922,0
344352647,344351364,0.21381305,2.2011032e-05,-1.628488,3.9984717,0.07369407,3.8842223,0
344373008,344371365,0.21451162,2.1566137e-05,-2.0738957,3.965252,0.12052039,3.8614917,0
344392519,344391365,0.2152466,2.113183e-05,-2.2015855,3.941768,0.13662732,3.8414774,0
344412439,344411366,0.21579638,2.0715997e-05,-1.6778382,3.9195144,0.07980413,3.8105168,0
344432433,344431367,0.21621558,2.0320547e-05,-1.305818,3.8856094,0.04875999,3.7753167,0
344452543,344451367,0.21676265,1.993974e-05,-1.7277812,3.848364,0.08619039,3.7453752,0
344472476,344471381,0.21727903,1.9571e-05,-1.6502354,3.8169,0.07927541,3.7142997,0
344492975,344491368,0.21789248,1.9213416e-05,-1.9818516,3.7843928,0.11531971,3.688912,0
344513134,344511369,0.21849145,1.8869396e-05,-1.9652146,3.7571445,0.114214055,3.6630182,0
344532689,344531371,0.21880266,1.8556235e-05,-1.0649692,3.7258234,0.03382278,3.6274974,0
344553011,344551373,0.21923311,1.8265635e-05,-1.5200839,3.6862025,0.069648765,3.5952132,0
344573182,344571389,0.22065778,1.798044e-05,-5.0548115,3.653239,0.77712226,3.715237,0
344592472,344591372,0.22065778,1.7985434e-05,-7.6436915,3.7778807,1.7183656,4.096423,0
344612417,344611373,0.22081646,1.773463e-05,-0.63955617,4.15551,0.010936807,4.0589952,0
344632471,344631381,0.22122774,1.7505263e-05,-1.7229815,4.113339,0.08019074,4.022326,0
344652440,344651373,0.22269155,1.7258979e-05,-5.8990583,4.080889,0.9474756,4.190145,0
344672750,344671374,0.22296935,1.7039662e-05,-1.2085068,4.245306,0.038224928,4.1492176,0
344692556,344691375,0.22323115,1.6839911e-05,-1.1856327,4.1996665,0.037191443,4.1086726,0
344712706,344711376,0.22323115,1.6844911e-05,-6.500778,4.1629305,1.1279479,4.3320465,0
344732758,344731394,0.22319804,1.6654632e-05,0.15682912,4.3828416,0.00062352675,4.3109565,0
344752458,344751377,0.22413722,1.646374e-05,-4.432021,4.3622484,0.5003233,4.358291,0
344772516,344771377,0.22450395,1.6286673e-05,-1.8043132,4.407012,0.082079954,4.31723,0
344792437,344791378,0.2247732,1.6116945e-05,-1.3456227,4.3640347,0.046101585,4.2749653,0
344812454,344811379,0.22573255,1.5937047e-05,-4.6396065,4.3245625,0.5530668,4.330997,0
344832499,344831380,0.22623806,1.5758447e-05,-2.46948,4.381457,0.15465002,4.298096,0
344852745,344851380,0.22632046,1.5597148e-05,-0.4211743,4.343923,0.0045373165,4.266391,0
344872584,344871382,0.2273529,1.5435706e-05,-5.255245,4.312395,0.71158195,4.3589883,0
344892582,344891381,0.2273529,1.5440706e-05,-7.3326836,4.4094644,1.3548697,4.6383657,0
344912794,344911382,0.22788678,1.5277568e-05,-2.8194602,4.6894135,0.18835227,4.605732,0
344932440,344931382,0.22822005,1.5125192e-05,-1.8122491,4.6536546,0.07841499,4.5607905,0
344952408,344951383,0.22863647,1.4981948e-05,-2.3211586,4.605919,0.12997231,4.5200157,0
344972396,344971384,0.22863647,1.4986948e-05,-8.067324,4.5688734,1.5827317,4.865531,0
344992573,344991416,0.22939424,1.4821729e-05,-4.0744133,4.9214115,0.37479863,4.865449,0
345012517,345011385,0.22958004,1.46770835e-05,-1.064837,4.915054,0.025632763,4.8236594,0
