pr1,pi1,pr2,pi2,pr3,pi3,pr4,pi4,pr5,pi5,pr6,pi6,pr7,pi7,pr8,pi8,pr9,pi9,pr10,pi10,pr11,pi11,pr12,pi12,pr13,pi13,clr1,cli1,clr2,cli2,clr3,cli3,clr4,cli4,clr5,cli5,clr6,cli6,clr7,cli7,clr8,cli8,clr9,cli9,clr10,cli10,clr11,cli11,clr12,cli12,clr13,cli13
-0.5784872302,0,-3.805476809,-0.2434993056,-169.1194736,0,-67.17980148,0,-66.66627624,0,-66.66705739,0,-22.33976312,0,-60.03223417,22.05037933,-60.03223417,-22.05037933,-0.01818725567,3.136377398,-0.01818725567,-3.136377398,-4.01084873,0,-3.805476809,0.2434993056,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5784716199,0,-3.805737427,-0.2432890587,-169.1194736,0,-66.6699734,-0.004110325263,-66.6624587,0,-66.6699734,0.004110325263,-22.33976312,0,-60.28736336,22.14759823,-60.28736336,-22.14759823,-0.01817004687,3.136371599,-0.01817004687,-3.136371599,-4.01084873,0,-3.805737427,0.2432890587,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5784713992,0,-3.805741113,-0.2432860819,-169.1194736,0,-66.6680261,-0.004315714177,-66.65913691,0,-66.6680261,0.004315714177,-22.33976312,0,-60.29096823,22.14903669,-60.29096823,-22.14903669,-0.0181698035,3.136371517,-0.0181698035,-3.136371517,-4.01084873,0,-3.805741113,0.2432860819,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5784584848,0,-3.805956762,-0.2431117573,-169.1194736,0,-66.6672008,0,-66.24029398,0,-66.66613186,0,-22.33976312,0,-60.50155451,22.23629252,-60.50155451,-22.23629252,-0.01815556401,3.136366721,-0.01815556401,-3.136366721,-4.01084873,0,-3.805956762,0.2431117573,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5784584848,0,-3.805956762,-0.2431117573,-169.1194736,0,-66.66666671,0.0001852746287,-66.24029323,0,-66.66666671,-0.0001852746287,-22.33976312,0,-60.50155451,22.23629252,-60.50155451,-22.23629252,-0.01815556401,3.136366721,-0.01815556401,-3.136366721,-4.01084873,0,-3.805956762,0.2431117573,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.578455822,0,-3.806001232,-0.2430757697,-169.1194736,0,-66.66704084,0,-66.15356781,0,-66.66629222,0,-22.33976312,0,-60.54487719,22.2550418,-60.54487719,-22.2550418,-0.01815262762,3.136365732,-0.01815262762,-3.136365732,-4.01084873,0,-3.806001232,0.2430757697,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5784556015,0,-3.806004914,-0.243072789,-169.1194736,0,-66.66719073,0,-66.14639036,0,-66.66614208,0,-22.33976312,0,-60.54846272,22.25660595,-60.54846272,-22.25660595,-0.01815238446,3.13636565,-0.01815238446,-3.13636565,-4.01084873,0,-3.806004914,0.243072789,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5784426858,0,-3.806220632,-0.2428980198,-169.1194736,0,-66.66666671,0.0002839818161,-65.72713892,0,-66.66666671,-0.0002839818161,-22.33976312,0,-60.75789312,22.35130788,-60.75789312,-22.35130788,-0.01813814038,3.136360856,-0.01813814038,-3.136360856,-4.01084873,0,-3.806220632,0.2428980198,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5784426858,0,-3.806220632,-0.2428980198,-169.1194736,0,-66.66667174,0,-65.727139,0,-66.66666159,0,-22.33976312,0,-60.75789312,22.35130788,-60.75789312,-22.35130788,-0.01813814038,3.136360856,-0.01813814038,-3.136360856,-4.01084873,0,-3.806220632,0.2428980198,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5784269202,0,-3.806484,-0.2426842132,-169.1194736,0,-66.66666667,3.818689441e-05,-65.21943042,0,-66.66666667,-3.818689441e-05,-22.33976312,0,-61.01150932,22.47502865,-61.01150932,-22.47502865,-0.01812074985,3.136355006,-0.01812074985,-3.136355006,-4.01084873,0,-3.806484,0.2426842132,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5784269202,0,-3.806484,-0.2426842132,-169.1194736,0,-66.66666667,9.595235967e-05,-65.21943041,0,-66.66666667,-9.595235967e-05,-22.33976312,0,-61.01150932,22.47502865,-61.01150932,-22.47502865,-0.01812074985,3.136355006,-0.01812074985,-3.136355006,-4.01084873,0,-3.806484,0.2426842132,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.578350211,0,-3.807766233,-0.2416364452,-169.1194736,0,-66.66666667,0.0001228656488,-62.85909357,0,-66.66666667,-0.0001228656488,-22.33976312,0,-62.19051853,23.19330361,-62.19051853,-23.19330361,-0.01803608157,3.136326575,-0.01803608157,-3.136326575,-4.01084873,0,-3.807766233,0.2416364452,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5782742873,0,-3.809036631,-0.2405870642,-169.1194736,0,-66.66666667,0.0001731569405,-60.78389836,0,-66.66666667,-0.0001731569405,-22.33976312,0,-63.22696759,24.04842465,-63.22696759,-24.04842465,-0.01795219345,3.136298489,-0.01795219345,-3.136298489,-4.01084873,0,-3.809036631,0.2405870642,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5781247485,0,-3.81154257,-0.2384835892,-169.1194736,0,-66.66666667,9.561535262e-05,-57.52608121,0,-66.66666667,-9.561535262e-05,-22.33976312,0,-64.85361047,25.91046409,-64.85361047,-25.91046409,-0.0177867154,3.13624333,-0.0177867154,-3.13624333,-4.01084873,0,-3.81154257,0.2384835892,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5779782105,0,-3.814003081,-0.2363740194,-169.1194736,0,-66.66675444,0,-55.16321521,0,-66.66657889,0,-22.33976312,0,-66.03281871,27.74814419,-66.03281871,-27.74814419,-0.01762423295,3.136189483,-0.01762423295,-3.136189483,-4.01084873,0,-3.814003081,0.2363740194,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5778345838,0,-3.816419383,-0.2342585533,-169.1194736,0,-66.66666667,7.726135441e-05,-53.36801041,0,-66.66666667,-7.726135441e-05,-22.33976312,0,-66.92823619,29.47875145,-66.92823619,-29.47875145,-0.01746466626,3.136136904,-0.01746466626,-3.136136904,-4.01084873,0,-3.816419383,0.2342585533,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.576901649,0,-3.832227685,-0.2192566269,-169.1194736,0,-66.66668226,0,-46.89183541,0,-66.66665107,0,-22.33976312,0,-70.15202586,39.10819257,-70.15202586,-39.10819257,-0.01642066129,3.135800237,-0.01642066129,-3.135800237,-4.01084873,0,-3.832227685,0.2192566269,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5760828587,0,-3.846264322,-0.2039869909,-169.1194736,0,-66.66666667,2.795520291e-05,-43.90594432,0,-66.66666667,-2.795520291e-05,-22.33976312,0,-71.6322712,46.33511181,-71.6322712,-46.33511181,-0.01549362633,3.135511887,-0.01549362633,-3.135511887,-4.01084873,0,-3.846264322,0.2039869909,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5747130178,0,-3.870090629,-0.1724311296,-169.1194736,0,-66.66668732,0,-40.7339122,0,-66.66664602,0,-22.33976312,0,-73.19671932,57.66794165,-73.19671932,-57.66794165,-0.01392017448,3.135045005,-0.01392017448,-3.135045005,-4.01084873,0,-3.870090629,0.1724311296,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.572708751,0,-3.905734996,-0.09914094624,-169.1194736,0,-66.66666667,-1.065453391e-05,-37.80728435,0,-66.66666667,1.065453391e-05,-22.33976312,0,-74.62774398,74.79792147,-74.62774398,-74.79792147,-0.0115672107,3.134398894,-0.0115672107,-3.134398894,-4.01084873,0,-3.905734996,0.09914094624,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5718289468,0,-3.92167902,-0.009898590129,-169.1194736,0,-66.66666667,-4.962896676e-06,-36.8506321,0,-66.66666667,4.962896676e-06,-22.33976312,0,-75.09161788,83.14309809,-75.09161788,-83.14309809,-0.01051531002,3.134129923,-0.01051531002,-3.134129923,-4.01084873,0,-3.92167902,0.009898590129,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5718203668,0,-3.921832821,0,-169.1194736,0,-66.66666667,-2.246594332e-05,-36.84198102,0,-66.66666667,2.246594332e-05,-22.33976312,0,-75.09580164,83.22828883,-75.09580164,-83.22828883,-0.01050499459,3.134127346,-0.01050499459,-3.134127346,-4.01084873,0,-3.921837999,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5718118044,0,-3.912100076,0,-169.1194736,0,-66.66667639,0,-36.83335962,0,-66.66665694,0,-22.33976312,0,-75.09997083,83.31338654,-75.09997083,-83.31338654,-0.01049469931,3.134124775,-0.01049469931,-3.134124775,-4.01084873,0,-3.931882913,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5712901356,0,-3.852968378,0,-169.1194736,0,-66.66667764,0,-36.32927332,0,-66.66665569,0,-22.33976312,0,-75.34336174,88.66519867,-75.34336174,-88.66519867,-0.009865381997,3.133969802,-0.009865381997,-3.133969802,-4.010848734,0,-4.010099382,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5712821271,0,-3.852513022,0,-169.1194736,0,-66.66666667,6.913396099e-06,-36.32184284,0,-66.66666667,-6.913396099e-06,-22.33976312,0,-75.34694369,88.75010838,-75.34694369,-88.75010838,-0.009855689234,3.133967449,-0.009855689234,-3.133967449,-4.01084873,8.509642284e-07,-4.01084873,-8.509642284e-07,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5712741352,0,-3.85206282,0,-169.1194736,0,-66.66666161,0,-36.31443645,0,-66.66667173,0,-22.33976312,0,-75.35051384,88.8349323,-75.35051384,-88.8349323,-0.009846015449,3.133965101,-0.009846015449,-3.133965101,-4.010848735,0,-4.011592344,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5694565891,0,-3.794281832,0,-169.1194736,0,-66.66666274,0,-34.82537435,0,-66.66667059,0,-22.33976312,0,-76.064418,111.1038928,-76.064418,-111.1038928,-0.00762125028,3.133452152,-0.00762125028,-3.133452152,-4.01084873,0,-4.136894208,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.567370231,0,-3.761733539,0,-169.1194736,0,-66.66665455,0,-33.47074074,0,-66.66667879,0,-22.33976312,0,-76.70565772,150.1550008,-76.70565772,-150.1550008,-0.005007010143,3.132917073,-0.005007010143,-3.132917073,-4.01084873,0,-4.248911498,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5660224124,0,-3.747167099,0,-169.1194736,0,-66.66666174,0,-32.73457718,0,-66.66667159,0,-22.33976312,0,-77.04990367,195.167874,-77.04990367,-195.167874,-0.003284130182,3.132603803,-0.003284130182,-3.132603803,-4.01084873,0,-4.315943176,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5651478217,0,-3.739290668,0,-169.1194736,0,-66.66665829,0,-32.30162657,0,-66.66667504,0,-22.33976312,0,-77.25068771,248.6422492,-77.25068771,-248.6422492,-0.002152001446,3.132414784,-0.002152001446,-3.132414784,-4.01084873,0,-4.358340996,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5645786786,0,-3.734673152,0,-169.1194736,0,-66.66666667,-4.130435374e-06,-32.03610116,0,-66.66666667,4.130435374e-06,-22.33976312,0,-77.37314391,313.1823279,-77.37314391,-313.1823279,-0.001409319757,3.132297988,-0.001409319757,-3.132297988,-4.01084873,0,-4.385626012,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5642076198,0,-3.731847462,0,-169.1194736,0,-66.66667175,0,-31.86925942,0,-66.66666159,0,-22.33976312,0,-77.44980474,391.7888762,-77.44980474,-391.7888762,-0.0009226093793,3.132224529,-0.0009226093793,-3.132224529,-4.01084873,0,-4.403316267,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5639654126,0,-3.730074605,0,-169.1194736,0,-66.66667242,0,-31.76287172,0,-66.66666091,0,-22.33976312,0,-77.49856867,488.0539378,-77.49856867,-488.0539378,-0.0006038456701,3.132177737,-0.0006038456701,-3.132177737,-4.01084873,0,-4.414828694,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5638071888,0,-3.728945269,0,-169.1194736,0,-66.66666667,4.68646284e-06,-31.69440758,0,-66.66666667,-4.68646284e-06,-22.33976312,0,-77.52989947,606.346847,-77.52989947,-606.346847,-0.0003951572904,3.132147668,-0.0003951572904,-3.132147668,-4.01084873,0,-4.42233619,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5637037748,0,-3.728218991,0,-169.1194736,0,-66.66666907,0,-31.65009123,0,-66.66666426,0,-22.33976312,0,-77.55015822,752.0221511,-77.55015822,-752.0221511,-0.000258566819,3.132128229,-0.000258566819,-3.132128229,-4.01084873,0,-4.427237898,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5636361617,0,-3.727749085,0,-169.1194736,0,-66.66666667,3.307224641e-06,-31.6212982,0,-66.66666667,-3.307224641e-06,-22.33976312,0,-77.56331152,931.6664879,-77.56331152,-931.6664879,-0.0001691799455,3.132115611,-0.0001691799455,-3.132115611,-4.01084873,0,-4.430440616,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5635919458,0,-3.72744387,0,-169.1194736,0,-66.66666667,3.750999025e-06,-31.60254572,0,-66.66666667,-3.750999025e-06,-22.33976312,0,-77.57187418,1153.398598,-77.57187418,-1153.398598,-0.0001106898036,3.132107398,-0.0001106898036,-3.132107398,-4.01084873,0,-4.432534191,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5635630265,0,-3.727245126,0,-169.1194736,0,-66.66667275,0,-31.59031336,0,-66.66666058,0,-22.33976312,0,-77.57745799,1427.237344,-77.57745799,-1427.237344,-7.241942173e-05,3.132102044,-7.241942173e-05,-3.132102044,-4.01084873,0,-4.433903132,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5635441102,0,-3.7271155,0,-169.1194736,0,-66.66667117,0,-31.58232598,0,-66.66666216,0,-22.33976312,0,-77.58110335,1765.554977,-77.58110335,-1765.554977,-4.738000664e-05,3.132098549,-4.738000664e-05,-3.132098549,-4.01084873,0,-4.434798417,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5635317361,0,-3.727030866,0,-169.1194736,0,-66.66666667,-5.614827386e-06,-31.57710699,0,-66.66666667,5.614827386e-06,-22.33976312,0,-77.58348494,2183.636412,-77.58348494,-2183.636412,-3.09977641e-05,3.132096265,-3.09977641e-05,-3.132096265,-4.01084873,0,-4.435384003,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5635236413,0,-3.726975568,0,-169.1194736,0,-66.66666667,-4.866759191e-06,-31.5736954,0,-66.66666667,4.866759191e-06,-22.33976312,0,-77.58504163,2700.369947,-77.58504163,-2700.369947,-2.027974434e-05,3.132094773,-2.027974434e-05,-3.132094773,-4.01084873,0,-4.435767051,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5635183457,0,-3.726939422,0,-169.1194736,0,-66.66666298,0,-31.57146464,0,-66.66667036,0,-22.33976312,0,-77.58605945,3339.100683,-77.58605945,-3339.100683,-1.32676048e-05,3.132093797,-1.32676048e-05,-3.132093797,-4.01084873,0,-4.436017626,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5635148814,0,-3.726915787,0,-169.1194736,0,-66.66666147,0,-31.57000574,0,-66.66667186,0,-22.33976312,0,-77.58672507,4128.685261,-77.58672507,-4128.685261,-8.680030147e-06,3.132093159,-8.680030147e-06,-3.132093159,-4.01084873,0,-4.436181548,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.563512615,0,-3.726900331,0,-169.1194736,0,-66.66666667,-2.006475988e-06,-31.56905152,0,-66.66666667,2.006475988e-06,-22.33976312,0,-77.58716043,5104.795566,-77.58716043,-5104.795566,-5.678701777e-06,3.132092742,-5.678701777e-06,-3.132092742,-4.01084873,0,-4.436288785,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
-0.5635120012,0,-3.726896146,0,-169.1194736,0,-66.66666667,-1.041391274e-05,-31.56879314,0,-66.66666667,1.041391274e-05,-22.33976312,0,-77.58727831,5514.777137,-77.58727831,-5514.777137,-4.865935536e-06,3.132092629,-4.865935536e-06,-3.132092629,-4.01084873,0,-4.436317824,0,-169.1194736,0,-159.8297357,0,-66.66666877,0,-66.66666456,0,-22.33976312,0,-15.51272609,7.753742474,-15.51272609,-7.753742474,-0.05727533725,3.292762153,-0.05727533725,-3.292762153,-4.01084873,0,-3.590788868,0,-0.4547790319,0.5210605747,-0.4547790319,-0.5210605747
