current_time,velocity.x,velocity.y,velocity.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y
921.756,-0.031117547303438187,0.021547986194491386,-0.03189461678266525,-0.2759639620780945,0.2690747082233429,0.2690747082233429,-0.0017949997413087306,-0.0007950171342162522
921.756,-0.031117547303438187,0.021547986194491386,-0.03189461678266525,-0.2759639620780945,0.2690747082233429,0.2690747082233429,-0.0017949997413087306,-0.0007950171342162522
921.776,-0.031169313937425613,0.02140778861939907,-0.031475942581892014,-0.27733707427978516,0.2696295976638794,0.2696295976638794,-0.0017949997413087306,-0.0007950171342162522
921.796,-0.03101101890206337,0.02111554518342018,-0.03161752596497536,-0.27733707427978516,0.2696295976638794,0.2696295976638794,-0.0017969504624224903,-0.0007788790835982023
921.816,-0.03182922303676605,0.021051371470093727,-0.031457528471946716,-0.27712276577949524,0.2704542279243469,0.2704542279243469,-0.0017969504624224903,-0.0007788790835982023
921.836,-0.03221636265516281,0.02111288346350193,-0.030911270529031754,-0.26407095789909363,0.26530900597572327,0.26530900597572327,-0.0018086841274646387,-0.0007742745294601953
921.86,-0.033532291650772095,0.021372422575950623,-0.03044075332581997,-0.25321441888809204,0.2641776502132416,0.2641776502132416,-0.0018086841274646387,-0.0007742745294601953
921.876,-0.034083329141139984,0.0216755922883749,-0.030046608299016953,-0.254602313041687,0.25937339663505554,0.25937339663505554,-0.0018086841274646387,-0.0007742745294601953
921.896,-0.03392268344759941,0.021511217579245567,-0.029858602210879326,-0.269879013299942,0.266630083322525,0.266630083322525,-0.0018426806197672661,-0.0008024285181305648
921.916,-0.03359411284327507,0.021378859877586365,-0.02909291535615921,-0.2688249945640564,0.2702775001525879,0.2702775001525879,-0.0018426806197672661,-0.0008024285181305648
921.936,-0.03434831276535988,0.02132277563214302,-0.028561167418956757,-0.261562705039978,0.2698383629322052,0.2698383629322052,-0.0019012384147432712,-0.0008694351653031756
921.956,-0.034773170948028564,0.021758409217000008,-0.027658188715577126,-0.26648977398872375,0.2684018909931183,0.2684018909931183,-0.0019012384147432712,-0.0008694351653031756
921.976,-0.034492384642362595,0.022058773785829544,-0.02738768793642521,-0.26648977398872375,0.2684018909931183,0.2684018909931183,-0.0019012384147432712,-0.0008694351653031756
921.996,-0.03451859951019287,0.022145889699459076,-0.027065610513091087,-0.2739611566066742,0.2636983096599579,0.2636983096599579,-0.0019680009468104336,-0.0009829076646455173
922.016,-0.03444971144199371,0.022807087749242783,-0.02680816873908043,-0.2739611566066742,0.2636983096599579,0.2636983096599579,-0.0019680009468104336,-0.0009829076646455173
922.036,-0.034855641424655914,0.02290724776685238,-0.026445547118782997,-0.2724864184856415,0.2601178288459778,0.2601178288459778,-0.002035909975271999,-0.0011367093179410809
922.056,-0.034738894551992416,0.022676575928926468,-0.025668630376458168,-0.27255743741989136,0.26081550121307373,0.26081550121307373,-0.002035909975271999,-0.0011367093179410809
922.076,-0.03450537100434303,0.02303435653448105,-0.025843625888228416,-0.27571916580200195,0.26624348759651184,0.26624348759651184,-0.0020411624634232863,-0.0013345987300053205
922.096,-0.034479234367609024,0.02329833246767521,-0.025916770100593567,-0.27312159538269043,0.2622118890285492,0.2622118890285492,-0.0020411624634232863,-0.0013345987300053205
922.116,-0.03466830402612686,0.023512372747063637,-0.026159800589084625,-0.27123069763183594,0.26207321882247925,0.26207321882247925,-0.0020411624634232863,-0.0013345987300053205
922.136,-0.03519080951809883,0.023752976208925247,-0.025726912543177605,-0.27123069763183594,0.26207321882247925,0.26207321882247925,-0.0020375772649283684,-0.0015172950153694328
922.156,-0.03516168147325516,0.02393638715147972,-0.025706572458148003,-0.2706266939640045,0.2594318091869354,0.2594318091869354,-0.0020375772649283684,-0.0015172950153694328
922.176,-0.03447309136390686,0.024190818890929222,-0.025580696761608124,-0.2706266939640045,0.2594318091869354,0.2594318091869354,-0.0019671904624353805,-0.0017062590917741015
922.196,-0.03433174267411232,0.024306729435920715,-0.024614013731479645,-0.2709861397743225,0.25780558586120605,0.25780558586120605,-0.0019671904624353805,-0.0017062590917741015
922.216,-0.03512120991945267,0.024484168738126755,-0.024220354855060577,-0.26068347692489624,0.25642910599708557,0.25642910599708557,-0.0018677806668699253,-0.001909729986682373
922.236,-0.0355374701321125,0.024866823107004166,-0.02417348511517048,-0.26068347692489624,0.25642910599708557,0.25642910599708557,-0.0018677806668699253,-0.001909729986682373
922.256,-0.034938372671604156,0.02470855787396431,-0.024009963497519493,-0.26166781783103943,0.25551679730415344,0.25551679730415344,-0.0018677806668699253,-0.001909729986682373
922.276,-0.03471417725086212,0.02437088079750538,-0.024024251848459244,-0.2733447253704071,0.2678421437740326,0.2678421437740326,-0.0016751491954672163,-0.0021020402610860203
922.296,-0.03433776646852493,0.023611070588231087,-0.023731732740998268,-0.2733447253704071,0.2678421437740326,0.2678421437740326,-0.0016751491954672163,-0.0021020402610860203
922.316,-0.035017047077417374,0.023153401911258698,-0.0238873902708292,-0.2727636992931366,0.27470239996910095,0.27470239996910095,-0.0015154626805117,-0.0022208068960295783
922.336,-0.034897834062576294,0.022891679778695107,-0.023847293108701706,-0.2756967842578888,0.27680349349975586,0.27680349349975586,-0.0015154626805117,-0.0022208068960295783
922.356,-0.033742453902959824,0.022776905447244644,-0.02424839697778225,-0.2756967842578888,0.27680349349975586,0.27680349349975586,-0.0012746857149960951,-0.002311938996646456
922.376,-0.03305843472480774,0.022380150854587555,-0.023721784353256226,-0.29209834337234497,0.28017696738243103,0.28017696738243103,-0.0012746857149960951,-0.002311938996646456
922.4,-0.03313525766134262,0.022402003407478333,-0.024206005036830902,-0.28978973627090454,0.2767360806465149,0.2767360806465149,-0.0010125982301686712,-0.0023638069442874906
922.416,-0.03297139331698418,0.022425666451454163,-0.024034762755036354,-0.28776758909225464,0.27726808190345764,0.27726808190345764,-0.0010125982301686712,-0.0023638069442874906
