timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
458431930,34402555,-33.9300425,18.864867699999998,0.8482671,3.0131867,0.51964855,-0.0004884272,0.0072608325,0.0,0.06774182,-0.036933824,-0.0035636467,0.027867373,0.0663569,0.036687277,-0.024866467,-0.081185944,-0.47209257,-0.0045174207,-0.09496338,0.069133304,121.11224,0.1,0.28089386,0.44795206,0.13619576,0.10869512,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458441932,34402555,-33.9300425,18.864867699999998,0.84879005,3.0123687,0.5196649,-0.0004884272,0.0072608325,0.0,0.0666319,-0.035743587,-0.0039412905,0.027184425,0.0663569,0.036687277,-0.024866467,-0.081880935,0.54188305,0.017308999,-0.09511643,0.069133304,121.11224,0.1,0.28180113,0.44861463,0.13664931,0.10888693,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458451933,34402555,-33.9300425,18.864867699999998,0.84930956,3.0115852,0.51967454,-0.0004884272,0.0072608325,0.0,0.066839546,-0.037283406,-0.0048589674,0.02596206,0.0663569,0.036687277,-0.024866467,0.07275315,-0.48244864,-0.13399716,-0.09501865,0.069133304,121.11224,0.1,0.2827137,0.44927934,0.13710369,0.10907882,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458461932,34402555,-33.9300425,18.864867699999998,0.84983665,3.0108066,0.5196048,-0.0004884272,0.0072608325,0.0,0.06750381,-0.0354812,-0.0029540015,0.027482962,0.0663569,0.036687277,-0.024866467,0.05626473,0.38095656,0.25100392,-0.09513865,0.069133304,121.11224,0.1,0.28363156,0.44627362,0.13755861,0.108938135,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458471934,34402555,-33.9300425,18.864867699999998,0.85023504,3.0094926,0.51946974,-0.0004884272,0.0072608325,0.0,0.067886665,-0.037512783,-0.004013462,0.02596811,0.0663569,0.036687277,-0.024866467,0.07735892,-0.28512335,-0.16803908,-0.09500848,0.069133304,121.11224,0.1,0.26725167,0.44230482,0.12904182,0.10605611,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458481937,34402555,-33.9300425,18.864867699999998,0.8506378,3.0082085,0.5193282,-0.0004884272,0.0072608325,0.0,0.06709207,-0.03564736,-0.0042579365,0.025275832,0.0663569,0.036687277,-0.024866467,-0.12311178,0.2553283,0.010786902,-0.09510896,0.069133304,121.11224,0.1,0.26807603,0.44294024,0.12948462,0.106246166,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458491939,34402555,-33.9300425,18.864867699999998,0.85103065,3.0069637,0.51918954,-0.0004884272,0.0072608325,0.0,0.065778755,-0.03685591,-0.003910421,0.025182994,0.0663569,0.036687277,-0.024866467,-0.035392735,-0.14213851,0.070434004,-0.09502199,0.069133304,121.11224,0.1,0.26890546,0.44357774,0.12992822,0.10643635,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458501939,34402555,-33.9300425,18.864867699999998,0.8514198,3.005745,0.51905614,-0.0004884272,0.0072608325,0.0,0.065080605,-0.03664555,-0.0038726297,0.024787715,0.0663569,0.036687277,-0.024866467,-0.06393364,0.043585196,-0.0038372385,-0.09507481,0.069133304,121.11224,0.1,0.26974005,0.44421732,0.13037197,0.10662665,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458511941,34402555,-33.9300425,18.864867699999998,0.85181147,3.004559,0.5189245,-0.0004884272,0.0072608325,0.0,0.0655575,-0.03645563,-0.0040881773,0.024146244,0.0663569,0.036687277,-0.024866467,0.08244213,0.04682933,-0.0513143,-0.095058076,0.069133304,121.11224,0.1,0.27057973,0.44485906,0.13081871,0.106817,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458521942,34402555,-33.9300425,18.864867699999998,0.85221195,3.0034053,0.51879215,-0.0004884272,0.0072608325,0.0,0.06578331,-0.036173437,-0.004021802,0.02379369,0.0663569,0.036687277,-0.024866467,0.016264357,0.07017016,0.057770602,-0.09506463,0.069133304,121.11224,0.1,0.27142456,0.44550288,0.13126494,0.107007585,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458531944,34402555,-33.9300425,18.864867699999998,0.8526136,3.002277,0.51866597,-0.0004884272,0.0072608325,0.0,0.065374345,-0.037206948,-0.003663118,0.023740305,0.0663569,0.036687277,-0.024866467,0.034899987,-0.06183852,0.0017302859,-0.095066436,0.069133304,121.11224,0.1,0.27227455,0.4461488,0.13171014,0.107198104,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458541990,34402555,-33.9300425,18.864867699999998,0.85301906,3.001173,0.5184831,-0.0004884272,0.0072608325,0.0,0.0646876,-0.036360607,-0.0038788384,0.023060171,0.0663569,0.036687277,-0.024866467,-0.08040245,0.154384,-0.02911887,-0.09503194,0.069133304,121.11224,0.1,0.2731297,0.4432002,0.13215867,0.107073545,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458551964,34402555,-33.9300425,18.864867699999998,0.8534133,3.000098,0.51830375,-0.0004884272,0.0072608325,0.0,0.06343884,-0.03771261,-0.0036676566,0.022816177,0.0663569,0.036687277,-0.024866467,-0.10214073,-0.13340326,0.033625994,-0.095069215,0.069133304,121.11224,0.1,0.27399,0.44384515,0.13261104,0.107264414,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458561948,34402555,-33.9300425,18.864867699999998,0.8538078,2.9990454,0.5181302,-0.0004884272,0.0072608325,0.0,0.06386396,-0.036894336,-0.0035753066,0.02246233,0.0663569,0.036687277,-0.024866467,0.08162103,0.10849406,-0.0025499272,-0.0950241,0.069133304,121.11224,0.1,0.27485552,0.44449222,0.13305207,0.10745554,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458571951,34402555,-33.9300425,18.864867699999998,0.8542094,2.998022,0.5179574,-0.0004884272,0.0072608325,0.0,0.06369197,-0.037056204,-0.0038208887,0.021779312,0.0663569,0.036687277,-0.024866467,0.0025779898,-0.039663635,0.03624415,-0.09505636,0.069133304,121.11224,0.1,0.27572623,0.44514143,0.13350582,0.10764647,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458581953,34402555,-33.9300425,18.864867699999998,0.85461354,2.9970207,0.51779073,-0.0004884272,0.0072608325,0.0,0.06401909,-0.03698406,-0.0035177253,0.021653594,0.0663569,0.036687277,-0.024866467,0.13609074,0.04507966,-0.015923293,-0.095006585,0.069133304,121.11224,0.1,0.27660218,0.44579276,0.13395433,0.107837714,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458591956,34402555,-33.9300425,18.864867699999998,0.85502267,2.9960423,0.51762575,-0.0004884272,0.0072608325,0.0,0.0632661,-0.037374523,-0.003690271,0.021060517,0.0663569,0.036687277,-0.024866467,-0.09765134,-0.031005707,0.027172823,-0.09506012,0.069133304,121.11224,0.1,0.2774833,0.44644624,0.13440694,0.10802899,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458601961,34402555,-33.9300425,18.864867699999998,0.8554287,2.9950871,0.517465,-0.0004884272,0.0072608325,0.0,0.06305276,-0.03677362,-0.003656418,0.020681983,0.0663569,0.036687277,-0.024866467,0.049317557,0.04802517,-0.033374757,-0.0950081,0.069133304,121.11224,0.1,0.2783697,0.44710183,0.13485478,0.108220406,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458611960,34402555,-33.9300425,18.864867699999998,0.8558336,2.9941533,0.51730895,-0.0004884272,0.0072608325,0.0,0.062408675,-0.037275657,-0.003051272,0.0208827,0.0663569,0.036687277,-0.024866467,0.018744212,0.011360064,0.08104002,-0.09507822,0.069133304,121.11224,0.1,0.27926132,0.4477596,0.13530841,0.10841201,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458621968,34402555,-33.9300425,18.864867699999998,0.85624266,2.9932406,0.5171543,-0.0004884272,0.0072608325,0.0,0.06283216,-0.036818177,-0.0039624833,0.019574828,0.0663569,0.036687277,-0.024866467,0.08984968,0.062839635,-0.07909515,-0.09499716,0.069133304,121.11224,0.1,0.2801582,0.44841948,0.13576463,0.10860347,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458631961,34402555,-33.9300425,18.864867699999998,0.8566521,2.9923456,0.5170075,-0.0004884272,0.0072608325,0.0,0.06212996,-0.03771158,-0.0035547777,0.019601135,0.0663569,0.036687277,-0.024866467,0.020548398,-0.02367798,0.04775855,-0.09510669,0.069133304,121.11224,0.1,0.28106037,0.4454299,0.13621098,0.10846722,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458641963,34402555,-33.9300425,18.864867699999998,0.857073,2.991479,0.5168633,-0.0004884272,0.0072608325,0.0,0.06339466,-0.035857204,-0.004145521,0.018636068,0.0663569,0.036687277,-0.024866467,0.04128246,0.07311417,-0.10023342,-0.09498411,0.069133304,121.11224,0.1,0.28196776,0.44608873,0.13666895,0.10865892,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458651965,34402555,-33.9300425,18.864867699999998,0.8574915,2.9906263,0.5167146,-0.0004884272,0.0072608325,0.0,0.06208045,-0.037092295,-0.004442982,0.017971214,0.0663569,0.036687277,-0.024866467,0.015749192,0.09050476,0.019939242,-0.09513264,0.069133304,121.11224,0.1,0.28288049,0.44674972,0.13712464,0.108851045,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458661967,34402555,-33.9300425,18.864867699999998,0.85790807,2.9898024,0.51657474,-0.0004884272,0.0072608325,0.0,0.060941737,-0.03638073,-0.0033462266,0.018707342,0.0663569,0.036687277,-0.024866467,-0.22757964,-0.23742098,0.050238796,-0.09499767,0.069133304,121.11224,0.1,0.28379852,0.44741288,0.13757873,0.10904303,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458671968,34402555,-33.9300425,18.864867699999998,0.8585496,2.9884596,0.51637316,-0.0004884272,0.0072608325,0.0,0.061566487,-0.036139578,-0.0032687734,0.018360393,0.0663569,0.036687277,-0.024866467,0.08315049,0.30571282,0.021568969,-0.095116846,0.069133304,121.11224,0.1,0.26742545,0.4434103,0.12906191,0.106152385,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458681971,34402555,-33.9300425,18.864867699999998,0.85918534,2.9871576,0.5161763,-0.0004884272,0.0072608325,0.0,0.061270647,-0.03682208,-0.0030574095,0.01815689,0.0663569,0.036687277,-0.024866467,0.12152906,-0.108499624,0.0675748,-0.095045134,0.069133304,121.11224,0.1,0.26825,0.44404733,0.12950593,0.106342435,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458691972,34402555,-33.9300425,18.864867699999998,0.859818,2.9858904,0.51598406,-0.0004884272,0.0072608325,0.0,0.060607255,-0.03619593,-0.003307349,0.017501373,0.0663569,0.036687277,-0.024866467,-0.15227185,-0.018067647,-0.0062374687,-0.09507929,0.069133304,121.11224,0.1,0.26907963,0.44468644,0.12994958,0.106532596,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
