current_time,velocity.x,velocity.y,velocity.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y
4.872,-0.03676360845565796,0.07525793462991714,0.24016760289669037,0.0,0.0,0.0,4.402248696146813e-28,-5.1335123312693355e-28
4.872,-0.03676360845565796,0.07525793462991714,0.24016760289669037,0.0,0.0,0.0,4.402248696146813e-28,-5.1335123312693355e-28
4.892,-0.037388309836387634,0.07660973072052002,0.2431488037109375,0.0,0.0,0.0,3.8975144110092993e-28,-4.5447561559271e-28
4.912,-0.037772633135318756,0.07794345170259476,0.24486571550369263,0.0,0.0,0.0,3.8975144110092993e-28,-4.5447561559271e-28
4.932,-0.038566138595342636,0.07951395213603973,0.246933251619339,0.0,0.0,0.0,3.089446798925863e-28,-3.602275883694777e-28
4.952,-0.03945744410157204,0.08109498023986816,0.24931371212005615,0.0,0.0,0.0,3.089446798925863e-28,-3.602275883694777e-28
4.9719999999999995,-0.039750486612319946,0.08267421275377274,0.25196942687034607,0.0,0.0,0.0,1.9748055871218536e-28,-2.3023109903694044e-28
4.992,-0.040186867117881775,0.08416613936424255,0.25415825843811035,0.0,0.0,0.0,1.9748055871218536e-28,-2.3023109903694044e-28
5.012,-0.040727872401475906,0.08592117577791214,0.25579115748405457,0.0,0.0,0.0,1.9748055871218536e-28,-2.3023109903694044e-28
5.032,-0.04054996743798256,0.0879569798707962,0.2578483521938324,0.0,0.0,0.0,1.0030357121279267e-28,-1.1690155840131474e-28
5.052,-0.04087699204683304,0.08978590369224548,0.2594958543777466,0.0,0.0,0.0,1.0030357121279267e-28,-1.1690155840131474e-28
5.072,-0.041765980422496796,0.09154711663722992,0.2614600360393524,0.0,0.0,0.0,-2.225517324055624e-29,2.602337418691417e-29
5.092,-0.04185795783996582,0.0928732305765152,0.26402392983436584,0.0,0.0,0.0,-2.225517324055624e-29,2.602337418691417e-29
5.112,-0.042417652904987335,0.09437664598226547,0.26618674397468567,0.0,0.0,0.0,-2.225517324055624e-29,2.602337418691417e-29
5.132,-0.04259743541479111,0.09627866744995117,0.26812487840652466,0.0,0.0,0.0,-1.4327267681955633e-28,1.6714666004724214e-28
5.152,-0.0430411733686924,0.09756219387054443,0.26976892352104187,0.0,0.0,0.0,-1.4327267681955633e-28,1.6714666004724214e-28
5.172,-0.04336314648389816,0.09938554465770721,0.27175456285476685,0.0,0.0,0.0,-2.543715371287618e-28,2.9669815759116356e-28
5.192,-0.04388558492064476,0.10116638243198395,0.2738788425922394,0.0,0.0,0.0,-2.543715371287618e-28,2.9669815759116356e-28
