current_time,velocity.x,velocity.y,velocity.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y
7.164,-0.024538878351449966,0.12684021890163422,0.12716658413410187,0.0,0.0,0.0,3.865976749496099e-28,-4.507945402007589e-28
7.164,-0.024538878351449966,0.12684021890163422,0.12716658413410187,0.0,0.0,0.0,3.865976749496099e-28,-4.507945402007589e-28
7.184,-0.024536877870559692,0.12693515419960022,0.1276252418756485,0.0,0.0,0.0,3.865976749496099e-28,-4.507945402007589e-28
7.204,-0.02481827698647976,0.12684094905853271,0.12874138355255127,0.0,0.0,0.0,3.865976749496099e-28,-4.507945402007589e-28
7.224,-0.024801425635814667,0.12720052897930145,0.129593625664711,0.0,0.0,0.0,2.968050597938758e-28,-3.460662969061565e-28
7.244,-0.024686437100172043,0.12726250290870667,0.13057079911231995,0.0,0.0,0.0,2.968050597938758e-28,-3.460662969061565e-28
7.264,-0.025138797238469124,0.12786579132080078,0.13131427764892578,0.0,0.0,0.0,2.1088134374622455e-28,-2.4585680582086303e-28
7.284,-0.02476665936410427,0.12410911917686462,0.13020429015159607,0.0,0.0,0.0,2.1088134374622455e-28,-2.4585680582086303e-28
7.304,-0.02420184388756752,0.12107456475496292,0.12897366285324097,0.0,0.0,0.0,1.0480968876407036e-28,-1.2215395256202868e-28
7.324,-0.023608632385730743,0.1181575283408165,0.12722717225551605,0.0,0.0,0.0,1.0480968876407036e-28,-1.2215395256202868e-28
7.344,-0.022931555286049843,0.11552303284406662,0.12598851323127747,0.0,0.0,0.0,1.0480968876407036e-28,-1.2215395256202868e-28
7.364,-0.02217567339539528,0.11272415518760681,0.1252252161502838,0.0,0.0,0.0,-1.764060593550959e-29,2.0644629176712772e-29
7.384,-0.022129803895950317,0.11067577451467514,0.12441568821668625,0.0,0.0,0.0,-1.764060593550959e-29,2.0644629176712772e-29
7.404,-0.021666202694177628,0.10882584750652313,0.12412060797214508,0.0,0.0,0.0,-1.48650399967373e-28,1.7341994239748507e-28
7.428,-0.02127087675035,0.10692476481199265,0.12417889386415482,0.0,0.0,0.0,-1.48650399967373e-28,1.7341994239748507e-28
7.444,-0.021196279674768448,0.10540769249200821,0.12412634491920471,0.0,0.0,0.0,-2.4174500340187486e-28,2.819772340813704e-28
7.464,-0.0209799911826849,0.10388696193695068,0.12411646544933319,0.0,0.0,0.0,-2.4174500340187486e-28,2.819772340813704e-28
7.484,-0.02077464759349823,0.10294589400291443,0.12397745251655579,0.0,0.0,0.0,-3.231967105423009e-28,3.769536391325547e-28
7.504,-0.020716752856969833,0.10130193829536438,0.1237841248512268,0.0,0.0,0.0,-3.231967105423009e-28,3.769536391325547e-28
7.524,-0.020335784181952477,0.10015758872032166,0.12383487820625305,0.0,0.0,0.0,-3.9468512705936276e-28,4.603071690191581e-28
7.5440000000000005,-0.020376410335302353,0.09879149496555328,0.1241074651479721,0.0,0.0,0.0,-3.9468512705936276e-28,4.603071690191581e-28
7.564,-0.019841229543089867,0.09800197929143906,0.12446200847625732,0.0,0.0,0.0,-3.9468512705936276e-28,4.603071690191581e-28
7.584,-0.01966467685997486,0.09731388837099075,0.12519901990890503,0.0,0.0,0.0,-4.463526978024522e-28,5.205429021449121e-28
7.608,-0.019307537004351616,0.09698529541492462,0.1258358657360077,0.0,0.0,0.0,-4.463526978024522e-28,5.205429021449121e-28
7.624,-0.019015725702047348,0.09612032026052475,0.12640275061130524,0.0,0.0,0.0,-4.671186362445966e-28,5.447404842668385e-28
7.644,-0.019189253449440002,0.09578767418861389,0.12734632194042206,0.0,0.0,0.0,-4.671186362445966e-28,5.447404842668385e-28
7.664,-0.01933261938393116,0.09564080834388733,0.12798739969730377,0.0,0.0,0.0,-4.614649035050718e-28,5.38132743585386e-28
7.688,-0.018969224765896797,0.09419354051351547,0.12778660655021667,0.0,0.0,0.0,-4.614649035050718e-28,5.38132743585386e-28
7.704,-0.01835573837161064,0.09154374897480011,0.12612345814704895,0.0,0.0,0.0,-4.301673531011735e-28,5.016177799405955e-28
7.724,-0.018083708360791206,0.08886206150054932,0.12426365166902542,0.0,0.0,0.0,-4.301673531011735e-28,5.016177799405955e-28
7.744,-0.01796414889395237,0.08609678596258163,0.12295982241630554,0.0,0.0,0.0,-3.7382202577797922e-28,4.358946036299331e-28
7.764,-0.017472170293331146,0.08360446989536285,0.12160580605268478,0.0,0.0,0.0,-3.7382202577797922e-28,4.358946036299331e-28
7.784,-0.017199166119098663,0.08090873807668686,0.12060736864805222,0.0,0.0,0.0,-3.7382202577797922e-28,4.358946036299331e-28
