current_time,velocity.x,velocity.y,velocity.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y
9.172,-0.0006065882043913007,0.0261045191437006,0.07511851191520691,0.0,0.0,0.0,2.0946546657567608e-28,-2.44341351554333e-28
9.172,-0.0006065882043913007,0.0261045191437006,0.07511851191520691,0.0,0.0,0.0,2.0946546657567608e-28,-2.44341351554333e-28
9.192,-0.0005957285757176578,0.025890031829476357,0.07488711923360825,0.0,0.0,0.0,3.1880858106971663e-28,-3.718411861934e-28
9.212,-0.0005282168858684599,0.026692848652601242,0.07479284703731537,0.0,0.0,0.0,3.1880858106971663e-28,-3.718411861934e-28
9.232,-0.0009138213354162872,0.02624628320336342,0.07494287937879562,0.0,0.0,0.0,3.8570356291409656e-28,-4.498393025678385e-28
9.252,-0.0010871774284169078,0.02667161263525486,0.07454988360404968,0.0,0.0,0.0,3.8570356291409656e-28,-4.498393025678385e-28
9.272,-0.0009088984224945307,0.026536572724580765,0.07342942804098129,0.0,0.0,0.0,3.8570356291409656e-28,-4.498393025678385e-28
9.292,-0.0008724099607206881,0.025723345577716827,0.0719311460852623,0.0,0.0,0.0,4.377340807874699e-28,-5.104991972286829e-28
9.312,-0.0008452917682006955,0.025332558900117874,0.07031410932540894,0.0,0.0,0.0,4.377340807874699e-28,-5.104991972286829e-28
9.332,-0.0008053184719756246,0.024862157180905342,0.06915777176618576,0.0,0.0,0.0,4.642763653742173e-28,-5.414337789384579e-28
9.352,-0.000703350524418056,0.02478739246726036,0.06828639656305313,0.0,0.0,0.0,4.642763653742173e-28,-5.414337789384579e-28
9.372,-0.0007310220971703529,0.024110620841383934,0.0670546144247055,0.0,0.0,0.0,4.6238794395364035e-28,-5.392113556772402e-28
9.392,-0.0004555278574116528,0.023561371490359306,0.06599527597427368,0.0,0.0,0.0,4.6238794395364035e-28,-5.392113556772402e-28
9.412,-0.0002197726134909317,0.023337066173553467,0.06491991132497787,0.0,0.0,0.0,4.284876069070526e-28,-4.996583099417762e-28
9.432,0.000329952803440392,0.02315719798207283,0.06417912989854813,0.0,0.0,0.0,4.242757277866053e-28,-4.947450848359662e-28
9.452,0.0005043029668740928,0.02296230010688305,0.06397721916437149,0.0,0.0,0.0,4.242757277866053e-28,-4.947450848359662e-28
9.472,0.0007201746921055019,0.023149630054831505,0.06346936523914337,0.0,0.0,0.0,3.7125789816566035e-28,-4.329025507133854e-28
9.492,0.0005252829287201166,0.02287939563393593,0.0625760555267334,0.0,0.0,0.0,3.7125789816566035e-28,-4.329025507133854e-28
9.512,0.0009506584610790014,0.02283036708831787,0.06178240850567818,0.0,0.0,0.0,2.9241042978998227e-28,-3.4093974247605757e-28
9.532,0.0008911736076697707,0.022915925830602646,0.06131013482809067,0.0,0.0,0.0,2.9241042978998227e-28,-3.4093974247605757e-28
9.552,0.0005355021567083895,0.02314784564077854,0.060335107147693634,0.0,0.0,0.0,1.871633003162282e-28,-2.181930082202477e-28
9.572,0.0002471665502525866,0.02302507497370243,0.06000427529215813,0.0,0.0,0.0,1.871633003162282e-28,-2.181930082202477e-28
9.592,0.00035998731618747115,0.023223578929901123,0.059670690447092056,0.0,0.0,0.0,8.92188422955114e-29,-1.0396826994863412e-28
9.612,0.000564119778573513,0.02386111207306385,0.05962535738945007,0.0,0.0,0.0,8.92188422955114e-29,-1.0396826994863412e-28
9.632,0.0003130429540760815,0.023614155128598213,0.05954800918698311,0.0,0.0,0.0,8.92188422955114e-29,-1.0396826994863412e-28
9.652,9.430223144590855e-07,0.02310998924076557,0.05962512642145157,0.0,0.0,0.0,-2.3294006339815664e-29,2.724197424308378e-29
9.672,-0.00010846005898201838,0.02261357568204403,0.05904773250222206,0.0,0.0,0.0,-2.3294006339815664e-29,2.724197424308378e-29
9.692,1.4928154996596277e-06,0.022019237279891968,0.05786200612783432,0.0,0.0,0.0,-1.3445044821143983e-28,1.5686608536254622e-28
9.712,6.725303683197126e-05,0.020809344947338104,0.05654561147093773,0.0,0.0,0.0,-1.3445044821143983e-28,1.5686608536254622e-28
9.736,0.00014779166667722166,0.020546115934848785,0.05502131208777428,0.0,0.0,0.0,-2.377782190439162e-28,2.773561541615925e-28
