current_time,velocity.x,velocity.y,velocity.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y
7.484,-0.019007982686161995,0.09914151579141617,0.13150739669799805,0.0,0.0,0.0,-3.080358869615441e-28,3.5927570611866066e-28
7.484,-0.019007982686161995,0.09914151579141617,0.13150739669799805,0.0,0.0,0.0,-3.080358869615441e-28,3.5927570611866066e-28
7.504,-0.018585840240120888,0.09573172777891159,0.12930428981781006,0.0,0.0,0.0,-3.080358869615441e-28,3.5927570611866066e-28
7.524,-0.017859047278761864,0.09291999042034149,0.12744563817977905,0.0,0.0,0.0,-3.832912774082202e-28,4.470227291045408e-28
7.5440000000000005,-0.017570797353982925,0.08997444063425064,0.12596775591373444,0.0,0.0,0.0,-3.832912774082202e-28,4.470227291045408e-28
7.564,-0.016721051186323166,0.08768220990896225,0.12463351339101791,0.0,0.0,0.0,-4.398162354582437e-28,5.12923395653857e-28
7.584,-0.016242437064647675,0.08555842190980911,0.12373562902212143,0.0,0.0,0.0,-4.398162354582437e-28,5.12923395653857e-28
7.604,-0.015594194643199444,0.08385177701711655,0.12281270325183868,0.0,0.0,0.0,-4.398162354582437e-28,5.12923395653857e-28
7.624,-0.015020927414298058,0.0816570520401001,0.12190622091293335,0.0,0.0,0.0,-4.666182307015514e-28,5.441584898461668e-28
7.644,-0.01492011733353138,0.08003363013267517,0.12143103778362274,0.0,0.0,0.0,-4.666182307015514e-28,5.441584898461668e-28
7.664,-0.014795229770243168,0.07862735539674759,0.12072264403104782,0.0,0.0,0.0,-4.629930207959362e-28,5.39916370131962e-28
7.688,-0.014267053455114365,0.0766536220908165,0.12025655806064606,0.0,0.0,0.0,-4.629930207959362e-28,5.39916370131962e-28
7.704,-0.014267053455114365,0.0766536220908165,0.12025655806064606,0.0,0.0,0.0,-4.340858651025883e-28,5.061889218484136e-28
7.724,-0.014353524893522263,0.0756630226969719,0.11970087885856628,0.0,0.0,0.0,-4.340858651025883e-28,5.061889218484136e-28
7.744,-0.01457091886550188,0.07448823750019073,0.11963128298521042,0.0,0.0,0.0,-3.7990284120247863e-28,4.429871574948192e-28
7.768,-0.014396371319890022,0.07349636405706406,0.11943909525871277,0.0,0.0,0.0,-3.7990284120247863e-28,4.429871574948192e-28
7.788,-0.014423463493585587,0.07222039997577667,0.11954245716333389,0.0,0.0,0.0,-3.035989618539804e-28,3.5399113529513616e-28
7.804,-0.01462092436850071,0.07161018997430801,0.11969604343175888,0.0,0.0,0.0,-3.035989618539804e-28,3.5399113529513616e-28
7.824,-0.014527042396366596,0.07118424028158188,0.12003661692142487,0.0,0.0,0.0,-3.035989618539804e-28,3.5399113529513616e-28
7.844,-0.014663384296000004,0.07066646963357925,0.12033401429653168,0.0,0.0,0.0,-2.09617239162117e-28,2.443830242571267e-28
7.864,-0.014527082443237305,0.07025761902332306,0.12088509649038315,0.0,0.0,0.0,-2.09617239162117e-28,2.443830242571267e-28
7.884,-0.014290905557572842,0.0689677894115448,0.12044728547334671,0.0,0.0,0.0,-1.0342984762784211e-28,1.2054503977773297e-28
7.904,-0.014009286649525166,0.06668934971094131,0.11861283332109451,0.0,0.0,0.0,-1.0342984762784211e-28,1.2054503977773297e-28
7.924,-0.013082737103104591,0.06439732015132904,0.11689779907464981,0.0,0.0,0.0,1.905472864463055e-29,-2.229395167839358e-29
7.948,-0.012181750498712063,0.06007225438952446,0.1144881471991539,0.0,0.0,0.0,1.905472864463055e-29,-2.229395167839358e-29
7.968,-0.012181750498712063,0.06007225438952446,0.1144881471991539,0.0,0.0,0.0,1.49991511386055e-28,-1.7498402190727904e-28
7.984,-0.011690812185406685,0.05797416344285011,0.11319408565759659,0.0,0.0,0.0,1.49991511386055e-28,-1.7498402190727904e-28
8.004,-0.011127901263535023,0.05661803483963013,0.11249448359012604,0.0,0.0,0.0,1.49991511386055e-28,-1.7498402190727904e-28
8.024,-0.010721233673393726,0.055097609758377075,0.11131740361452103,0.0,0.0,0.0,2.5167791020573114e-28,-2.935594873642265e-28
8.044,-0.010701583698391914,0.05405458062887192,0.1101900115609169,0.0,0.0,0.0,2.5167791020573114e-28,-2.935594873642265e-28
8.064,-0.010531672276556492,0.05297546461224556,0.1093355342745781,0.0,0.0,0.0,3.457114442200562e-28,-4.0320585167224696e-28
8.084,-0.010707038454711437,0.05235955864191055,0.10833701491355896,0.0,0.0,0.0,3.457114442200562e-28,-4.0320585167224696e-28
8.104,-0.010340709239244461,0.051812369376420975,0.10784484446048737,0.0,0.0,0.0,3.457114442200562e-28,-4.0320585167224696e-28
8.124,-0.010357524268329144,0.051371991634368896,0.10729653388261795,0.0,0.0,0.0,4.204061563743556e-28,-4.902952866241965e-28
8.144,-0.010840223170816898,0.05042426660656929,0.10685240477323532,0.0,0.0,0.0,4.204061563743556e-28,-4.902952866241965e-28
8.164,-0.01075395755469799,0.04962466284632683,0.10690278559923172,0.0,0.0,0.0,4.571227627126993e-28,-5.330962340276785e-28
8.184,-0.01060513872653246,0.04918992891907692,0.10652332752943039,0.0,0.0,0.0,4.571227627126993e-28,-5.330962340276785e-28
8.204,-0.010794548317790031,0.04906011000275612,0.10649595409631729,0.0,0.0,0.0,4.667875643561409e-28,-5.443476661857364e-28
8.224,-0.010573112405836582,0.04841744154691696,0.10608816146850586,0.0,0.0,0.0,4.667875643561409e-28,-5.443476661857364e-28
8.244,-0.010583317838609219,0.04815703257918358,0.10605310648679733,0.0,0.0,0.0,4.667875643561409e-28,-5.443476661857364e-28
8.264,-0.010726764798164368,0.04784798622131348,0.10613003373146057,0.0,0.0,0.0,4.408226275844063e-28,-5.140479215248717e-28
8.284,-0.010750340297818184,0.04738966375589371,0.10515722632408142,0.0,0.0,0.0,4.408226275844063e-28,-5.140479215248717e-28
8.304,-0.010398314334452152,0.045547809451818466,0.10307777673006058,0.0,0.0,0.0,3.9073563267864555e-28,-4.556222891362101e-28
8.328,-0.010061755776405334,0.04414036124944687,0.10145480930805206,0.0,0.0,0.0,3.9073563267864555e-28,-4.556222891362101e-28
8.344,-0.008937316946685314,0.04297114536166191,0.09981366991996765,0.0,0.0,0.0,3.9073563267864555e-28,-4.556222891362101e-28
8.364,-0.008792005479335785,0.04198819398880005,0.09836025536060333,0.0,0.0,0.0,3.1789687432298017e-28,-3.706667891144417e-28
8.384,-0.00840618647634983,0.04084256291389465,0.09737050533294678,0.0,0.0,0.0,3.1789687432298017e-28,-3.706667891144417e-28
8.404,-0.008385160006582737,0.039886683225631714,0.09635231643915176,0.0,0.0,0.0,2.265474595761797e-28,-2.6412807981903958e-28
8.424,-0.008015910163521767,0.0389774926006794,0.09522222727537155,0.0,0.0,0.0,2.265474595761797e-28,-2.6412807981903958e-28
8.444,-0.007568996399641037,0.03823281079530716,0.09417290985584259,0.0,0.0,0.0,1.2200692786295934e-28,-1.4220977272960702e-28
8.464,-0.007560566533356905,0.037608951330184937,0.09345429390668869,0.0,0.0,0.0,1.2200692786295934e-28,-1.4220977272960702e-28
8.484,-0.007454447913914919,0.03695787116885185,0.09282079339027405,0.0,0.0,0.0,1.0362129387751676e-29,-1.2010925466832268e-29
8.508,-0.0072727445513010025,0.036631613969802856,0.09193010628223419,0.0,0.0,0.0,1.0362129387751676e-29,-1.2010925466832268e-29
8.524000000000001,-0.0075014326721429825,0.036100566387176514,0.0911514163017273,0.0,0.0,0.0,-1.0188624697742532e-28,1.1888739552760512e-28
8.544,-0.007000993471592665,0.03608636558055878,0.09084127098321915,0.0,0.0,0.0,-1.0188624697742532e-28,1.1888739552760512e-28
8.564,-0.006982997991144657,0.03562142327427864,0.09063056111335754,0.0,0.0,0.0,-1.0188624697742532e-28,1.1888739552760512e-28
8.584,-0.0067834132350981236,0.035800300538539886,0.09044136106967926,0.0,0.0,0.0,-2.0820165748262106e-28,2.42863266336247e-28
8.608,-0.00685390830039978,0.036223605275154114,0.09021111577749252,0.0,0.0,0.0,-2.0820165748262106e-28,2.42863266336247e-28
8.624,-0.006334972567856312,0.03644914552569389,0.09034953266382217,0.0,0.0,0.0,-3.0239405319302244e-28,3.526975169015068e-28
8.644,-0.006087702699005604,0.03646969422698021,0.0904773622751236,0.0,0.0,0.0,-3.0239405319302244e-28,3.526975169015068e-28
8.664,-0.006101252045482397,0.03640928491950035,0.09037844836711884,0.0,0.0,0.0,-3.7897882596995027e-28,4.419950500605307e-28
8.684,-0.0055496571585536,0.03572904318571091,0.08956539630889893,0.0,0.0,0.0,-3.7897882596995027e-28,4.419950500605307e-28
8.704,-0.005257825367152691,0.0346401073038578,0.08785385638475418,0.0,0.0,0.0,-4.334962743655852e-28,5.055560219546599e-28
8.728,-0.005185696296393871,0.03360794857144356,0.08664050698280334,0.0,0.0,0.0,-4.334962743655852e-28,5.055560219546599e-28
8.744,-0.005231677088886499,0.03313194215297699,0.08468104153871536,0.0,0.0,0.0,-4.627722650832125e-28,5.396795856045934e-28
8.764,-0.00481236120685935,0.032618168741464615,0.08297388255596161,0.0,0.0,0.0,-4.627722650832125e-28,5.396795856045934e-28
8.784,-0.004776868969202042,0.03194231539964676,0.08181370049715042,0.0,0.0,0.0,-4.651016725425297e-28,5.423786164379905e-28
8.804,-0.004408227279782295,0.03171931579709053,0.08058534562587738,0.0,0.0,0.0,-4.651016725425297e-28,5.423786164379905e-28
8.824,-0.004333981778472662,0.031110258772969246,0.07955716550350189,0.0,0.0,0.0,-4.651016725425297e-28,5.423786164379905e-28
