current_time,velocity.x,velocity.y,velocity.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y
6.044,-0.02486172318458557,0.08301881700754166,0.07143094390630722,0.0,0.0,0.0,3.8818115034041923e-28,-4.526416432340822e-28
6.048,-0.02486172318458557,0.08301881700754166,0.07143094390630722,0.0,0.0,0.0,3.8818115034041923e-28,-4.526416432340822e-28
6.068,-0.025433553382754326,0.08451846241950989,0.0732669085264206,0.0,0.0,0.0,3.1449488810044112e-28,-3.6669901745627155e-28
6.088,-0.025488529354333878,0.08545398712158203,0.07428795844316483,0.0,0.0,0.0,3.1449488810044112e-28,-3.6669901745627155e-28
6.108,-0.025995908305048943,0.08674075454473495,0.07541784644126892,0.0,0.0,0.0,2.2249632059225886e-28,-2.5940430195005993e-28
6.128,-0.026887526735663414,0.08851125091314316,0.07655678689479828,0.0,0.0,0.0,2.2249632059225886e-28,-2.5940430195005993e-28
6.152,-0.027220938354730606,0.08969224244356155,0.07790984213352203,0.0,0.0,0.0,2.2249632059225886e-28,-2.5940430195005993e-28
6.172,-0.027739787474274635,0.09126400202512741,0.07929551601409912,0.0,0.0,0.0,1.0756543653464863e-28,-1.2537018463804642e-28
6.188,-0.0283419881016016,0.09297383576631546,0.08054114878177643,0.0,0.0,0.0,1.0756543653464863e-28,-1.2537018463804642e-28
6.208,-0.029217572882771492,0.09493119269609451,0.08193057775497437,0.0,0.0,0.0,-1.4812269231309126e-29,1.734345549590216e-29
6.228,-0.029657738283276558,0.09746315330266953,0.08334564417600632,0.0,0.0,0.0,-1.4812269231309126e-29,1.734345549590216e-29
6.248,-0.02994479238986969,0.09920370578765869,0.08481588214635849,0.0,0.0,0.0,-1.361645077637315e-28,1.5885656862414087e-28
6.272,-0.03042818047106266,0.10116848349571228,0.08624577522277832,0.0,0.0,0.0,-1.361645077637315e-28,1.5885656862414087e-28
6.288,-0.030841318890452385,0.1037224531173706,0.08824525773525238,0.0,0.0,0.0,-1.361645077637315e-28,1.5885656862414087e-28
6.308,-0.031692907214164734,0.10599453747272491,0.08961524069309235,0.0,0.0,0.0,-2.5674145425820133e-28,2.994598188886645e-28
6.328,-0.03251459449529648,0.10837962478399277,0.09123225510120392,0.0,0.0,0.0,-2.5674145425820133e-28,2.994598188886645e-28
6.348,-0.03345714882016182,0.11094167083501816,0.09326548874378204,0.0,0.0,0.0,-3.4283957488947018e-28,3.998530217483465e-28
