current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_euler.x,payload_euler.y,payload_euler.z,simulink_acc_sp.x,simulink_acc_sp.y,simulink_acc_sp.y
1633549013.49261,16.553403854370117,-0.05958813056349754,-7.8060150146484375,1.005902886390686,1.9902492567780428e-05,-0.0001089448924176395,0.0,0.0,0.0,1.0,0.0,-0.0,0.2718052268028259,0.0016868856037035584,0.0016868856037035584,-7.247665780596435e-05,0.002444225363433361,-1.5745681524276733,0.0,0.0,0.0
1633549013.502459,16.561473846435547,-0.059588152915239334,-7.805999755859375,1.0059051513671875,1.9446544683887623e-05,-0.0001220043923240155,0.0,0.0,0.0,1.0,0.0,-0.0,0.27192673087120056,0.0017271734541282058,0.0017271734541282058,-6.287184078246355e-05,0.002278098138049245,-1.5745658874511719,0.0,0.0,0.0
1633549013.512694,16.573686599731445,-0.05958808213472366,-7.805985927581787,1.005904197692871,1.9753440938075073e-05,-0.00011023468687199056,0.0,0.0,0.0,1.0,0.0,-0.0,0.27192673087120056,0.0017271734541282058,0.0017271734541282058,-5.892861008760519e-05,0.0022091122809797525,-1.5745646953582764,0.0,0.0,0.0
1633549013.52224,16.581735610961914,-0.05958806350827217,-7.805972099304199,1.0059020519256592,1.9232147678849287e-05,-8.475139475194737e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2720394432544708,0.001742183929309249,0.001742183929309249,-5.292640344123356e-05,0.002103074686601758,-1.5745631456375122,0.0,0.0,0.0
1633549013.532326,16.593870162963867,-0.059587959200143814,-7.805954456329346,1.0058962106704712,1.817114207369741e-05,-4.8638245061738417e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2720394432544708,0.001742183929309249,0.001742183929309249,-5.292640344123356e-05,0.002103074686601758,-1.5745631456375122,0.0,0.0,0.0
1633549013.542508,16.60598373413086,-0.0595904216170311,-7.8059401512146,1.0058746337890625,1.5039388927107211e-05,-5.708187018171884e-06,0.0,0.0,0.0,1.0,0.0,-0.0,0.2720394432544708,0.001742183929309249,0.001742183929309249,-4.6845016186125576e-05,0.001994123449549079,-1.5745619535446167,0.0,0.0,0.0
1633549013.553317,16.61412811279297,-0.05959285795688629,-7.805926322937012,1.0058547258377075,1.160054853244219e-05,3.084588024648838e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2722437083721161,0.0017738889437168837,0.0017738889437168837,-3.8652378862025216e-05,0.0018446516478434205,-1.5745609998703003,0.0,0.0,0.0
1633549013.56255,16.626224517822266,-0.05959516763687134,-7.805912494659424,1.00582754611969,6.998323442530818e-06,9.024529572343454e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.27248498797416687,0.001818296150304377,0.001818296150304377,-3.8652378862025216e-05,0.0018446516478434205,-1.5745609998703003,0.0,0.0,0.0
1633549013.572481,16.634319305419922,-0.05959746986627579,-7.805899143218994,1.0058033466339111,3.430797505643568e-06,0.00011441426613600925,0.0,0.0,0.0,1.0,0.0,-0.0,0.27248498797416687,0.001818296150304377,0.001818296150304377,-3.245865445933305e-05,0.0017296606674790382,-1.5745609998703003,0.0,0.0,0.0
1633549013.582404,16.64643096923828,-0.059599678963422775,-7.8058857917785645,1.0057685375213623,-3.7869438074267237e-07,0.00012045072799082845,0.0,0.0,0.0,1.0,0.0,-0.0,0.2727278172969818,0.001847488689236343,0.001847488689236343,-2.2043366698198952e-05,0.0015331604517996311,-1.574560284614563,0.0,0.0,0.0
1633549013.592937,16.654720306396484,-0.05960184708237648,-7.805873394012451,1.0057387351989746,-3.015259608218912e-06,0.00011790626012952998,0.0,0.0,0.0,1.0,0.0,-0.0,0.2727278172969818,0.001847488689236343,0.001847488689236343,-2.2043366698198952e-05,0.0015331604517996311,-1.574560284614563,0.0,0.0,0.0
1633549013.603186,16.662673950195312,-0.05960395932197571,-7.805857181549072,1.0057077407836914,-5.1770684876828454e-06,0.00011572414950933307,0.0,0.0,0.0,1.0,0.0,-0.0,0.27295544743537903,0.0018599617760628462,0.0018599617760628462,-1.149869422079064e-05,0.0013314890675246716,-1.574556827545166,0.0,0.0,0.0
1633549013.613097,16.674711227416992,-0.05960603430867195,-7.805840969085693,1.0056629180908203,-6.573751306859776e-06,0.000113102731120307,0.0,0.0,0.0,1.0,0.0,-0.0,0.27295544743537903,0.0018599617760628462,0.0018599617760628462,-1.149869422079064e-05,0.0013314890675246716,-1.574556827545166,0.0,0.0,0.0
1633549013.622332,16.686819076538086,-0.05960801988840103,-7.805825233459473,1.0056151151657104,-7.040503987809643e-06,0.00012958230217918754,0.0,0.0,0.0,1.0,0.0,-0.0,0.2732330560684204,0.0018477833364158869,0.0018477833364158869,-8.143858281073335e-07,0.0011256103171035647,-1.5745508670806885,0.0,0.0,0.0
1633549013.632635,16.694904327392578,-0.05960991978645325,-7.805810451507568,1.0056151151657104,-7.040503987809643e-06,0.00012958230217918754,0.0,0.0,0.0,1.0,0.0,-0.0,0.2732330560684204,0.0018477833364158869,0.0018477833364158869,-8.143858281073335e-07,0.0011256103171035647,-1.5745508670806885,0.0,0.0,0.0
1633549013.642501,16.707067489624023,-0.059611789882183075,-7.805796146392822,1.0055292844772339,-8.264257303380873e-06,0.0001684427697909996,0.0,0.0,0.0,1.0,0.0,-0.0,0.27345937490463257,0.0018408281030133367,0.0018408281030133367,9.967226105800364e-06,0.0009163898066617548,-1.5745463371276855,0.0,0.0,0.0
1633549013.652525,16.715158462524414,-0.05961355194449425,-7.805782794952393,1.0054930448532104,-9.630693966755643e-06,0.00017454153567086905,0.0,0.0,0.0,1.0,0.0,-0.0,0.27345937490463257,0.0018408281030133367,0.0018408281030133367,9.967226105800364e-06,0.0009163898066617548,-1.5745463371276855,0.0,0.0,0.0
1633549013.662975,16.727277755737305,-0.05961526930332184,-7.8057684898376465,1.005441665649414,-1.147682542068651e-05,0.00020005011174362153,0.0,0.0,0.0,1.0,0.0,-0.0,0.27366337180137634,0.001848743762820959,0.001848743762820959,2.076447708532214e-05,0.0007046884275041521,-1.5745445489883423,0.0,0.0,0.0
