current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y,payload_angles.z,payload_angles_rate.x,payload_angles_rate.y,payload_angles_rate.z
67.24,4.401008129119873,-0.0060453289188444614,0.20435450971126556,0.007615671027451754,-0.04190828278660774,0.07067552953958511,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.01148727671466128,0.02748542878135081,-1.6906617442885072,-0.053288768641682915,-0.0028679707699054424,-6.308691859762831e-05
67.252,4.401068687438965,-0.00616689445450902,0.20420102775096893,0.007765484042465687,-0.04174255207180977,0.07041355967521667,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.009063308574018583,0.026570046446544014,-1.6907346377832677,-0.060247025785603654,-0.023460585150383458,-0.00023241523709329539
67.26,4.401160717010498,-0.006466091610491276,0.20420393347740173,0.007767478469759226,-0.0416751503944397,0.07040346413850784,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.008602883122720844,0.026302760315712242,-1.6907487858033252,-0.061404813257859805,-0.02722819140549299,-0.00025165468972966143
67.272,4.40117073059082,-0.00585903087630868,0.2034464329481125,0.007908678613603115,-0.04135942831635475,0.07012934237718582,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.008602883122720844,0.026302760315712242,-1.6907487858033252,-0.061404813257859805,-0.02722819140549299,-0.00025165468972966143
67.28,4.401216506958008,-0.005445371847599745,0.20301304757595062,0.008232141844928265,-0.041153885424137115,0.06999115645885468,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.008602883122720844,0.026302760315712242,-1.6907487858033252,-0.061404813257859805,-0.02722819140549299,-0.00025165468972966143
67.292,4.401232719421387,-0.0048985169269144535,0.2023533433675766,0.008411208167672157,-0.040756501257419586,0.06983297318220139,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.008602883122720844,0.026302760315712242,-1.6907487858033252,-0.061404813257859805,-0.02722819140549299,-0.00025165468972966143
67.3,4.4012861251831055,-0.0045450786128640175,0.20202408730983734,0.008489458821713924,-0.04048283025622368,0.06963855028152466,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.008602883122720844,0.026302760315712242,-1.6907487858033252,-0.061404813257859805,-0.02722819140549299,-0.00025165468972966143
67.312,4.401307106018066,-0.0040533398278057575,0.20145569741725922,0.008510029874742031,-0.04040146246552467,0.06958986818790436,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.006225901193326021,0.02450404063339423,-1.690820518379786,-0.06663560816053,-0.04590475223439541,-0.0002893341557733005
67.32,4.401364803314209,-0.0037544304504990578,0.20121397078037262,0.008709490299224854,-0.04034311696887016,0.06927992403507233,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.006225901193326021,0.02450404063339423,-1.690820518379786,-0.06663560816053,-0.04590475223439541,-0.0002893341557733005
67.332,4.4013895988464355,-0.0033162198960781097,0.20057398080825806,0.008630970492959023,-0.04004410281777382,0.06870539486408234,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.006225901193326021,0.02450404063339423,-1.690820518379786,-0.06663560816053,-0.04590475223439541,-0.0002893341557733005
67.34,4.401448726654053,-0.003066034521907568,0.20025375485420227,0.008522015996277332,-0.03991237282752991,0.06785840541124344,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.006225901193326021,0.02450404063339423,-1.690820518379786,-0.06663560816053,-0.04590475223439541,-0.0002893341557733005
67.352,4.401474952697754,-0.0026767158415168524,0.19969326257705688,0.008636598475277424,-0.03967856615781784,0.06718652695417404,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.0034997873430819594,0.021659652489147443,-1.6908949942893268,-0.07120750585632003,-0.06562165311558467,-0.00021466618832504837
67.36,4.401541233062744,-0.0024700243957340717,0.19944527745246887,0.00897123385220766,-0.03928850591182709,0.06679577380418777,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.0034997873430819594,0.021659652489147443,-1.6908949942893268,-0.07120750585632003,-0.06562165311558467,-0.00021466618832504837
67.372,4.401573657989502,-0.0021227067336440086,0.1989620178937912,0.009134659543633461,-0.03885367512702942,0.06620091944932938,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.0034997873430819594,0.021659652489147443,-1.6908949942893268,-0.07120750585632003,-0.06562165311558467,-0.00021466618832504837
67.38,4.401645660400391,-0.0019530801801010966,0.1987863928079605,0.009255316108465195,-0.038498591631650925,0.066212959587574,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.0034997873430819594,0.021659652489147443,-1.6908949942893268,-0.07120750585632003,-0.06562165311558467,-0.00021466618832504837
67.392,4.401680946350098,-0.0016455998411402106,0.19838085770606995,0.009189478121697903,-0.03826014697551727,0.06630302220582962,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.000706292060014889,0.017969081406113634,-1.690955768816253,-0.07440565701925221,-0.0837356284546145,-2.3351801948253972e-05
67.4,4.4017558097839355,-0.0015123841585591435,0.1982840895652771,0.00942915864288807,-0.03789225220680237,0.06634345650672913,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.000706292060014889,0.017969081406113634,-1.690955768816253,-0.07440565701925221,-0.0837356284546145,-2.3351801948253972e-05
67.412,4.401795387268066,-0.001242324709892273,0.19778886437416077,0.009590755216777325,-0.03779035434126854,0.06599670648574829,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.000706292060014889,0.017969081406113634,-1.690955768816253,-0.07440565701925221,-0.0837356284546145,-2.3351801948253972e-05
67.424,4.401878833770752,-0.0011446967255324125,0.1975993812084198,0.010003626346588135,-0.03766992315649986,0.06563996523618698,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,0.000706292060014889,0.017969081406113634,-1.690955768816253,-0.07440565701925221,-0.0837356284546145,-2.3351801948253972e-05
67.432,4.4019246101379395,-0.0009123794152401388,0.19717930257320404,0.010017734952270985,-0.03759424760937691,0.06546296924352646,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.0021023471162883284,0.013527330484372806,-1.690994542886585,-0.07612058565956134,-0.09952531383266562,0.00026663499406236787
67.44,4.402013301849365,-0.0008510143961757421,0.19706103205680847,0.010381294414401054,-0.037584636360406876,0.06500855833292007,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.0021023471162883284,0.013527330484372806,-1.690994542886585,-0.07612058565956134,-0.09952531383266562,0.00026663499406236787
67.452,4.402064323425293,-0.0006551303085871041,0.1967092603445053,0.010477316565811634,-0.03760987147688866,0.06457281112670898,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.0021023471162883284,0.013527330484372806,-1.690994542886585,-0.07612058565956134,-0.09952531383266562,0.00026663499406236787
67.46,4.402159214019775,-0.0006292652105912566,0.19665475189685822,0.010563408024609089,-0.037513911724090576,0.06468815356492996,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.0021023471162883284,0.013527330484372806,-1.690994542886585,-0.07612058565956134,-0.09952531383266562,0.00026663499406236787
67.472,4.402212142944336,-0.00046681647654622793,0.19637256860733032,0.010417161509394646,-0.03746061399579048,0.06465707719326019,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.0021023471162883284,0.013527330484372806,-1.690994542886585,-0.07612058565956134,-0.09952531383266562,0.00026663499406236787
67.48,4.402307987213135,-0.0004740743024740368,0.19622525572776794,0.010651316493749619,-0.03742729499936104,0.06458757817745209,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.005121978800873328,0.007973465522852979,-1.691004398355755,-0.07621200311488277,-0.11332606050091505,0.000660447779998171
67.492,4.402364253997803,-0.0003434792160987854,0.19585098326206207,0.010658284649252892,-0.03725519776344299,0.06425480544567108,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.005121978800873328,0.007973465522852979,-1.691004398355755,-0.07621200311488277,-0.11332606050091505,0.000660447779998171
67.5,4.402464389801025,-0.0003808990295510739,0.19577164947986603,0.010904946364462376,-0.0374007448554039,0.06393858790397644,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.005121978800873328,0.007973465522852979,-1.691004398355755,-0.07621200311488277,-0.11332606050091505,0.000660447779998171
67.512,4.402524471282959,-0.00028176806517876685,0.19546537101268768,0.010939114727079868,-0.03730360046029091,0.06395546346902847,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.005121978800873328,0.007973465522852979,-1.691004398355755,-0.07621200311488277,-0.11332606050091505,0.000660447779998171
67.52,4.40263032913208,-0.00035010994179174304,0.1954510658979416,0.011162780225276947,-0.037487536668777466,0.06358812004327774,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.005121978800873328,0.007973465522852979,-1.691004398355755,-0.07621200311488277,-0.11332606050091505,0.000660447779998171
67.532,4.402693271636963,-0.0002813184692058712,0.195208340883255,0.011208741925656796,-0.03733951225876808,0.06336728483438492,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.007793928250437546,0.0023988925238813464,-1.690979987186768,-0.07462504893876372,-0.12222698418191727,0.0010506371094076193
67.54,4.402801513671875,-0.0003778277023229748,0.19525109231472015,0.011083281598985195,-0.037408843636512756,0.06297487020492554,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.007793928250437546,0.0023988925238813464,-1.690979987186768,-0.07462504893876372,-0.12222698418191727,0.0010506371094076193
67.552,4.402864933013916,-0.00033703818917274475,0.19490738213062286,0.01109278853982687,-0.03754601627588272,0.06287737190723419,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.007793928250437546,0.0023988925238813464,-1.690979987186768,-0.07462504893876372,-0.12222698418191727,0.0010506371094076193
67.56,4.4029765129089355,-0.0004647748719435185,0.1948549449443817,0.011465655639767647,-0.03782033175230026,0.06294123828411102,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.007793928250437546,0.0023988925238813464,-1.690979987186768,-0.07462504893876372,-0.12222698418191727,0.0010506371094076193
67.572,4.403045177459717,-0.0004543695831671357,0.19458068907260895,0.011621789075434208,-0.038040004670619965,0.06295940279960632,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.010323203022945744,-0.0034563941014742333,-1.6909234441054668,-0.07144420955073147,-0.12708338310610473,0.0014237156532691587
67.58,4.403162479400635,-0.0006107654189690948,0.19459444284439087,0.011628382839262486,-0.03790229558944702,0.0626666247844696,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.010323203022945744,-0.0034563941014742333,-1.6909234441054668,-0.07144420955073147,-0.12708338310610473,0.0014237156532691587
67.592,4.403234004974365,-0.0006245788536034524,0.19438189268112183,0.01191568374633789,-0.037772037088871,0.06239208206534386,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.010323203022945744,-0.0034563941014742333,-1.6909234441054668,-0.07144420955073147,-0.12708338310610473,0.0014237156532691587
67.6,4.403356552124023,-0.0008039340609684587,0.1944531947374344,0.012088513001799583,-0.03795168548822403,0.0625128224492073,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.010323203022945744,-0.0034563941014742333,-1.6909234441054668,-0.07144420955073147,-0.12708338310610473,0.0014237156532691587
67.612,4.403432846069336,-0.0008427570573985577,0.19407011568546295,0.012322288006544113,-0.03798084706068039,0.06242824345827103,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.010323203022945744,-0.0034563941014742333,-1.6909234441054668,-0.07144420955073147,-0.12708338310610473,0.0014237156532691587
67.62,4.403562068939209,-0.0010441332124173641,0.19397686421871185,0.012575989589095116,-0.037658512592315674,0.06223759055137634,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.012865581646434188,-0.00993762341498397,-1.6908290743966714,-0.06621285324406904,-0.12743142173912753,0.0017599582468730448
67.632,4.403644561767578,-0.0011040660319849849,0.19366346299648285,0.012976107187569141,-0.03799516335129738,0.06204446032643318,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.012865581646434188,-0.00993762341498397,-1.6908290743966714,-0.06621285324406904,-0.12743142173912753,0.0017599582468730448
67.64,4.403781890869141,-0.001330273924395442,0.1936362236738205,0.013156230561435223,-0.038089439272880554,0.06199904903769493,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.012865581646434188,-0.00993762341498397,-1.6908290743966714,-0.06621285324406904,-0.12743142173912753,0.0017599582468730448
67.652,4.40386962890625,-0.0014138134429231286,0.19338834285736084,0.013522380031645298,-0.038236264139413834,0.06186603754758835,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.012865581646434188,-0.00993762341498397,-1.6908290743966714,-0.06621285324406904,-0.12743142173912753,0.0017599582468730448
67.66,4.404016494750977,-0.0016633147606626153,0.1934249997138977,0.013940423727035522,-0.03826848044991493,0.0619170144200325,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.01495220484177511,-0.015748240951360848,-1.6907196370632158,-0.05990142510816716,-0.12309685322612038,0.001962114922257484
67.672,4.403995513916016,-0.0012181646889075637,0.19221433997154236,0.013912858441472054,-0.038105886429548264,0.06123854219913483,4.4,0.0,-2.5,nan,nan,nan,0.0,0.0,0.0,-0.01495220484177511,-0.015748240951360848,-1.6907196370632158,-0.05990142510816716,-0.12309685322612038,0.001962114922257484
