timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
54018200,5.225537,3.3306153,1,0,1,0,1,0,0
54028200,5.24165,3.3322265,1,0,1,0,1,0,0
54038201,5.2384276,3.3580077,1,0,1,0,1,0,0
54048200,5.2464843,3.3580077,1,0,1,0,1,0,0
54058210,5.231982,3.3306153,1,0,1,0,1,0,0
54068199,5.240039,3.3322265,1,0,1,0,1,0,0
54078265,5.243262,3.3306153,1,0,1,0,1,0,0
54088241,5.240039,3.3322265,1,0,1,0,1,0,0
54098201,5.240039,3.3547852,1,0,1,0,1,0,0
54108200,5.2480955,3.3563964,1,0,1,0,1,0,0
54118201,5.243262,3.3306153,1,0,1,0,1,0,0
54128198,5.243262,3.3322265,1,0,1,0,1,0,0
54138199,5.240039,3.3306153,1,0,1,0,1,0,0
54148197,5.240039,3.3547852,1,0,1,0,1,0,0
54158199,5.2368164,3.3322265,1,0,1,0,1,0,0
54168201,5.243262,3.3596191,1,0,1,0,1,0,0
54178219,5.24165,3.3306153,1,0,1,0,1,0,0
54188200,5.2513185,3.3563964,1,0,1,0,1,0,0
54198199,5.24165,3.3322265,1,0,1,0,1,0,0
54208200,5.235205,3.3322265,1,0,1,0,1,0,0
54218239,5.2335935,3.3338377,1,0,1,0,1,0,0
54228254,5.24165,3.3354492,1,0,1,0,1,0,0
54238199,5.2142577,3.3322265,1,0,1,0,1,0,0
54248198,5.215869,3.3290038,1,0,1,0,1,0,0
54258207,5.215869,3.3580077,1,0,1,0,1,0,0
54268200,5.243262,3.3580077,1,0,1,0,1,0,0
54278208,5.2368164,3.3547852,1,0,1,0,1,0,0
54288242,5.2464843,3.3306153,1,0,1,0,1,0,0
54298264,5.24165,3.3322265,1,0,1,0,1,0,0
54308261,5.235205,3.349951,1,0,1,0,1,0,0
54318287,5.240039,3.3563964,1,0,1,0,1,0,0
54328241,5.2368164,3.3322265,1,0,1,0,1,0,0
54338228,5.24165,3.3580077,1,0,1,0,1,0,0
54348207,5.2464843,3.3612304,1,0,1,0,1,0,0
54358200,5.2464843,3.3306153,1,0,1,0,1,0,0
54368268,5.2239256,3.3563964,1,0,1,0,1,0,0
54378209,5.243262,3.3322265,1,0,1,0,1,0,0
54388201,5.244873,3.3322265,1,0,1,0,1,0,0
54398199,5.2529297,3.3547852,1,0,1,0,1,0,0
54408198,5.2480955,3.3322265,1,0,1,0,1,0,0
54418201,5.243262,3.3290038,1,0,1,0,1,0,0
54428197,5.24165,3.3290038,1,0,1,0,1,0,0
54438199,5.2480955,3.3515625,1,0,1,0,1,0,0
54448200,5.2497067,3.3322265,1,0,1,0,1,0,0
54458207,5.2464843,3.3290038,1,0,1,0,1,0,0
54468199,5.219092,3.3322265,1,0,1,0,1,0,0
54478199,5.2142577,3.3515625,1,0,1,0,1,0,0
54488198,5.244873,3.3322265,1,0,1,0,1,0,0
54498199,5.2497067,3.3563964,1,0,1,0,1,0,0
54508270,5.24165,3.3547852,1,0,1,0,1,0,0
54518223,5.230371,3.3547852,1,0,1,0,1,0,0
54528199,5.235205,3.3322265,1,0,1,0,1,0,0
54538201,5.231982,3.3547852,1,0,1,0,1,0,0
54548200,5.2464843,3.3612304,1,0,1,0,1,0,0
54558199,5.2497067,3.3322265,1,0,1,0,1,0,0
54568198,5.243262,3.3322265,1,0,1,0,1,0,0
54578199,5.244873,3.3563964,1,0,1,0,1,0,0
54588197,5.243262,3.3322265,1,0,1,0,1,0,0
54598201,5.230371,3.3338377,1,0,1,0,1,0,0
54608209,5.2384276,3.3306153,1,0,1,0,1,0,0
54618201,5.2480955,3.3290038,1,0,1,0,1,0,0
54628199,5.2464843,3.3515625,1,0,1,0,1,0,0
54638200,5.2480955,3.3322265,1,0,1,0,1,0,0
54648260,5.2368164,3.3338377,1,0,1,0,1,0,0
54658208,5.240039,3.3306153,1,0,1,0,1,0,0
54668200,5.2384276,3.3290038,1,0,1,0,1,0,0
54678201,5.243262,3.3322265,1,0,1,0,1,0,0
54688199,5.2464843,3.3338377,1,0,1,0,1,0,0
54698201,5.220703,3.3338377,1,0,1,0,1,0,0
54708199,5.219092,3.3580077,1,0,1,0,1,0,0
54718215,5.235205,3.3290038,1,0,1,0,1,0,0
54728200,5.2271485,3.3290038,1,0,1,0,1,0,0
54738200,5.2464843,3.3306153,1,0,1,0,1,0,0
54748201,5.2513185,3.3322265,1,0,1,0,1,0,0
54758206,5.2464843,3.3322265,1,0,1,0,1,0,0
54768200,5.24165,3.3322265,1,0,1,0,1,0,0
54778201,5.2480955,3.3563964,1,0,1,0,1,0,0
54788326,5.240039,3.3322265,1,0,1,0,1,0,0
54798328,5.2384276,3.3322265,1,0,1,0,1,0,0
54808336,5.230371,3.3306153,1,0,1,0,1,0,0
54818312,5.230371,3.3515625,1,0,1,0,1,0,0
54828295,5.240039,3.3322265,1,0,1,0,1,0,0
54838344,5.2464843,3.3563964,1,0,1,0,1,0,0
54848314,5.244873,3.3322265,1,0,1,0,1,0,0
54858303,5.240039,3.3563964,1,0,1,0,1,0,0
54868256,5.243262,3.3290038,1,0,1,0,1,0,0
54878230,5.2335935,3.3290038,1,0,1,0,1,0,0
54888201,5.243262,3.3563964,1,0,1,0,1,0,0
54898210,5.243262,3.3547852,1,0,1,0,1,0,0
54908211,5.243262,3.3322265,1,0,1,0,1,0,0
54918200,5.244873,3.3306153,1,0,1,0,1,0,0
54928210,5.2239256,3.3515625,1,0,1,0,1,0,0
54938201,5.2239256,3.3322265,1,0,1,0,1,0,0
54948200,5.2271485,3.3596191,1,0,1,0,1,0,0
54958220,5.231982,3.3290038,1,0,1,0,1,0,0
54968199,5.243262,3.3322265,1,0,1,0,1,0,0
54978202,5.2513185,3.3354492,1,0,1,0,1,0,0
54988264,5.235205,3.3290038,1,0,1,0,1,0,0
54998237,5.240039,3.3563964,1,0,1,0,1,0,0
55008200,5.244873,3.3322265,1,0,1,0,1,0,0
55018200,5.243262,3.3612304,1,0,1,0,1,0,0
55028201,5.244873,3.3290038,1,0,1,0,1,0,0
55038208,5.24165,3.3306153,1,0,1,0,1,0,0
55048200,5.2094235,3.3322265,1,0,1,0,1,0,0
55058202,5.2142577,3.3515625,1,0,1,0,1,0,0
55068201,5.2464843,3.3306153,1,0,1,0,1,0,0
55078199,5.240039,3.3580077,1,0,1,0,1,0,0
55088206,5.2529297,3.3338377,1,0,1,0,1,0,0
55098200,5.244873,3.3322265,1,0,1,0,1,0,0
55108199,5.2480955,3.3370605,1,0,1,0,1,0,0
55118199,5.243262,3.3563964,1,0,1,0,1,0,0
55128268,5.240039,3.3322265,1,0,1,0,1,0,0
55138244,5.2368164,3.3580077,1,0,1,0,1,0,0
55148210,5.240039,3.3547852,1,0,1,0,1,0,0
55158209,5.219092,3.3273926,1,0,1,0,1,0,0
55168214,5.2223144,3.3306153,1,0,1,0,1,0,0
55178201,5.2480955,3.3580077,1,0,1,0,1,0,0
55188207,5.235205,3.3338377,1,0,1,0,1,0,0
55198201,5.2464843,3.3322265,1,0,1,0,1,0,0
55208198,5.24165,3.3563964,1,0,1,0,1,0,0
55218199,5.243262,3.3290038,1,0,1,0,1,0,0
55228198,5.2384276,3.3563964,1,0,1,0,1,0,0
55238199,5.2335935,3.3547852,1,0,1,0,1,0,0
55248209,5.2368164,3.3563964,1,0,1,0,1,0,0
55258209,5.240039,3.3306153,1,0,1,0,1,0,0
55268238,5.2529297,3.3547852,1,0,1,0,1,0,0
55278316,5.2142577,3.3402832,1,0,1,0,1,0,0
55288199,5.2223144,3.3322265,1,0,1,0,1,0,0
55298259,5.2239256,3.3547852,1,0,1,0,1,0,0
55308264,5.24165,3.3273926,1,0,1,0,1,0,0
55318260,5.235205,3.3290038,1,0,1,0,1,0,0
55328252,5.243262,3.3547852,1,0,1,0,1,0,0
55338238,5.244873,3.3322265,1,0,1,0,1,0,0
55348222,5.2368164,3.3338377,1,0,1,0,1,0,0
55358212,5.24165,3.3580077,1,0,1,0,1,0,0
55368199,5.2480955,3.3338377,1,0,1,0,1,0,0
55378210,5.24165,3.3306153,1,0,1,0,1,0,0
55388198,5.2239256,3.3370605,1,0,1,0,1,0,0
55398198,5.240039,3.3306153,1,0,1,0,1,0,0
55408234,5.2384276,3.3547852,1,0,1,0,1,0,0
55418249,5.2335935,3.3322265,1,0,1,0,1,0,0
55428201,5.2368164,3.3547852,1,0,1,0,1,0,0
55438209,5.2464843,3.3306153,1,0,1,0,1,0,0
55448212,5.243262,3.3580077,1,0,1,0,1,0,0
55458207,5.2480955,3.3580077,1,0,1,0,1,0,0
55468201,5.244873,3.3306153,1,0,1,0,1,0,0
55478198,5.2384276,3.3547852,1,0,1,0,1,0,0
55488198,5.231982,3.3370605,1,0,1,0,1,0,0
55498199,5.243262,3.3306153,1,0,1,0,1,0,0
55508199,5.2529297,3.3338377,1,0,1,0,1,0,0
55518201,5.244873,3.3322265,1,0,1,0,1,0,0
55528199,5.240039,3.3290038,1,0,1,0,1,0,0
55538199,5.2464843,3.3370605,1,0,1,0,1,0,0
55548201,5.2529297,3.3306153,1,0,1,0,1,0,0
55558266,5.240039,3.3306153,1,0,1,0,1,0,0
55568208,5.244873,3.3338377,1,0,1,0,1,0,0
55578200,5.243262,3.3290038,1,0,1,0,1,0,0
55588198,5.244873,3.3322265,1,0,1,0,1,0,0
55598200,5.24165,3.3322265,1,0,1,0,1,0,0
55608201,5.2464843,3.3322265,1,0,1,0,1,0,0
55618209,5.2271485,3.3306153,1,0,1,0,1,0,0
55628199,5.2271485,3.3370605,1,0,1,0,1,0,0
55638199,5.215869,3.3370605,1,0,1,0,1,0,0
55648199,5.2239256,3.3338377,1,0,1,0,1,0,0
55658209,5.2239256,3.3580077,1,0,1,0,1,0,0
55668198,5.2271485,3.3338377,1,0,1,0,1,0,0
55678199,5.219092,3.3322265,1,0,1,0,1,0,0
55688200,5.2464843,3.3515625,1,0,1,0,1,0,0
55698266,5.2335935,3.3290038,1,0,1,0,1,0,0
55708216,5.2497067,3.3515625,1,0,1,0,1,0,0
55718199,5.254541,3.3306153,1,0,1,0,1,0,0
55728200,5.2480955,3.3290038,1,0,1,0,1,0,0
55738200,5.215869,3.3322265,1,0,1,0,1,0,0
55748199,5.24165,3.3290038,1,0,1,0,1,0,0
55758200,5.2497067,3.3547852,1,0,1,0,1,0,0
55768269,5.2497067,3.3547852,1,0,1,0,1,0,0
55778268,5.240039,3.3547852,1,0,1,0,1,0,0
55788306,5.2368164,3.3580077,1,0,1,0,1,0,0
55798258,5.2335935,3.3338377,1,0,1,0,1,0,0
55808237,5.243262,3.3273926,1,0,1,0,1,0,0
55818221,5.2464843,3.3322265,1,0,1,0,1,0,0
55828199,5.2529297,3.3322265,1,0,1,0,1,0,0
55838266,5.243262,3.3306153,1,0,1,0,1,0,0
55848214,5.2110353,3.3322265,1,0,1,0,1,0,0
55858209,5.2110353,3.3306153,1,0,1,0,1,0,0
55868211,5.24165,3.3547852,1,0,1,0,1,0,0
55878206,5.2513185,3.3290038,1,0,1,0,1,0,0
55888200,5.2464843,3.3596191,1,0,1,0,1,0,0
55898207,5.244873,3.3306153,1,0,1,0,1,0,0
55908200,5.24165,3.3290038,1,0,1,0,1,0,0
55918237,5.244873,3.3370605,1,0,1,0,1,0,0
55928199,5.243262,3.3515625,1,0,1,0,1,0,0
55938200,5.244873,3.3322265,1,0,1,0,1,0,0
55948199,5.2480955,3.3547852,1,0,1,0,1,0,0
55958201,5.2497067,3.3322265,1,0,1,0,1,0,0
55968200,5.240039,3.3322265,1,0,1,0,1,0,0
55978260,5.2368164,3.3290038,1,0,1,0,1,0,0
55988200,5.240039,3.3290038,1,0,1,0,1,0,0
55998201,5.2384276,3.3612304,1,0,1,0,1,0,0
56008201,5.243262,3.3563964,1,0,1,0,1,0,0
56018201,5.2384276,3.3563964,1,0,1,0,1,0,0
56028200,5.2464843,3.3547852,1,0,1,0,1,0,0
56038200,5.24165,3.3290038,1,0,1,0,1,0,0
56048201,5.244873,3.3580077,1,0,1,0,1,0,0
56058210,5.2480955,3.3515625,1,0,1,0,1,0,0
56068201,5.244873,3.3547852,1,0,1,0,1,0,0
56078201,5.240039,3.3322265,1,0,1,0,1,0,0
56088199,5.220703,3.3273926,1,0,1,0,1,0,0
56098200,5.22876,3.3290038,1,0,1,0,1,0,0
56108264,5.21748,3.3515625,1,0,1,0,1,0,0
56118236,5.2223144,3.3338377,1,0,1,0,1,0,0
56128200,5.254541,3.3290038,1,0,1,0,1,0,0
56138201,5.243262,3.3563964,1,0,1,0,1,0,0
56148210,5.2513185,3.3290038,1,0,1,0,1,0,0
56158201,5.2513185,3.3547852,1,0,1,0,1,0,0
56168200,5.2497067,3.3322265,1,0,1,0,1,0,0
56178209,5.2464843,3.3580077,1,0,1,0,1,0,0
56188199,5.2464843,3.3322265,1,0,1,0,1,0,0
56198207,5.243262,3.3580077,1,0,1,0,1,0,0
56208199,5.2497067,3.3322265,1,0,1,0,1,0,0
56218201,5.24165,3.3290038,1,0,1,0,1,0,0
56228199,5.243262,3.3306153,1,0,1,0,1,0,0
56238206,5.240039,3.3370605,1,0,1,0,1,0,0
56248324,5.235205,3.3547852,1,0,1,0,1,0,0
56258302,5.2384276,3.3515625,1,0,1,0,1,0,0
56268274,5.243262,3.3596191,1,0,1,0,1,0,0
56278266,5.243262,3.3322265,1,0,1,0,1,0,0
56288257,5.2513185,3.3322265,1,0,1,0,1,0,0
56298240,5.24165,3.3563964,1,0,1,0,1,0,0
56308222,5.243262,3.3290038,1,0,1,0,1,0,0
56318209,5.2239256,3.3563964,1,0,1,0,1,0,0
56328200,5.2223144,3.3322265,1,0,1,0,1,0,0
56338198,5.2480955,3.3580077,1,0,1,0,1,0,0
56348198,5.2464843,3.3547852,1,0,1,0,1,0,0
56358199,5.2480955,3.325781,1,0,1,0,1,0,0
56368197,5.2529297,3.3563964,1,0,1,0,1,0,0
56378199,5.243262,3.3306153,1,0,1,0,1,0,0
56388264,5.243262,3.3290038,1,0,1,0,1,0,0
56398245,5.2368164,3.3322265,1,0,1,0,1,0,0
56408198,5.243262,3.3273926,1,0,1,0,1,0,0
56418208,5.24165,3.3322265,1,0,1,0,1,0,0
56428201,5.2464843,3.3322265,1,0,1,0,1,0,0
56438200,5.243262,3.3306153,1,0,1,0,1,0,0
56448198,5.2384276,3.3290038,1,0,1,0,1,0,0
56458200,5.24165,3.3322265,1,0,1,0,1,0,0
56468198,5.240039,3.3515625,1,0,1,0,1,0,0
56478209,5.2384276,3.3290038,1,0,1,0,1,0,0
56488199,5.24165,3.3306153,1,0,1,0,1,0,0
56498199,5.244873,3.3290038,1,0,1,0,1,0,0
56508201,5.2464843,3.3580077,1,0,1,0,1,0,0
56518208,5.2464843,3.3322265,1,0,1,0,1,0,0
56528201,5.2368164,3.3338377,1,0,1,0,1,0,0
56538262,5.2464843,3.3580077,1,0,1,0,1,0,0
56548199,5.220703,3.3338377,1,0,1,0,1,0,0
56558199,5.219092,3.3273926,1,0,1,0,1,0,0
56568227,5.215869,3.3338377,1,0,1,0,1,0,0
56578199,5.24165,3.3290038,1,0,1,0,1,0,0
56588198,5.240039,3.3563964,1,0,1,0,1,0,0
56598200,5.240039,3.3338377,1,0,1,0,1,0,0
56608208,5.2497067,3.3338377,1,0,1,0,1,0,0
56618198,5.2384276,3.3306153,1,0,1,0,1,0,0
56628199,5.243262,3.3338377,1,0,1,0,1,0,0
56638199,5.2384276,3.3322265,1,0,1,0,1,0,0
56648198,5.2480955,3.3322265,1,0,1,0,1,0,0
56658200,5.2368164,3.3322265,1,0,1,0,1,0,0
56668268,5.2497067,3.3322265,1,0,1,0,1,0,0
56678266,5.225537,3.3290038,1,0,1,0,1,0,0
56688232,5.240039,3.3273926,1,0,1,0,1,0,0
56698201,5.2513185,3.3322265,1,0,1,0,1,0,0
56708202,5.2497067,3.3547852,1,0,1,0,1,0,0
56718200,5.244873,3.3596191,1,0,1,0,1,0,0
56728198,5.2464843,3.3306153,1,0,1,0,1,0,0
56738206,5.2384276,3.3306153,1,0,1,0,1,0,0
56748267,5.2464843,3.3322265,1,0,1,0,1,0,0
56758263,5.2480955,3.3306153,1,0,1,0,1,0,0
56768276,5.2480955,3.3273926,1,0,1,0,1,0,0
56778258,5.2142577,3.3338377,1,0,1,0,1,0,0
56788235,5.219092,3.3273926,1,0,1,0,1,0,0
56798221,5.2142577,3.3322265,1,0,1,0,1,0,0
56808198,5.244873,3.3290038,1,0,1,0,1,0,0
56818272,5.21748,3.3322265,1,0,1,0,1,0,0
56828218,5.2094235,3.3515625,1,0,1,0,1,0,0
56838209,5.2368164,3.3306153,1,0,1,0,1,0,0
56848208,5.2368164,3.3580077,1,0,1,0,1,0,0
56858209,5.244873,3.3322265,1,0,1,0,1,0,0
56868208,5.243262,3.3290038,1,0,1,0,1,0,0
56878201,5.240039,3.3322265,1,0,1,0,1,0,0
56888199,5.2464843,3.3563964,1,0,1,0,1,0,0
56898200,5.243262,3.3306153,1,0,1,0,1,0,0
56908199,5.243262,3.3338377,1,0,1,0,1,0,0
56918201,5.2529297,3.3322265,1,0,1,0,1,0,0
56928199,5.2497067,3.3338377,1,0,1,0,1,0,0
56938200,5.244873,3.3273926,1,0,1,0,1,0,0
56948200,5.2497067,3.3370605,1,0,1,0,1,0,0
56958347,5.243262,3.3273926,1,0,1,0,1,0,0
56968209,5.240039,3.3338377,1,0,1,0,1,0,0
56978201,5.24165,3.3547852,1,0,1,0,1,0,0
56988201,5.2335935,3.3322265,1,0,1,0,1,0,0
56998200,5.2464843,3.3547852,1,0,1,0,1,0,0
57008200,5.2142577,3.3338377,1,0,1,0,1,0,0
57018201,5.2110353,3.3322265,1,0,1,0,1,0,0
57028209,5.243262,3.3596191,1,0,1,0,1,0,0
57038216,5.243262,3.3563964,1,0,1,0,1,0,0
57048200,5.2480955,3.3290038,1,0,1,0,1,0,0
57058213,5.244873,3.3531737,1,0,1,0,1,0,0
57068201,5.243262,3.3290038,1,0,1,0,1,0,0
57078200,5.2480955,3.3547852,1,0,1,0,1,0,0
57088343,5.2513185,3.3306153,1,0,1,0,1,0,0
57098259,5.244873,3.3322265,1,0,1,0,1,0,0
57108200,5.244873,3.3580077,1,0,1,0,1,0,0
57118200,5.240039,3.3580077,1,0,1,0,1,0,0
57128201,5.240039,3.3338377,1,0,1,0,1,0,0
57138210,5.24165,3.3322265,1,0,1,0,1,0,0
57148201,5.244873,3.3580077,1,0,1,0,1,0,0
57158240,5.2513185,3.3273926,1,0,1,0,1,0,0
57168253,5.243262,3.3322265,1,0,1,0,1,0,0
57178199,5.243262,3.3290038,1,0,1,0,1,0,0
57188200,5.240039,3.3580077,1,0,1,0,1,0,0
57198201,5.24165,3.3290038,1,0,1,0,1,0,0
57208206,5.240039,3.3563964,1,0,1,0,1,0,0
57218209,5.235205,3.3306153,1,0,1,0,1,0,0
57228200,5.243262,3.3306153,1,0,1,0,1,0,0
57238237,5.2029786,3.3322265,1,0,1,0,1,0,0
57248333,5.225537,3.3596191,1,0,1,0,1,0,0
57258345,5.2110353,3.3547852,1,0,1,0,1,0,0
57268328,5.243262,3.3306153,1,0,1,0,1,0,0
57278301,5.2094235,3.3547852,1,0,1,0,1,0,0
57288346,5.2110353,3.3580077,1,0,1,0,1,0,0
57298326,5.2271485,3.3322265,1,0,1,0,1,0,0
57308311,5.243262,3.3580077,1,0,1,0,1,0,0
57318278,5.243262,3.3322265,1,0,1,0,1,0,0
57328253,5.244873,3.3306153,1,0,1,0,1,0,0
57338207,5.240039,3.3338377,1,0,1,0,1,0,0
57348230,5.244873,3.3322265,1,0,1,0,1,0,0
57358211,5.2497067,3.3322265,1,0,1,0,1,0,0
57368199,5.2497067,3.3306153,1,0,1,0,1,0,0
57378212,5.2464843,3.3563964,1,0,1,0,1,0,0
57388198,5.24165,3.3563964,1,0,1,0,1,0,0
57398199,5.2368164,3.3547852,1,0,1,0,1,0,0
57408202,5.235205,3.3322265,1,0,1,0,1,0,0
57418199,5.244873,3.3547852,1,0,1,0,1,0,0
57428198,5.244873,3.3338377,1,0,1,0,1,0,0
57438236,5.240039,3.3273926,1,0,1,0,1,0,0
57448252,5.2384276,3.3306153,1,0,1,0,1,0,0
57458212,5.2480955,3.3273926,1,0,1,0,1,0,0
57468199,5.215869,3.3515625,1,0,1,0,1,0,0
57478219,5.2239256,3.3306153,1,0,1,0,1,0,0
57488201,5.225537,3.3290038,1,0,1,0,1,0,0
57498199,5.21748,3.3322265,1,0,1,0,1,0,0
57508199,5.24165,3.3290038,1,0,1,0,1,0,0
57518200,5.243262,3.3370605,1,0,1,0,1,0,0
57528199,5.24165,3.3515625,1,0,1,0,1,0,0
57538198,5.2464843,3.3273926,1,0,1,0,1,0,0
57548208,5.2513185,3.3580077,1,0,1,0,1,0,0
57558200,5.2480955,3.3370605,1,0,1,0,1,0,0
57568199,5.240039,3.3290038,1,0,1,0,1,0,0
57578239,5.243262,3.3306153,1,0,1,0,1,0,0
57588263,5.243262,3.3306153,1,0,1,0,1,0,0
57598199,5.2464843,3.3563964,1,0,1,0,1,0,0
57608198,5.243262,3.3338377,1,0,1,0,1,0,0
57618214,5.243262,3.3322265,1,0,1,0,1,0,0
57628198,5.244873,3.3273926,1,0,1,0,1,0,0
57638198,5.2480955,3.3322265,1,0,1,0,1,0,0
57648199,5.24165,3.3612304,1,0,1,0,1,0,0
57658206,5.24165,3.3596191,1,0,1,0,1,0,0
57668212,5.240039,3.3322265,1,0,1,0,1,0,0
57678200,5.240039,3.3547852,1,0,1,0,1,0,0
57688199,5.2497067,3.3306153,1,0,1,0,1,0,0
57698200,5.2223144,3.3547852,1,0,1,0,1,0,0
57708198,5.220703,3.3563964,1,0,1,0,1,0,0
57718199,5.220703,3.3306153,1,0,1,0,1,0,0
57728321,5.2497067,3.3306153,1,0,1,0,1,0,0
57738198,5.240039,3.3290038,1,0,1,0,1,0,0
57748199,5.2464843,3.3531737,1,0,1,0,1,0,0
57758262,5.240039,3.3322265,1,0,1,0,1,0,0
57768263,5.24165,3.3547852,1,0,1,0,1,0,0
57778264,5.2464843,3.3290038,1,0,1,0,1,0,0
57788251,5.244873,3.325781,1,0,1,0,1,0,0
57798235,5.2497067,3.3322265,1,0,1,0,1,0,0
57808218,5.235205,3.3322265,1,0,1,0,1,0,0
57818200,5.24165,3.3322265,1,0,1,0,1,0,0
57828200,5.24165,3.3322265,1,0,1,0,1,0,0
57838200,5.243262,3.3580077,1,0,1,0,1,0,0
57848198,5.2480955,3.3547852,1,0,1,0,1,0,0
57858199,5.244873,3.3547852,1,0,1,0,1,0,0
57868269,5.244873,3.3273926,1,0,1,0,1,0,0
57878225,5.2529297,3.3547852,1,0,1,0,1,0,0
57888207,5.244873,3.3322265,1,0,1,0,1,0,0
57898201,5.2480955,3.3322265,1,0,1,0,1,0,0
57908200,5.256152,3.3306153,1,0,1,0,1,0,0
57918200,5.2529297,3.3290038,1,0,1,0,1,0,0
57928199,5.2271485,3.3596191,1,0,1,0,1,0,0
57938207,5.219092,3.3290038,1,0,1,0,1,0,0
57948200,5.2142577,3.3612304,1,0,1,0,1,0,0
57958212,5.2384276,3.3290038,1,0,1,0,1,0,0
57968200,5.2480955,3.3338377,1,0,1,0,1,0,0
57978201,5.2480955,3.3322265,1,0,1,0,1,0,0
57988199,5.2497067,3.3338377,1,0,1,0,1,0,0
57998213,5.231982,3.3338377,1,0,1,0,1,0,0
58008236,5.243262,3.3273926,1,0,1,0,1,0,0
58018255,5.240039,3.3515625,1,0,1,0,1,0,0
58028199,5.2480955,3.3547852,1,0,1,0,1,0,0
58038206,5.2480955,3.3370605,1,0,1,0,1,0,0
58048200,5.243262,3.3547852,1,0,1,0,1,0,0
58058208,5.2497067,3.3563964,1,0,1,0,1,0,0
58068201,5.244873,3.3563964,1,0,1,0,1,0,0
58078208,5.254541,3.3515625,1,0,1,0,1,0,0
58088200,5.2480955,3.3370605,1,0,1,0,1,0,0
58098208,5.243262,3.3273926,1,0,1,0,1,0,0
58108208,5.2384276,3.3547852,1,0,1,0,1,0,0
58118226,5.240039,3.3290038,1,0,1,0,1,0,0
58128259,5.244873,3.3531737,1,0,1,0,1,0,0
58138243,5.2497067,3.3290038,1,0,1,0,1,0,0
58148200,5.2529297,3.3563964,1,0,1,0,1,0,0
58158264,5.2497067,3.3596191,1,0,1,0,1,0,0
58168224,5.21748,3.3580077,1,0,1,0,1,0,0
58178211,5.2126465,3.3306153,1,0,1,0,1,0,0
58188201,5.219092,3.325781,1,0,1,0,1,0,0
58198201,5.2142577,3.3563964,1,0,1,0,1,0,0
58208200,5.2384276,3.3547852,1,0,1,0,1,0,0
58218306,5.220703,3.3547852,1,0,1,0,1,0,0
58228294,5.2480955,3.3322265,1,0,1,0,1,0,0
58238264,5.243262,3.3322265,1,0,1,0,1,0,0
58248271,5.2384276,3.3580077,1,0,1,0,1,0,0
58258248,5.244873,3.3273926,1,0,1,0,1,0,0
58268232,5.2384276,3.3306153,1,0,1,0,1,0,0
58278210,5.2464843,3.3273926,1,0,1,0,1,0,0
58288199,5.2384276,3.3322265,1,0,1,0,1,0,0
58298208,5.243262,3.3306153,1,0,1,0,1,0,0
58308207,5.2384276,3.3322265,1,0,1,0,1,0,0
58318199,5.2384276,3.3306153,1,0,1,0,1,0,0
58328200,5.244873,3.3580077,1,0,1,0,1,0,0
58338201,5.244873,3.3338377,1,0,1,0,1,0,0
58348199,5.2513185,3.3273926,1,0,1,0,1,0,0
58358199,5.2513185,3.3547852,1,0,1,0,1,0,0
58368266,5.2480955,3.3306153,1,0,1,0,1,0,0
58378230,5.2384276,3.3547852,1,0,1,0,1,0,0
58388201,5.235205,3.3547852,1,0,1,0,1,0,0
58398214,5.215869,3.3273926,1,0,1,0,1,0,0
58408199,5.2239256,3.3563964,1,0,1,0,1,0,0
58418207,5.2384276,3.3290038,1,0,1,0,1,0,0
58428199,5.240039,3.3306153,1,0,1,0,1,0,0
58438199,5.240039,3.3596191,1,0,1,0,1,0,0
58448201,5.24165,3.3322265,1,0,1,0,1,0,0
58458210,5.244873,3.3306153,1,0,1,0,1,0,0
58468198,5.2497067,3.3322265,1,0,1,0,1,0,0
58478199,5.244873,3.3306153,1,0,1,0,1,0,0
58488199,5.240039,3.3306153,1,0,1,0,1,0,0
58498199,5.240039,3.3612304,1,0,1,0,1,0,0
58508273,5.2497067,3.3322265,1,0,1,0,1,0,0
58518251,5.2513185,3.3290038,1,0,1,0,1,0,0
58528200,5.243262,3.3370605,1,0,1,0,1,0,0
58538198,5.2497067,3.3338377,1,0,1,0,1,0,0
58548199,5.2368164,3.3531737,1,0,1,0,1,0,0
58558199,5.243262,3.3322265,1,0,1,0,1,0,0
58568199,5.243262,3.3612304,1,0,1,0,1,0,0
58578199,5.2480955,3.3580077,1,0,1,0,1,0,0
58588198,5.2480955,3.3322265,1,0,1,0,1,0,0
58598199,5.244873,3.3322265,1,0,1,0,1,0,0
58608201,5.243262,3.3322265,1,0,1,0,1,0,0
58618201,5.2480955,3.3290038,1,0,1,0,1,0,0
58628197,5.220703,3.3547852,1,0,1,0,1,0,0
58638199,5.215869,3.3306153,1,0,1,0,1,0,0
58648294,5.2239256,3.3322265,1,0,1,0,1,0,0
58658288,5.2142577,3.325781,1,0,1,0,1,0,0
58668244,5.24165,3.3322265,1,0,1,0,1,0,0
58678198,5.2497067,3.3338377,1,0,1,0,1,0,0
58688218,5.244873,3.3547852,1,0,1,0,1,0,0
58698199,5.244873,3.3273926,1,0,1,0,1,0,0
58708198,5.2513185,3.3563964,1,0,1,0,1,0,0
58718261,5.2480955,3.3273926,1,0,1,0,1,0,0
58728266,5.2464843,3.325781,1,0,1,0,1,0,0
