timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
11673515,-0.0,-0.0,-0.0023030494,0.0,0.99999934,-0.0,0.0,-0.0011515245,0.0,0.0,-0.001,0,0,0,0,0
11713520,-0.0,-0.0,-0.0024161304,0.0,0.9999993,-0.0,0.0,-0.0012080648,0.0,0.0,-0.001,0,0,0,0,0
11733522,-0.0,-0.0,-0.0024743231,0.0,0.9999992,-0.0,0.0,-0.0012371615,0.0,0.0,-0.001,0,0,0,0,0
11773578,-0.0,-0.0,-0.002573063,0.0,0.99999917,-0.0,0.0,-0.0012865311,0.0,0.0,-0.001,0,0,0,0,0
11793528,-0.0,-0.0,-0.002597696,0.0,0.99999917,-0.0,0.0,-0.0012988476,0.0,0.0,-0.001,0,0,0,0,0
11833532,-0.0,-0.0,-0.0026252344,0.0,0.9999991,-0.0,0.0,-0.001312617,0.0,0.0,-0.001,0,0,0,0,0
11873537,-0.0,-0.0,-0.002639095,0.0,0.9999991,-0.0,0.0,-0.0013195473,0.0,0.0,-0.001,0,0,0,0,0
11893539,-0.0,-0.0,-0.002619702,0.0,0.99999917,-0.0,0.0,-0.0013098506,0.0,0.0,-0.001,0,0,0,0,0
11933561,-0.0,-0.0,-0.0026099966,0.0,0.99999917,-0.0,0.0,-0.0013049978,0.0,0.0,-0.001,0,0,0,0,0
11973548,-0.0,-0.0,-0.0025190525,0.0,0.9999992,-0.0,0.0,-0.001259526,0.0,0.0,-0.001,0,0,0,0,0
11993549,-0.0,-0.0,-0.002449685,0.0,0.9999992,-0.0,0.0,-0.0012248424,0.0,0.0,-0.001,0,0,0,0,0
12033554,-0.0,-0.0,-0.0023277523,0.0,0.99999934,-0.0,0.0,-0.0011638759,0.0,0.0,-0.001,0,0,0,0,0
12073559,-0.0,-0.0,-0.0021626893,0.0,0.9999994,-0.0,0.0,-0.0010813444,0.0,0.0,-0.001,0,0,0,0,0
12093561,-0.0,-0.0,-0.0020704186,0.0,0.99999946,-0.0,0.0,-0.0010352092,0.0,0.0,-0.001,0,0,0,0,0
12133565,-0.0,-0.0,-0.0018911626,0.0,0.9999995,-0.0,0.0,-0.0009455812,0.0,0.0,-0.001,0,0,0,0,0
12173569,-0.0,-0.0,-0.0016965048,0.0,0.99999964,-0.0,0.0,-0.00084825227,0.0,0.0,-0.001,0,0,0,0,0
12193584,-0.0,-0.0,-0.0016068914,0.0,0.9999997,-0.0,0.0,-0.00080344576,0.0,0.0,-0.001,0,0,0,0,0
12233577,-0.0,-0.0,-0.0014223895,0.0,0.99999976,-0.0,0.0,-0.0007111947,0.0,0.0,-0.001,0,0,0,0,0
12273581,-0.0,-0.0,-0.001254439,0.0,0.9999998,-0.0,0.0,-0.00062721956,0.0,0.0,-0.001,0,0,0,0,0
12293582,-0.0,-0.0,-0.0011742346,0.0,0.9999998,-0.0,0.0,-0.00058711733,0.0,0.0,-0.001,0,0,0,0,0
12333585,-0.0,-0.0,-0.0009840408,0.0,0.9999999,-0.0,0.0,-0.0004920204,0.0,0.0,-0.001,0,0,0,0,0
12353588,-0.0,-0.0,-0.00088625675,0.0,0.99999994,-0.0,0.0,-0.0004431284,0.0,0.0,-0.001,0,0,0,0,0
12393626,-0.0,-0.0,-0.0007371264,0.0,0.99999994,-0.0,0.0,-0.00036856325,0.0,0.0,-0.001,0,0,0,0,0
12433596,-0.0,-0.0,-0.00061555,0.0,0.99999994,-0.0,0.0,-0.000307775,0.0,0.0,-0.001,0,0,0,0,0
12463643,-0.0,-0.0,-0.0005436311,0.0,0.99999994,-0.0,0.0,-0.00027181557,0.0,0.0,-0.001,0,0,0,0,0
12493603,-0.0,-0.0,-0.00048545667,0.0,0.99999994,-0.0,0.0,-0.00024272835,0.0,0.0,-0.001,0,0,0,0,0
12533607,-0.0,-0.0,-0.0004431436,0.0,1.0,-0.0,0.0,-0.00022157181,0.0,0.0,-0.001,0,0,0,0,0
12553609,-0.0,-0.0,-0.00042420955,0.0,1.0,-0.0,0.0,-0.00021210479,0.0,0.0,-0.001,0,0,0,0,0
12593613,-0.0,-0.0,-0.00039217973,0.0,1.0,-0.0,0.0,-0.00019608987,0.0,0.0,-0.001,0,0,0,0,0
12633618,-0.0,-0.0,-0.00038804856,0.0,1.0,-0.0,0.0,-0.00019402428,0.0,0.0,-0.001,0,0,0,0,0
12653621,-0.0,-0.0,-0.0003809075,0.0,1.0,-0.0,0.0,-0.00019045375,0.0,0.0,-0.001,0,0,0,0,0
12693624,-0.0,-0.0,-0.0003898077,0.0,1.0,-0.0,0.0,-0.00019490386,0.0,0.0,-0.001,0,0,0,0,0
12733632,-0.0,-0.0,-0.0003759174,0.0,1.0,-0.0,0.0,-0.0001879587,0.0,0.0,-0.001,0,0,0,0,0
12753631,-0.0,-0.0,-0.0003656039,0.0,1.0,-0.0,0.0,-0.00018280194,0.0,0.0,-0.001,0,0,0,0,0
12793636,-0.0,-0.0,-0.0003462831,0.0,1.0,-0.0,0.0,-0.00017314154,0.0,0.0,-0.001,0,0,0,0,0
12833639,-0.0,-0.0,-0.0003545653,0.0,1.0,-0.0,0.0,-0.00017728265,0.0,0.0,-0.001,0,0,0,0,0
12853695,-0.0,-0.0,-0.00036555267,0.0,1.0,-0.0,0.0,-0.00018277633,0.0,0.0,-0.001,0,0,0,0,0
12893646,-0.0,-0.0,-0.0003683926,0.0,1.0,-0.0,0.0,-0.0001841963,0.0,0.0,-0.001,0,0,0,0,0
12933650,-0.0,-0.0,-0.00033607305,0.0,1.0,-0.0,0.0,-0.00016803651,0.0,0.0,-0.001,0,0,0,0,0
12963653,-0.0,-0.0,-0.00032318762,0.0,1.0,-0.0,0.0,-0.0001615938,0.0,0.0,-0.001,0,0,0,0,0
12993656,-0.0,-0.0,-0.00032191793,0.0,1.0,-0.0,0.0,-0.00016095895,0.0,0.0,-0.001,0,0,0,0,0
13033660,-0.0,-0.0,-0.00033139516,0.0,1.0,-0.0,0.0,-0.00016569757,0.0,0.0,-0.001,0,0,0,0,0
13053663,-0.0,-0.0,-0.0003366097,0.0,1.0,-0.0,0.0,-0.00016830483,0.0,0.0,-0.001,0,0,0,0,0
13093667,-0.0,-0.0,-0.0003419359,0.0,1.0,-0.0,0.0,-0.00017096793,0.0,0.0,-0.001,0,0,0,0,0
13113670,-0.0,-0.0,-0.00033903721,0.0,1.0,-0.0,0.0,-0.0001695186,0.0,0.0,-0.001,0,0,0,0,0
13143672,-0.0,-0.0,-0.00030951688,0.0,1.0,-0.0,0.0,-0.00015475843,0.0,0.0,-0.001,0,0,0,0,0
13193677,-0.0,-0.0,-0.00029990464,0.0,1.0,-0.0,0.0,-0.0001499523,0.0,0.0,-0.001,0,0,0,0,0
13233682,-0.0,-0.0,-0.000307698,0.0,1.0,-0.0,0.0,-0.00015384899,0.0,0.0,-0.001,0,0,0,0,0
13253686,-0.0,-0.0,-0.00031463205,0.0,1.0,-0.0,0.0,-0.00015731601,0.0,0.0,-0.001,0,0,0,0,0
13293693,-0.0,-0.0,-0.00031042946,0.0,1.0,-0.0,0.0,-0.00015521472,0.0,0.0,-0.001,0,0,0,0,0
13323692,-0.0,-0.0,-0.00028273565,0.0,1.0,-0.0,0.0,-0.00014136783,0.0,0.0,-0.001,0,0,0,0,0
13353710,-0.0,-0.0,-0.0002507089,0.0,1.0,-0.0,0.0,-0.00012535445,0.0,0.0,-0.001,0,0,0,0,0
13393699,-0.0,-0.0,-0.00020257446,0.0,1.0,-0.0,0.0,-0.00010128723,0.0,0.0,-0.001,0,0,0,0,0
13413701,-0.0,-0.0,-0.00016773056,0.0,1.0,-0.0,0.0,-8.386528e-05,0.0,0.0,-0.001,0,0,0,0,0
13453706,-0.0,-0.0,-9.5417774e-05,0.0,1.0,-0.0,0.0,-4.7708887e-05,0.0,0.0,-0.001,0,0,0,0,0
13483709,-0.0,-0.0,-1.5811063e-05,0.0,1.0,-0.0,0.0,-7.905532e-06,0.0,0.0,-0.001,0,0,0,0,0
13503711,0.0,0.0,5.46353e-05,0.0,1.0,0.0,0.0,2.731765e-05,0.0,0.0,-0.001,0,0,0,0,0
13553718,0.0,0.0,0.00023703059,0.0,1.0,0.0,0.0,0.000118515294,0.0,0.0,-0.001,0,0,0,0,0
13593720,0.0,0.0,0.0004265122,0.0,1.0,0.0,0.0,0.00021325612,0.0,0.0,-0.001,0,0,0,0,0
13613723,0.0,0.0,0.0005272729,0.0,0.99999994,0.0,0.0,0.00026363647,0.0,0.0,-0.001,0,0,0,0,0
13653729,0.0,0.0,0.00072869234,0.0,0.99999994,0.0,0.0,0.00036434617,0.0,0.0,-0.001,0,0,0,0,0
13683730,0.0,0.0,0.00091620156,0.0,0.9999999,0.0,0.0,0.00045810075,0.0,0.0,-0.001,0,0,0,0,0
13713733,0.0,0.0,0.0011266884,0.0,0.9999999,0.0,0.0,0.0005633442,0.0,0.0,-0.001,0,0,0,0,0
13743737,0.0,0.0,0.0013429758,0.0,0.99999976,0.0,0.0,0.0006714879,0.0,0.0,-0.001,0,0,0,0,0
13793769,0.0,0.0,0.0017325303,0.0,0.99999964,0.0,0.0,0.00086626504,0.0,0.0,-0.001,0,0,0,0,0
13813744,0.0,0.0,0.0019092648,0.0,0.9999996,0.0,0.0,0.0009546324,0.0,0.0,-0.001,0,0,0,0,0
13853748,0.0,0.0,0.002308093,0.0,0.99999934,0.0,0.0,0.0011540465,0.0,0.0,-0.001,0,0,0,0,0
13883752,0.0,0.0,0.0026356434,0.0,0.9999991,0.0,0.0,0.0013178214,0.0,0.0,-0.001,0,0,0,0,0
13923756,0.0,0.0,0.0030856172,0.0,0.9999988,0.0,0.0,0.001542808,0.0,0.0,-0.001,0,0,0,0,0
13953759,0.0,0.0,0.0034171408,0.0,0.9999985,0.0,0.0,0.0017085697,0.0,0.0,-0.001,0,0,0,0,0
13973761,0.0,0.0,0.0036449255,0.0,0.99999833,0.0,0.0,0.0018224617,0.0,0.0,-0.001,0,0,0,0,0
14023767,0.0,0.0,0.004195297,0.0,0.9999978,0.0,0.0,0.0020976474,0.0,0.0,-0.001,0,0,0,0,0
14043769,0.0,0.0,0.0044161305,0.0,0.99999756,0.0,0.0,0.0022080638,0.0,0.0,-0.001,0,0,0,0,0
14083773,0.0,0.0,0.004873973,0.0,0.999997,0.0,0.0,0.002436984,0.0,0.0,-0.001,0,0,0,0,0
14103776,0.0,0.0,0.005108189,0.0,0.9999967,0.0,0.0,0.0025540919,0.0,0.0,-0.001,0,0,0,0,0
14153781,0.0,0.0,0.0057004574,0.0,0.99999595,0.0,0.0,0.0028502252,0.0,0.0,-0.001,0,0,0,0,0
14173783,0.0,0.0,0.005939795,0.0,0.9999956,0.0,0.0,0.0029698932,0.0,0.0,-0.001,0,0,0,0,0
14213820,0.0,0.0,0.0064068316,0.0,0.9999949,0.0,0.0,0.0032034104,0.0,0.0,-0.001,0,0,0,0,0
14243794,0.0,0.0,0.0067473594,0.0,0.9999943,0.0,0.0,0.0033736734,0.0,0.0,-0.001,0,0,0,0,0
14283795,0.0,0.0,0.007189946,0.0,0.99999356,0.0,0.0,0.0035949652,0.0,0.0,-0.001,0,0,0,0,0
14313798,0.0,0.0,0.0075076125,0.0,0.99999297,0.0,0.0,0.0037537972,0.0,0.0,-0.001,0,0,0,0,0
14353819,0.0,0.0,0.007916425,0.0,0.9999922,0.0,0.0,0.0039582034,0.0,0.0,-0.001,0,0,0,0,0
14373804,0.0,0.0,0.008100771,0.0,0.9999918,0.0,0.0,0.004050375,0.0,0.0,-0.001,0,0,0,0,0
14403808,0.0,0.0,0.008396503,0.0,0.9999912,0.0,0.0,0.004198239,0.0,0.0,-0.001,0,0,0,0,0
14443812,0.0,0.0,0.008763393,0.0,0.9999904,0.0,0.0,0.004381683,0.0,0.0,-0.001,0,0,0,0,0
14483816,0.0,0.0,0.009097787,0.0,0.9999896,0.0,0.0,0.004548878,0.0,0.0,-0.001,0,0,0,0,0
14513819,0.0,0.0,0.009336198,0.0,0.9999891,0.0,0.0,0.004668082,0.0,0.0,-0.001,0,0,0,0,0
14543823,0.0,0.0,0.009560867,0.0,0.99998856,0.0,0.0,0.0047804154,0.0,0.0,-0.001,0,0,0,0,0
14583827,0.0,0.0,0.009853174,0.0,0.99998784,0.0,0.0,0.0049265674,0.0,0.0,-0.001,0,0,0,0,0
14603829,0.0,0.0,0.009986185,0.0,0.99998754,0.0,0.0,0.004993072,0.0,0.0,-0.001,0,0,0,0,0
14643833,0.0,0.0,0.010229668,0.0,0.9999869,0.0,0.0,0.0051148115,0.0,0.0,-0.001,0,0,0,0,0
14663836,0.0,0.0,0.010332703,0.0,0.99998665,0.0,0.0,0.005166329,0.0,0.0,-0.001,0,0,0,0,0
14713886,0.0,0.0,0.016805708,0.0,0.9999647,0.0,0.0,0.0084027555,0.0,0.0,-0.001,0,0,0,0,0
14723866,0.0,0.0,0.016825285,0.0,0.99996465,0.0,0.0,0.008412544,0.0,0.0,-0.001,0,0,0,0,0
14783848,0.0,0.0,0.01699426,0.0,0.99996394,0.0,0.0,0.008497029,0.0,0.0,-0.001,0,0,0,0,0
14803850,0.0,0.0,0.0170466,0.0,0.9999637,0.0,0.0,0.008523199,0.0,0.0,-0.001,0,0,0,0,0
14843858,0.0,0.0,0.017051853,0.0,0.99996364,0.0,0.0,0.008525823,0.0,0.0,-0.001,0,0,0,0,0
14873859,0.0,0.0,0.016966254,0.0,0.99996406,0.0,0.0,0.008483026,0.0,0.0,-0.001,0,0,0,0,0
14913881,0.0,0.0,0.016756773,0.0,0.9999649,0.0,0.0,0.008378289,0.0,0.0,-0.001,0,0,0,0,0
14943866,0.0,0.0,0.016591461,0.0,0.9999656,0.0,0.0,0.008295636,0.0,0.0,-0.001,0,0,0,0,0
14963868,0.0,0.0,0.016436767,0.0,0.9999662,0.0,0.0,0.008218292,0.0,0.0,-0.001,0,0,0,0,0
15003872,0.0,0.0,0.016135158,0.0,0.99996746,0.0,0.0,0.008067491,0.0,0.0,-0.001,0,0,0,0,0
15043880,0.0,0.0,0.015816135,0.0,0.9999687,0.0,0.0,0.007907986,0.0,0.0,-0.001,0,0,0,0,0
15063879,0.0,0.0,0.015642302,0.0,0.9999694,0.0,0.0,0.007821072,0.0,0.0,-0.001,0,0,0,0,0
15103883,0.0,0.0,0.0152161075,0.0,0.99997103,0.0,0.0,0.0076079806,0.0,0.0,-0.001,0,0,0,0,0
15143887,0.0,0.0,0.014844718,0.0,0.99997246,0.0,0.0,0.0074222917,0.0,0.0,-0.001,0,0,0,0,0
15163890,0.0,0.0,0.014629371,0.0,0.99997324,0.0,0.0,0.007314621,0.0,0.0,-0.001,0,0,0,0,0
15203893,0.0,0.0,0.014193472,0.0,0.9999748,0.0,0.0,0.007096677,0.0,0.0,-0.001,0,0,0,0,0
15233902,0.0,0.0,0.013857249,0.0,0.999976,0.0,0.0,0.006928569,0.0,0.0,-0.001,0,0,0,0,0
15273908,0.0,0.0,0.013380998,0.0,0.9999776,0.0,0.0,0.0066904495,0.0,0.0,-0.001,0,0,0,0,0
15303909,0.0,0.0,0.0130316,0.0,0.9999788,0.0,0.0,0.0065157544,0.0,0.0,-0.001,0,0,0,0,0
15343909,0.0,0.0,0.012586338,0.0,0.9999802,0.0,0.0,0.0062931273,0.0,0.0,-0.001,0,0,0,0,0
15363912,0.0,0.0,0.0123773655,0.0,0.99998087,0.0,0.0,0.0061886436,0.0,0.0,-0.001,0,0,0,0,0
15403922,0.0,0.0,0.011980152,0.0,0.99998206,0.0,0.0,0.0059900405,0.0,0.0,-0.001,0,0,0,0,0
15433929,0.0,0.0,0.011669734,0.0,0.99998295,0.0,0.0,0.005834834,0.0,0.0,-0.001,0,0,0,0,0
15463922,0.0,0.0,0.011392026,0.0,0.9999838,0.0,0.0,0.0056959824,0.0,0.0,-0.001,0,0,0,0,0
15503926,0.0,0.0,0.011072602,0.0,0.9999847,0.0,0.0,0.005536273,0.0,0.0,-0.001,0,0,0,0,0
15543947,0.0,0.0,0.010783833,0.0,0.99998546,0.0,0.0,0.005391891,0.0,0.0,-0.001,0,0,0,0,0
15563933,0.0,0.0,0.010685502,0.0,0.9999857,0.0,0.0,0.0053427257,0.0,0.0,-0.001,0,0,0,0,0
15603937,0.0,0.0,0.010453665,0.0,0.99998635,0.0,0.0,0.0052268095,0.0,0.0,-0.001,0,0,0,0,0
15623941,0.0,0.0,0.01034214,0.0,0.99998665,0.0,0.0,0.0051710466,0.0,0.0,-0.001,0,0,0,0,0
15663947,0.0,0.0,0.010162023,0.0,0.99998707,0.0,0.0,0.0050809905,0.0,0.0,-0.001,0,0,0,0,0
15703948,0.0,0.0,0.0099597545,0.0,0.9999876,0.0,0.0,0.0049798572,0.0,0.0,-0.001,0,0,0,0,0
15723951,0.0,0.0,0.009870109,0.0,0.99998784,0.0,0.0,0.0049350346,0.0,0.0,-0.001,0,0,0,0,0
15763961,0.0,0.0,0.009758101,0.0,0.9999881,0.0,0.0,0.0048790313,0.0,0.0,-0.001,0,0,0,0,0
15803965,0.0,0.0,0.009727255,0.0,0.9999882,0.0,0.0,0.0048636086,0.0,0.0,-0.001,0,0,0,0,0
15823972,0.0,0.0,0.009720272,0.0,0.9999882,0.0,0.0,0.0048601176,0.0,0.0,-0.001,0,0,0,0,0
15863970,0.0,0.0,0.009732719,0.0,0.9999882,0.0,0.0,0.00486634,0.0,0.0,-0.001,0,0,0,0,0
15903973,0.0,0.0,0.0097832475,0.0,0.999988,0.0,0.0,0.004891604,0.0,0.0,-0.001,0,0,0,0,0
15923973,0.0,0.0,0.009821146,0.0,0.99998796,0.0,0.0,0.004910553,0.0,0.0,-0.001,0,0,0,0,0
15963978,0.0,0.0,0.009903929,0.0,0.9999877,0.0,0.0,0.0049519446,0.0,0.0,-0.001,0,0,0,0,0
16003984,0.0,0.0,0.0099940365,0.0,0.9999875,0.0,0.0,0.0049969973,0.0,0.0,-0.001,0,0,0,0,0
16023988,0.0,0.0,0.010015465,0.0,0.9999875,0.0,0.0,0.005007712,0.0,0.0,-0.001,0,0,0,0,0
16063988,0.0,0.0,0.010022731,0.0,0.9999875,0.0,0.0,0.005011345,0.0,0.0,-0.001,0,0,0,0,0
16103995,0.0,0.0,0.010003,0.0,0.9999875,0.0,0.0,0.005001479,0.0,0.0,-0.001,0,0,0,0,0
16124014,0.0,0.0,0.009984983,0.0,0.99998754,0.0,0.0,0.004992471,0.0,0.0,-0.001,0,0,0,0,0
16164030,0.0,0.0,0.009976979,0.0,0.99998754,0.0,0.0,0.004988469,0.0,0.0,-0.001,0,0,0,0,0
16184002,0.0,0.0,0.0099574905,0.0,0.9999876,0.0,0.0,0.004978725,0.0,0.0,-0.001,0,0,0,0,0
16224004,0.0,0.0,0.009884413,0.0,0.9999878,0.0,0.0,0.0049421876,0.0,0.0,-0.001,0,0,0,0,0
16264011,0.0,0.0,0.00979992,0.0,0.999988,0.0,0.0,0.0048999414,0.0,0.0,-0.001,0,0,0,0,0
16284012,0.0,0.0,0.009760035,0.0,0.9999881,0.0,0.0,0.0048799985,0.0,0.0,-0.001,0,0,0,0,0
16324015,0.0,0.0,0.00969167,0.0,0.99998826,0.0,0.0,0.004845816,0.0,0.0,-0.001,0,0,0,0,0
16364021,0.0,0.0,0.009654645,0.0,0.9999883,0.0,0.0,0.004827304,0.0,0.0,-0.001,0,0,0,0,0
16384023,0.0,0.0,0.009604178,0.0,0.99998844,0.0,0.0,0.0048020706,0.0,0.0,-0.001,0,0,0,0,0
16424026,0.0,0.0,0.0095366575,0.0,0.9999886,0.0,0.0,0.0047683106,0.0,0.0,-0.001,0,0,0,0,0
16464030,0.0,0.0,0.00943165,0.0,0.99998885,0.0,0.0,0.0047158077,0.0,0.0,-0.001,0,0,0,0,0
16484037,0.0,0.0,0.009371979,0.0,0.99998903,0.0,0.0,0.0046859724,0.0,0.0,-0.001,0,0,0,0,0
16524037,0.0,0.0,0.009276238,0.0,0.9999892,0.0,0.0,0.004638103,0.0,0.0,-0.001,0,0,0,0,0
16564044,0.0,0.0,0.00920318,0.0,0.9999894,0.0,0.0,0.004601574,0.0,0.0,-0.001,0,0,0,0,0
16584087,0.0,0.0,0.009185104,0.0,0.99998945,0.0,0.0,0.0045925365,0.0,0.0,-0.001,0,0,0,0,0
16624058,0.0,0.0,0.009124928,0.0,0.99998957,0.0,0.0,0.0045624487,0.0,0.0,-0.001,0,0,0,0,0
16664052,0.0,0.0,0.009055686,0.0,0.99998975,0.0,0.0,0.0045278277,0.0,0.0,-0.001,0,0,0,0,0
16684054,0.0,0.0,0.009027927,0.0,0.9999898,0.0,0.0,0.0045139487,0.0,0.0,-0.001,0,0,0,0,0
16724065,0.0,0.0,0.008982925,0.0,0.9999899,0.0,0.0,0.0044914475,0.0,0.0,-0.001,0,0,0,0,0
16744062,0.0,0.0,0.0089665875,0.0,0.9999899,0.0,0.0,0.0044832793,0.0,0.0,-0.001,0,0,0,0,0
16784065,0.0,0.0,0.008936842,0.0,0.99999,0.0,0.0,0.004468406,0.0,0.0,-0.001,0,0,0,0,0
16824070,0.0,0.0,0.008899122,0.0,0.9999901,0.0,0.0,0.0044495463,0.0,0.0,-0.001,0,0,0,0,0
16844072,0.0,0.0,0.0088664135,0.0,0.99999017,0.0,0.0,0.0044331923,0.0,0.0,-0.001,0,0,0,0,0
16884076,0.0,0.0,0.008802834,0.0,0.9999903,0.0,0.0,0.004401403,0.0,0.0,-0.001,0,0,0,0,0
16924081,0.0,0.0,0.008737592,0.0,0.99999046,0.0,0.0,0.004368782,0.0,0.0,-0.001,0,0,0,0,0
16944083,0.0,0.0,0.008706183,0.0,0.9999905,0.0,0.0,0.004353078,0.0,0.0,-0.001,0,0,0,0,0
16984092,0.0,0.0,0.00860758,0.0,0.99999076,0.0,0.0,0.004303777,0.0,0.0,-0.001,0,0,0,0,0
17024092,0.0,0.0,0.008480578,0.0,0.999991,0.0,0.0,0.0042402763,0.0,0.0,-0.001,0,0,0,0,0
17044133,0.0,0.0,0.008434125,0.0,0.9999911,0.0,0.0,0.004217051,0.0,0.0,-0.001,0,0,0,0,0
