timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
44219897,44219691,0.112039074,0.16453366,0.011184236
44254886,44254684,0.10244045,0.08402137,-0.013293853
44286140,44285937,0.030015178,0.1166843,-0.022114694
44317405,44317193,0.031651795,0.024152037,-0.0015379819
44352404,44352195,-0.01874224,0.04621281,-0.004863084
44383652,44383449,-0.046060212,0.051448677,-0.002422731
44418660,44418454,-0.03424075,0.0741417,0.004261542
44449911,44449707,-0.00739171,0.1480034,0.01920665
44484917,44484710,0.036995564,0.07255212,0.029871555
44517420,44517214,-0.017027164,0.13154425,0.0023067128
44548686,44548475,-0.033274136,0.02917175,0.009025176
44583675,44583472,-0.062532306,0.05381524,0.044670902
44614933,44614726,-0.049978655,0.0020177402,0.049196813
44649976,44649771,-0.045180928,-0.07947347,0.012383973
44681186,44680983,-0.049692642,-0.041467838,0.0034425482
44716189,44715987,-0.09196185,-0.14794762,0.026319329
44748716,44748495,0.0918174,-0.07886549,0.0039441236
44779949,44779745,0.06480523,-0.173681,0.00964583
44814954,44814749,-0.07675056,0.004236258,0.030260198
44846211,44846002,0.018941958,-0.031343874,0.005897194
44881211,44881006,0.09649142,0.00089871,0.016274152
44912470,44912262,-0.016049637,0.032928195,0.011736019
44947476,44947271,-0.018567987,-0.07776818,0.024062552
44978737,44978522,0.06334008,0.0073042633,0.0064738863
45009977,45009771,0.029387435,-0.010020919,0.03354135
45044987,45044776,-0.020084279,-0.04253039,0.029423138
45077489,45077281,0.06092652,0.009630685,0.020270485
45112490,45112283,0.03433969,0.071909085,0.03300731
45143740,45143537,-7.402719e-05,-0.045124598,0.029664855
45178751,45178543,-0.022093771,-0.023097895,0.0047611455
45210007,45209796,0.029862722,-0.06411885,0.040846657
45241251,45241048,0.011980664,-0.06726364,0.04028935
45276260,45276054,-0.012922179,-0.04984081,0.024980167
45307515,45307306,-0.023153905,-0.034564264,0.039552204
45342516,45342310,0.012372214,-0.072257854,0.03986992
45375019,45374814,0.024571395,-0.037440225,0.0074303746
45410022,45409818,-0.064107455,-0.081049636,0.01711943
45441284,45441075,-0.046315134,-0.01277229,-0.006774801
45472536,45472325,-0.064659834,0.048817977,-0.025291221
45507540,45507334,-0.13931961,0.003038206,-0.012384477
45538791,45538584,-0.108937524,0.05237476,-0.02197285
45573790,45573587,-0.09422375,0.035576403,-0.022101836
45605048,45604841,-0.027695585,0.0024707522,-0.020671692
45637563,45637345,-0.049266465,-0.057354964,-0.01054053
45672562,45672349,-0.08229201,-0.09039035,-0.031755798
45703817,45703602,-0.011635078,0.083912134,-0.023945574
45738824,45738615,0.014514233,-0.045328546,-0.013161502
45770063,45769860,0.016241819,-0.089548275,-0.03862293
45805070,45804865,-0.060203094,0.011337759,-0.01812377
45836320,45836118,-0.03978224,0.055333626,-0.0033664054
45871323,45871122,-0.027114274,-0.044932358,-0.029564554
45902581,45902375,0.007826874,0.008268009,-0.005936636
45935096,45934880,-0.07140736,0.020890959,0.008759895
45970097,45969884,-0.031366814,0.044524647,-0.015206826
46001343,46001141,-0.10898834,0.07707926,-0.01426755
46036345,46036141,-0.06327168,0.12866259,0.010200153
46067616,46067410,-0.011122136,0.10250545,-0.023334537
46102604,46102399,-0.032008935,0.12139869,-0.0012246716
46133864,46133653,0.01663715,0.05111518,-0.0048236344
46165119,46164914,0.0009787801,-0.040849116,-0.028023835
46200114,46199911,-0.0071142353,0.027951185,-0.0063510416
46232627,46232414,0.027322678,0.046218887,-0.016997548
46267636,46267418,-0.04819705,0.035391245,-0.031077817
46298876,46298672,-0.04638705,0.07831473,0.0071168425
46333879,46333676,0.017036324,0.038130283,-0.016468596
46365135,46364930,-0.036314994,0.06195542,-0.017312968
46396385,46396183,-0.02266642,0.09822342,-0.0018892902
46431394,46431187,0.007203,0.010625622,-0.040219072
46462652,46462443,-0.050409712,0.014867437,-0.025774287
46497650,46497445,-0.044491243,-0.011835038,-0.0026741982
46528914,46528701,0.047913488,-0.054455847,-0.028289145
46563913,46563703,-0.0182634,-0.02592214,-0.01894191
46596426,46596224,-0.02007988,0.024238873,0.004833486
46627667,46627460,0.050664127,0.023871975,-0.021129373
46662671,46662464,0.0047290334,0.025609696,0.0032342214
46693922,46693717,-0.02517622,0.009242258,0.0034947433
46728931,46728723,0.007648598,-0.045146164,-0.016370302
46760184,46759977,-0.004394266,-0.025675565,0.0030313144
46795190,46794981,0.06318286,-0.033173993,0.021224724
46826437,46826233,0.04685591,-0.047769535,-0.0027506147
46858950,46858739,-0.021203704,0.03617463,-0.003456675
46893945,46893741,-0.03285143,-0.0010368127,0.008516654
46925208,46924998,-0.07433939,-0.02731789,-0.012197706
46960209,46959999,-0.037186053,-0.002688629,0.019960746
46991454,46991252,0.02385021,-0.029759958,0.015660336
47026459,47026256,-0.028545236,-0.0071544596,0.0139058735
47057716,47057510,-0.053166904,0.08440321,0.025158554
47088971,47088765,0.013241134,0.0014127847,-0.014261523
47123981,47123768,0.013810371,0.03335019,-0.0032514029
47156475,47156272,-0.009641616,0.07899889,-0.008003109
47188986,47188777,-0.036986105,0.086538725,-0.021545203
47222737,47222529,0.0006996873,0.07102032,0.0056918757
47259004,47258787,0.10449273,0.08946619,-0.007592816
47289002,47288792,0.03706471,0.084116004,-0.010980794
47320249,47320043,-0.0643931,0.09388813,0.006841358
47355252,47355046,0.030823717,0.09454033,-0.013154736
47386509,47386307,-0.021697558,0.08395459,-0.024962077
47421530,47421328,0.06439595,0.0083468035,-0.019140398
47454010,47453806,0.092393994,-0.006343915,0.0041054776
47489088,47488867,0.09002748,0.082320735,-0.009384851
47520267,47520064,0.031043168,0.13386369,-0.032875653
47551520,47551318,0.0021730987,0.106727816,0.007819848
47586524,47586322,-0.039216917,0.04121583,-0.0060962476
47617792,47617576,0.019591618,0.06255104,-0.0018279626
47652786,47652579,-0.0128115835,0.038194153,0.008804126
47684035,47683833,-0.031562302,0.05015364,-0.010958467
47719046,47718838,-0.030021582,0.03615776,-0.0020101494
47751559,47751341,0.111985035,0.038258214,0.0008932962
47782801,47782595,0.08518138,-0.00032848123,-0.020691548
47817805,47817599,-0.036529984,0.08479274,0.0061116978
47849061,47848854,0.053861275,0.08337299,0.0007865955
47884058,47883856,0.004364892,0.063167796,-0.01462873
47915320,47915111,-0.01128659,0.1021925,0.01613506
47950366,47950162,0.018412402,-0.0037775205,-0.018458307
47981569,47981368,-0.016065447,0.011426056,0.026126672
48014082,48013872,-0.006149152,0.008381957,0.030886764
48049096,48048876,-0.008421874,-0.0073064566,0.010193612
48080335,48080129,-0.013929212,0.043830797,0.01930641
48115339,48115134,-0.0144074615,0.056715596,0.001948069
48146589,48146387,0.044612013,0.075612925,-0.00900748
48177847,48177641,0.06483964,0.08129593,-0.004948751
48212896,48212676,-0.0035828932,0.026765464,-0.006666431
48244109,48243899,0.08754099,0.042145826,-0.0075092623
48279108,48278903,0.060392942,-0.031263962,-0.014737331
48310358,48310156,0.07833042,-0.033446528,-0.010416636
48346616,48346411,0.004975015,-0.04678297,-0.008748161
48377870,48377664,-0.052037433,-0.045878958,-0.0013253173
48412874,48412668,0.007937092,-0.054089885,0.0017819456
48444136,48443926,0.005296914,-0.032473434,-0.0036342246
48475387,48475176,-0.0033849275,0.018758234,0.026318064
48510381,48510179,0.12848745,-0.016554851,-0.033133633
48541639,48541434,0.111849405,0.022671938,-0.01756041
48576641,48576437,0.008925574,-0.032758396,0.006219016
48609153,48608944,0.0044522113,-0.12873317,-0.010041316
48642904,48642698,-0.030063897,-0.1475393,-0.006411532
48675410,48675199,-0.11386963,-0.18018931,-0.0071751485
48706655,48706452,-0.06750646,-0.08367416,0.003414159
48741665,48741457,0.04519417,-0.108400494,-0.021833267
48772916,48772710,0.033316,-0.0973962,0.0070807226
48807921,48807714,0.03231364,-0.07898485,0.02261337
48839174,48838968,0.03551829,-0.13174239,-0.00949235
48874175,48873972,0.013924351,-0.06873859,-0.005557892
48905431,48905229,0.0041001593,-0.044383034,0.0066239154
48937936,48937729,-0.005375402,-0.119685434,-0.0062763593
48972940,48972733,-0.048806615,-0.11062343,-0.0012568908
49004237,49004029,-0.0354317,-0.10940719,0.016709324
49039196,49038991,-0.04401692,-0.14682223,-0.0012158873
49070453,49070245,-0.08680243,-0.08686354,0.02492097
49105455,49105249,-0.03156505,-0.107327685,0.014871738
49136708,49136502,-0.007637612,-0.077393994,0.016845
49169244,49169024,0.0077494197,-0.020196231,0.03161822
49202988,49202778,0.0410752,-0.08603162,0.0031474917
49235470,49235265,0.08557534,0.025710646,0.030333739
49270516,49270313,0.054307874,0.005451687,0.04070906
49301722,49301521,0.088579215,0.0041715004,0.0759407
49336728,49336526,0.094197385,0.040941637,0.08159499
49367990,49367779,0.050692957,-0.0075999377,0.11751975
49399248,49399034,0.022475744,-0.057085622,0.14056206
49434251,49434038,0.009387443,0.0017849996,0.159054
49465499,49465293,0.010885739,-0.019380745,0.18067753
49500501,49500296,-0.03628757,-0.07257627,0.23220876
49533008,49532799,-0.033394452,0.054622173,0.26028728
49569268,49569057,0.018159417,0.059326902,0.28070706
49599259,49599052,0.033076826,0.03728897,0.31812945
49630520,49630310,-0.018868959,0.0389423,0.34663677
49665523,49665314,-0.039365925,0.014634281,0.3388775
49696804,49696603,0.055316247,-0.028581942,0.34134993
49729327,49729120,-0.01597963,-0.055061255,0.34376842
49763076,49762870,-0.010014813,-0.020704681,0.29746938
49799289,49799081,-0.020742709,0.045526452,0.22836962
49830600,49830385,-0.039253946,0.07438631,0.15520568
49861788,49861587,-0.101156004,0.070098184,0.13591659
49896793,49896591,-0.03034054,0.044177502,0.0794503
49929304,49929097,-0.036241047,0.011080811,0.06363136
49963055,49962849,-0.06579128,0.002345006,0.06170928
49994306,49994103,-0.030960998,-0.00033902584,0.005691063
50029315,50029109,-0.036093876,0.0187247,-0.040372036
50060565,50060360,0.0047136946,-0.0035951817,-0.144209
50093079,50092865,-0.07473424,0.017964732,-0.19760108
50129334,50129121,-0.027833184,0.06262245,-0.29557726
50159343,50159124,-0.06040243,0.052910186,-0.3329797
50194339,50194135,-0.040794693,0.026611095,-0.3965047
50225583,50225380,-0.034914784,0.030444019,-0.45223698
50260594,50260383,-0.02111487,0.05559107,-0.47138616
50291839,50291637,0.040065993,0.025783353,-0.47488713
50323100,50322891,0.0077822134,0.024500277,-0.41110927
50359354,50359146,0.07949208,-0.030666884,-0.400416
50390603,50390399,0.0209134,-0.053924657,-0.33002025
50425614,50425403,0.011762443,-0.07099127,-0.24715674
50456863,50456657,-0.0159894,-0.10338685,-0.1903642
50488123,50487913,-0.07896882,-0.09471472,-0.15940012
50523174,50522967,-0.044573825,-0.043711077,-0.119362004
50554371,50554168,-0.08273369,-0.03863403,-0.10365612
50589380,50589173,-0.054658398,-0.105214074,-0.07628831
50620627,50620425,-0.04618357,-0.09876219,-0.07425639
50655645,50655433,-0.096362345,-0.06957097,-0.055552226
50686887,50686683,-0.018553752,-0.055629987,-0.02160847
50719405,50719190,0.10177107,-0.028722147,-0.015704872
50754404,50754192,0.092612475,-0.009566963,-0.0060368683
50785647,50785445,0.15800953,0.030673027,-0.0033053344
50820650,50820449,0.219436,0.012622162,-0.002087538
50851904,50851702,0.21182168,-0.0014757204,0.01954504
50886911,50886706,0.17722647,0.011401101,0.0033262745
50919421,50919216,0.0938752,-0.045351677,-0.021544589
50953177,50952964,-0.0184899,-0.0132139055,0.015040472
50984424,50984218,-0.07330026,-0.04251247,-0.01277079
51016930,51016722,-0.12277154,-0.029225253,-0.03406608
51051930,51051726,-0.1652172,-0.04463158,-0.0019303154
51083216,51083006,-0.121931635,-0.049193017,-0.0028911654
51118195,51117988,0.0006519166,0.03194895,0.021027086
51149449,51149240,0.07742777,-0.019612636,0.012034732
51184497,51184293,0.11901184,0.016004043,0.043010306
51215717,51215515,0.16376065,-0.003796305,0.028497694
51246952,51246748,0.13523039,-0.015433883,0.0022872402
51281960,51281753,0.08433809,0.048760135,0.047823336
51314465,51314260,0.12228044,-0.027045289,0.009058136
51349463,51349257,0.15118474,0.048447482,0.029149791
51380716,51380514,0.14165562,0.06071181,0.0065277033
51415724,51415519,0.15174623,0.056414466,0.021779062
51446975,51446772,0.23410729,0.029447066,0.0006089178
51478236,51478025,0.18725131,0.057577416,-0.043317262
51513244,51513031,0.077861086,0.10301579,0.003982561
51544491,51544287,0.07886558,0.06951813,0.017428368
51579496,51579289,0.101881556,-0.0437115,-0.03010796
51612022,51611817,-0.03671539,0.02076274,0.0016780099
51647010,51646807,-0.036887728,0.021162178,0.0048662
51678255,51678048,-0.08353979,0.09561397,-0.009561128
51709514,51709304,-0.024740148,0.15163454,-0.0009759976
51744511,51744306,0.033631522,0.09949696,-0.0192048
51775763,51775560,0.08908957,0.072877236,0.02492406
51810766,51810564,0.21899623,0.05672201,-0.032009825
51842019,51841818,0.16127002,0.017741753,0.006768909
51877024,51876822,0.026642328,-0.06228262,-0.03173005
51909534,51909328,0.031111574,0.014202611,0.019135144
51940785,51940580,0.030660596,0.016313333,-0.024827115
51975789,51975584,-0.036355205,0.05012007,-0.006533292
52007046,52006837,-0.076886706,0.05188828,-0.0032329734
52042039,52041839,-0.046846382,0.009856879,0.0019475885
52073306,52073100,-0.03830399,-0.006388993,0.0075556505
52108317,52108099,-0.035929784,-0.024205394,-0.0009561067
52139561,52139354,0.0076682474,0.0334628,0.029771896
52172083,52171875,-0.029365588,-0.010871853,-0.02767187
52207069,52206860,-0.10806667,0.020181319,0.015595214
52238323,52238115,-0.039937153,-8.355791e-06,-0.011641028
52273362,52273156,0.06814907,-0.031105684,-0.03177893
52304576,52304372,0.010091598,-0.06803801,-0.03863855
52339583,52339378,-0.016669532,-0.07158365,-0.016527217
52370831,52370630,-0.051983137,-0.09818773,-0.028001849
52402085,52401883,-0.09937527,-0.05402145,-0.037682053
52437089,52436887,-0.04513152,-0.012370487,-0.016515542
52469605,52469395,-0.021555947,-0.05813154,-0.011190413
52504604,52504395,-0.06139027,-0.111057594,-0.02540626
52535862,52535649,-0.14457914,-0.103447765,0.0036232928
52570855,52570653,-0.09211272,0.014822817,-0.011223899
52602109,52601906,-0.119861715,-0.01846424,-0.0048009967
52633367,52633160,-0.09303453,-0.099266894,0.016061941
52668372,52668165,-0.07252315,-0.07785821,-0.0040943776
52699632,52699419,-0.04797205,-0.004719758,0.03661907
52734623,52734422,0.021829426,-0.078594446,-0.014672521
52767129,52766926,0.011290205,0.027123215,-0.00030074292
52798388,52798181,0.019048383,0.07933372,0.0031157946
52833392,52833186,-0.011541511,0.025336072,-0.011664528
52864641,52864437,-0.08226382,0.038790394,0.00180671
52899651,52899442,-0.032850984,0.03155792,0.0031114912
52930903,52930695,-0.013728551,0.009586744,0.015876932
52965905,52965699,-0.054909654,-0.019032288,-0.0114719095
52997156,52996953,0.042145092,-0.04382679,0.021099027
53032177,53031963,-0.01928968,-0.07779112,-0.0035915985
53063428,53063218,-0.08264808,0.07602996,0.02019422
53095942,53095739,-0.014608113,0.005213454,-0.011243676
53130925,53130718,-0.043565754,-0.02097828,0.03497488
53162174,53161971,-0.014342964,-0.07793284,0.019869352
53197183,53196976,0.060010497,0.009832669,0.037120648
53228437,53228230,-0.019173553,0.053146873,0.025262088
53263442,53263233,0.054350026,0.040484484,0.038023684
53294689,53294487,-0.0032494173,0.036893312,0.021128852
53325944,53325741,-0.039387606,0.13160326,0.015970375
53360948,53360745,-0.064166255,0.05591303,0.009760539
53393454,53393249,-0.0091566965,0.0034964546,0.036687817
53428462,53428253,-0.053862352,-0.069713905,0.0100753885
53459718,53459509,-0.012242831,0.01196683,0.014482003
53494720,53494511,-0.0015957494,0.07235251,-0.010163845
53526021,53525816,-0.020847958,0.08080743,-0.022256538
53557224,53557018,0.0359231,0.11811671,-0.02712868
53592228,53592022,0.09363961,0.1023358,-0.035677854
53623487,53623276,0.02644866,0.055393152,-0.046796557
53658491,53658280,-0.0029818644,0.006949476,-0.03541113
53690990,53690783,-0.07550124,0.036664788,-0.027955934
53725990,53725787,-0.035958823,0.026449166,-0.03591896
53757247,53757041,0.030107968,0.02855217,-0.013457663
53788532,53788326,0.039564237,0.024174588,-0.025784543
53823504,53823298,0.03220857,0.02660104,-0.03008342
53854755,53854552,0.0052809063,0.03460533,-0.016940247
53889813,53889603,0.00035348773,0.0120023675,0.0039792964
53921017,53920810,0.040861595,0.010716004,-0.012184352
53953520,53953314,0.028657965,0.052820418,-0.008798035
53988523,53988318,-0.04994198,0.005149578,-0.04166036
54019785,54019573,-0.1323292,0.028762057,-0.029165335
54054781,54054577,-0.20646486,0.014696112,-0.04079841
54086031,54085829,-0.2601789,-0.0019651952,-0.03662098
54121036,54120833,-0.5541747,-0.06096477,-0.05512358
54152299,54152092,-0.7231797,-0.07583937,-0.024778727
54187297,54187093,-0.60639685,-0.051255137,-0.022246458
54218555,54218348,-0.3653127,-0.0088921925,-0.028870802
54251057,54250848,-0.30978477,0.0070004156,0.0066854125
54286064,54285853,-0.17900743,-0.014796995,-0.01865113
54317315,54317106,-0.07252669,0.03307332,0.022264734
54352333,54352130,0.08022289,0.023043219,-0.0069353865
54383569,54383364,0.094179325,0.046366084,0.02154836
54418576,54418368,0.057701897,-0.05058155,-0.021554735
54449837,54449631,0.026496418,-0.056794167,0.0333564
54481081,54480879,0.04246667,-0.056942258,-0.015339619
54516082,54515879,-0.032523695,-0.01873877,0.023440663
54549848,54549636,-0.09832441,-0.04108239,-0.0052114544
54583611,54583387,-0.031190425,-0.013161926,0.02909925
54614845,54614643,0.02435524,-0.09696106,-0.0099936975
54649849,54649645,-0.10322834,-0.095749415,0.03487305
54681103,54680898,-0.14827456,-0.10826402,-0.008414769
54712357,54712152,-0.029605439,-0.044272374,0.038433652
54747357,54747156,-0.053056642,-0.068794705,0.009471506
54778617,54778410,-0.15176104,0.021575788,0.03738421
54813629,54813414,-0.06409179,0.039367408,0.005475981
54844869,54844667,-0.035289723,0.036564235,0.04245608
54879888,54879672,-0.0824526,-0.060600623,0.0179856
54912377,54912175,-0.00693852,-0.026767451,0.073843226
54943643,54943429,0.04500176,-0.019015044,0.026994117
54978644,54978433,-0.02389365,0.061301637,0.05941059
55009897,55009688,0.028598733,0.011302128,0.021614933
55044930,55044724,0.00560248,0.00078745635,0.048782162
55076153,55075944,0.010661667,0.02247881,0.023507692
55111152,55110948,0.08598248,0.14856431,0.050067175
55142408,55142201,-0.034779977,0.07695106,0.035682548
55174908,55174705,-0.035601385,0.05062606,0.07162495
55209916,55209710,0.04060205,0.016146315,0.025110452
55241165,55240963,0.120919816,0.092111945,0.0836875
55276178,55275973,0.07374887,0.061165415,0.05812803
55307424,55307221,0.1704569,0.05623558,0.07003583
55342429,55342226,0.1088564,-0.001608088,0.03673693
55373705,55373500,0.09864536,-0.0035933629,0.04963892
55404942,55404732,0.11571284,-0.03335034,0.028133258
55439952,55439737,0.08902766,-0.027300972,0.029995136
55472444,55472241,0.05016101,-0.12197773,0.0011696453
55507455,55507244,0.052043363,-0.01644658,0.017787283
55538703,55538497,0.0033783098,0.0643756,-0.036550764
55573720,55573506,-0.054406025,0.09547279,-0.051669557
55604963,55604755,0.07647389,0.032532465,-0.05032694
55636216,55636009,0.07828653,-0.022853114,-0.05247867
55671218,55671013,0.16185115,-0.009828482,-0.04675481
55702471,55702267,0.13957657,-0.062461164,-0.08895214
55737473,55737270,0.0701632,-0.009175784,-0.034085922
55769980,55769774,0.07512037,-0.05123872,-0.059272163
55804983,55804778,-0.056301102,-0.055520684,-0.0071658306
55836244,55836032,-0.031269915,-0.06898243,-0.02715088
55867494,55867286,-0.014454451,-0.057019394,0.0038959363
55902491,55902290,0.120647,-0.09939586,-0.02530294
55933750,55933544,0.13301267,-0.03983586,-0.020459365
55968756,55968549,0.13449545,-0.04478029,-0.0006982177
56000014,55999801,0.14002784,-0.068765745,-0.029574573
56035011,56034805,0.15938598,-0.07196264,-0.026249621
56067513,56067309,0.16237591,-0.003119773,-0.030319486
56098784,56098579,0.0772765,0.06335928,-0.041456383
56133771,56133566,0.016825043,0.031604107,-0.035532985
56165035,56164830,0.017622717,-0.1089717,-0.04367083
56200030,56199824,-0.03896466,-0.11230197,-0.023291323
56231281,56231078,-0.013043277,-0.07226277,-0.067301005
56266335,56266122,-0.0008369997,-0.04573801,-0.03486916
56297541,56297336,0.03165275,-0.017977426,-0.074218206
56330063,56329842,-0.037336297,0.08651676,-0.040276516
56365059,56364843,-0.050486926,0.08435321,-0.06971218
56396305,56396097,-0.05731961,0.07549343,-0.041671716
56431302,56431101,-0.052130792,0.038548186,-0.053247623
56462561,56462356,-0.0076996805,-0.04481398,-0.013826975
56497565,56497363,-0.012942948,-0.08282013,0.0046979696
56530079,56529873,0.073993556,-0.10710645,0.0013971332
56560070,56559865,0.095180966,-0.13570508,0.025657404
56595075,56594869,0.0684889,-0.102641106,0.023776056
56627587,56627374,-0.015825858,-0.06549009,0.05052749
56658837,56658626,0.02507633,-0.033529233,0.040653232
56693837,56693631,-0.04535508,-0.025358735,0.06578995
56730093,56729885,-0.001857097,-0.064533114,0.043449808
56760097,56759890,0.02963241,-0.01642239,0.08566211
56791367,56791162,0.058339972,-0.0008817839,0.02190318
56826364,56826161,0.12516828,0.08880619,0.049575858
56857602,56857399,0.15324369,0.05309407,0.000591958
56892610,56892404,0.1381675,0.07276696,0.030028813
56923868,56923658,0.13908659,-0.012856237,0.0016447784
56958879,56958661,0.021792773,-0.042255525,-0.018856449
56991376,56991173,-0.041558105,0.017656125,0.016222667
57022621,57022418,-0.15319552,0.014794149,-0.010495937
57057629,57057422,-0.09406516,-0.0013091335,0.006614285
57088884,57088677,-0.10164738,0.025096776,-0.0031376844
57123887,57123680,-0.0949604,0.056705296,0.010320017
57155139,57154935,-0.040449306,0.10601901,0.021355556
57190147,57189938,0.09502811,0.08969491,0.012198075
57221399,57221191,0.1331865,0.075213164,0.0491283
57253900,57253695,0.1617466,0.05962384,0.01629743
57288905,57288699,0.15200467,0.04508662,0.03394326
57320168,57319960,0.11891644,0.050489996,-0.013797045
57355168,57354962,0.1783467,0.041858874,0.028193643
57386418,57386215,0.10338414,0.027766993,-0.013011536
57421417,57421214,0.119935624,0.11746278,-0.0069554737
57452673,57452467,0.13305548,0.14802709,0.016343052
57483929,57483721,0.008983216,0.13958037,-0.016179359
57520187,57519977,0.008474982,0.09632164,0.048387505
57551439,57551229,0.041534808,0.077571474,-0.014332161
57586435,57586233,0.08834277,0.08017889,-0.006651598
57617688,57617487,0.0074678925,0.018612614,-0.01586475
57648956,57648751,0.0270974,0.037508793,-0.023474157
57683951,57683744,0.005409185,0.07795383,-0.013476494
57715210,57715000,-0.038143363,0.07016431,-0.05614449
57750258,57750052,-0.110373005,-0.0009150994,-0.0068121674
57781464,57781258,-0.10236743,-0.035090026,-0.019347427
57816468,57816259,-0.0860195,-0.05628532,-0.057600334
57848970,57848762,-0.057105124,-0.05225138,-0.008047209
57883979,57883767,-0.020071972,0.02058177,-0.02448008
57915242,57915030,0.07159245,-0.016643872,-0.033182874
57946476,57946274,0.005833796,0.05644415,-0.010051403
57981485,57981282,-0.09912321,0.08487357,-0.026718205
58012733,58012531,-0.057421263,0.0841003,-0.024332318
58047738,58047535,-0.06810704,0.07195984,0.0025455076
58078994,58078789,-0.07197889,-0.029177744,-0.020502795
58113997,58113793,-0.04810695,-0.047266077,0.023334831
58146506,58146304,0.0036101036,-0.102348976,-0.007521601
58177753,58177550,0.036952574,-0.052343566,0.0136532895
58212755,58212554,0.030254772,-0.02837828,0.016867254
58244015,58243807,0.016384263,-0.04324318,-0.030135712
58279017,58278811,-0.023680191,-0.018760057,0.021508535
58310287,58310080,-0.091871604,0.007479026,-0.0069299676
58345281,58345071,-0.115091965,0.049509015,0.02726942
58376526,58376323,-0.10317416,0.012275828,-0.025860576
58409097,58408872,-0.14146869,0.027801512,0.034206916
58444046,58443830,-0.11897215,-0.07382984,0.016911393
58475293,58475086,-0.021375852,-0.1275298,0.0043834154
58510310,58510098,-0.11144442,-0.068969645,0.036423042
58541547,58541342,-0.05311587,-0.013834082,0.016348302
58576551,58576345,0.0020885987,-0.027265627,0.036860917
58607801,58607599,-0.006353809,-0.033463795,0.0073151076
58639057,58638852,-0.02971361,0.011532244,0.020933848
58674065,58673856,-0.07452624,0.031128734,0.028504366
58706571,58706360,-0.042214703,0.013744079,-0.0003808622
58741577,58741364,-0.056712408,-0.027348354,0.0045647332
58772819,58772617,-0.11675791,-0.016356003,0.021231117
58807823,58807622,0.016958931,-0.017069113,0.03187648
58839140,58838923,0.031312685,-0.04898414,0.006479577
58870345,58870132,-0.043671522,-0.071611546,0.0058419215
58905340,58905133,0.03529199,-0.053465262,0.037096865
58936593,58936386,0.0337475,-0.019113194,0.0025353811
58969100,58968889,0.0127055645,0.03028845,0.004846734
59004101,59003893,-0.116367385,0.018628284,0.027748825
59039114,59038897,-0.11295314,-0.041060925,-0.012715576
59070362,59070153,-0.029932408,-0.022899063,0.01099574
59101611,59101407,0.00790953,0.01611135,-0.006499142
59136610,59136408,-0.03305122,0.028415645,-0.00037599
59167873,59167662,0.1208872,-0.015120355,0.007197035
59202867,59202666,0.06858074,-0.027955515,-0.01958124
59234138,59233926,0.028522583,0.04868448,-0.0051692408
59269133,59268927,0.038390316,0.013670684,-0.013960074
59300387,59300179,-0.005957493,0.02493806,-0.02801349
59332883,59332681,0.00089145306,0.024540775,-0.009089566
59367892,59367684,0.050238952,-0.04329436,0.0029675618
59399170,59398960,0.04512302,-0.036680162,-0.024960263
59434151,59433942,0.04350514,0.024557162,0.015114332
59465411,59465198,0.040944654,-0.023925947,-0.008742527
59500420,59500200,0.057317458,-0.0511381,-0.01579957
59531662,59531454,0.03157464,0.033202935,0.009145613
59562907,59562706,0.06798725,0.037204977,-0.04491971
59597915,59597710,0.009357919,0.061857905,-0.001342626
59630429,59630218,0.06395475,0.04773425,-0.024094038
59665430,59665219,0.04338146,0.0017952009,-0.03879806
59696675,59696472,0.07030703,-0.032405596,-0.0016313293
59731681,59731476,0.107473,-0.0766875,-0.02604624
59762932,59762729,0.14427355,-0.060533106,-0.02546311
59794189,59793982,0.117434844,-0.08450088,-0.020300355
59829241,59829030,0.07028615,-0.076371826,-0.034533497
59860457,59860242,0.003396564,-0.032241102,-0.011703402
59895459,59895245,-0.028396493,0.009866405,-0.039187826
59927994,59927782,-0.14353603,0.041205946,-0.03361168
59959210,59959001,-0.17534392,0.051525544,-0.022442931
59994216,59994005,-0.16428873,-0.005594269,-0.021674333
60025465,60025260,-0.08722366,0.0029497584,-0.020414416
60060475,60060263,-0.10111046,-0.013072778,-0.0023261302
60091717,60091516,-0.008937095,-0.02090791,-0.0050349836
60126721,60126520,0.026354562,-0.034269996,0.013378203
60157982,60157773,0.055660676,-0.018520795,0.035278425
60192980,60192777,-0.017138729,-0.041062895,-0.00028237863
60225488,60225282,-0.033243768,-0.009636933,0.045560744
60256739,60256534,-0.035279255,-0.05844707,0.004058505
60291743,60291539,0.053688686,-0.10832419,0.026812354
60323037,60322826,-0.009581664,-0.04870901,0.048779875
60357999,60357796,-0.06588071,-0.011913723,0.019733287
60389262,60389051,-0.047625855,-0.014752065,0.029898485
60424265,60424056,-0.019460494,-0.03901937,0.04722902
60455515,60455308,-0.0015054373,-0.017998433,0.007913653
60488018,60487810,-0.035615377,0.05944827,0.038472936
60523015,60522815,-0.058460716,0.051400207,0.047681063
60554278,60554069,-0.023251869,0.016272433,0.03836525
60589285,60589072,-0.038714338,-0.0077021047,0.018611928
60620578,60620372,-0.052890245,0.026602441,0.06783908
60655532,60655330,-0.027871756,-0.017375512,0.04797463
60686786,60686583,0.022493329,-0.019613776,0.023322353
60718038,60717837,0.03291274,0.00049045705,0.06995811
60753046,60752840,0.083029866,0.004235443,0.041198187
