timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
6760834,6759870,396809,0.0733913,-0.0331361,-0.208877,nan,0,1
6794633,6793722,396809,0.0733913,-0.0331361,-0.21186301,nan,0,1
6828347,6827435,396809,0.07645985,-0.0331361,-0.21484901,nan,0,1
6862155,6861135,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
6884583,6883651,396809,0.0733913,-0.0331361,-0.208877,nan,0,1
6929869,6929036,396809,0.0733913,-0.0331361,-0.21783501,nan,0,1
6952165,6951325,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
6997107,6996194,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
7019643,7018671,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
7053371,7052409,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
7087103,7086163,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
7120854,7119965,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
7154989,7154152,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
7188474,7187639,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
7222118,7221173,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
7255883,7254934,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
7289618,7288703,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
7323378,7322475,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
7357146,7356181,396809,0.07645985,-0.036090814,-0.19991902,nan,0,1
7390932,7389941,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
7413937,7413102,396809,0.07952839,-0.036090814,-0.205891,nan,0,1
7458599,7457733,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
7480939,7480062,396809,0.07952839,-0.036090814,-0.20290501,nan,0,1
7525936,7525011,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
7548408,7547542,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
7582164,7581272,396809,0.07645985,-0.0331361,-0.19991902,nan,0,1
7615909,7615074,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
7649702,7648836,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
7683730,7682891,396809,0.07645985,-0.0331361,-0.19991902,nan,0,1
7717300,7716464,396809,0.07645985,-0.036090814,-0.19991902,nan,0,1
7750932,7750052,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
7784698,7783787,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
7818461,7817584,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
7852283,7851327,396809,0.07952839,-0.036090814,-0.205891,nan,0,1
7886015,7885045,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
7919726,7918827,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
7942712,7941841,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
7987444,7986600,396809,0.0733913,-0.0331361,-0.20290501,nan,0,1
8009764,8008928,396809,0.07952839,-0.0331361,-0.208877,nan,0,1
8043496,8042567,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
8077216,8076314,396809,0.07952839,-0.0331361,-0.208877,nan,0,1
8110970,8110128,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
8144715,8143863,396809,0.0733913,-0.036090814,-0.205891,nan,0,1
8178493,8177620,396809,0.0733913,-0.036090814,-0.20290501,nan,0,1
8212424,8211590,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
8245982,8245122,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
8279723,8278838,396809,0.0733913,-0.0331361,-0.21186301,nan,0,1
8313479,8312634,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
8347265,8346386,396809,0.07645985,-0.036090814,-0.21186301,nan,0,1
8381003,8380151,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
8414765,8413859,396809,0.0733913,-0.0331361,-0.21186301,nan,0,1
8449096,8448263,396809,0.0733913,-0.036090814,-0.21186301,nan,0,1
8471488,8470650,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
8505008,8504168,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
8538550,8537624,396809,0.0733913,-0.036090814,-0.20290501,nan,0,1
8572319,8571344,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
8606066,8605072,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
8639789,8638922,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
8673546,8672663,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
8707302,8706364,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
8741026,8740120,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
8774782,8773849,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
8808543,8807643,396809,0.07645985,-0.036090814,-0.20290501,nan,0,1
8842292,8841399,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
8876603,8875766,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
8910132,8909297,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
8943582,8942747,396809,0.07645985,-0.036090814,-0.19991902,nan,0,1
8966047,8965198,396809,0.07645985,-0.036090814,-0.20290501,nan,0,1
8999837,8998946,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
9033602,9032666,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
9068179,9067344,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
9101950,9101117,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
9136141,9135299,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
9169861,9168878,396809,0.07952839,-0.0331361,-0.205891,nan,0,1
9203628,9202682,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
9237352,9236428,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
9271138,9270143,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
9305247,9304412,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
9338715,9337880,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
9372398,9371445,396809,0.07645985,-0.0331361,-0.19991902,nan,0,1
9394895,9393904,396809,0.07952839,-0.0331361,-0.205891,nan,0,1
9428595,9427697,396809,0.07952839,-0.0331361,-0.21186301,nan,0,1
9462370,9461420,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
9496106,9495195,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
9529860,9528959,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
9564028,9563191,396809,0.07645985,-0.036090814,-0.21186301,nan,0,1
9597578,9596724,396809,0.0733913,-0.036090814,-0.21186301,nan,0,1
9631117,9630203,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
9664880,9663946,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
9698624,9697723,396809,0.07952839,-0.0331361,-0.20290501,nan,0,1
9732392,9731486,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
9766160,9765196,396809,0.0733913,-0.0331361,-0.21484901,nan,0,1
9799904,9798974,396809,0.07645985,-0.0331361,-0.21186301,nan,0,1
9834173,9833308,396809,0.07645985,-0.0331361,-0.21186301,nan,0,1
9856460,9855624,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
9889962,9889096,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
9923725,9922748,396809,0.07645985,-0.0331361,-0.21186301,nan,0,1
9957447,9956524,396809,0.0733913,-0.036090814,-0.208877,nan,0,1
9991215,9990278,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
10024937,10024060,396809,0.0733913,-0.0331361,-0.208877,nan,0,1
10058742,10057824,396809,0.0733913,-0.0331361,-0.21186301,nan,0,1
10092655,10091820,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
10126245,10125356,396809,0.0733913,-0.036090814,-0.205891,nan,0,1
10159977,10158999,396809,0.07645985,-0.0331361,-0.21186301,nan,0,1
10193706,10192765,396809,0.0733913,-0.0331361,-0.21186301,nan,0,1
10227472,10226535,396809,0.0733913,-0.0331361,-0.205891,nan,0,1
10261785,10260947,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
10295334,10294500,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
10328771,10327935,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
10351200,10350364,396809,0.07952839,-0.036090814,-0.205891,nan,0,1
10396213,10395321,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
10418741,10417809,396809,0.07952839,-0.0331361,-0.21186301,nan,0,1
10452514,10451611,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
10486255,10485323,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
10519992,10519118,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
10553773,10552870,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
10587525,10586525,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
10621249,10620301,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
10655056,10654036,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
10688782,10687785,396809,0.07952839,-0.0331361,-0.205891,nan,0,1
10722510,10721609,396809,0.07645985,-0.036090814,-0.21186301,nan,0,1
10756321,10755352,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
10790057,10789052,396809,0.07645985,-0.0331361,-0.21186301,nan,0,1
10812494,10811554,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
10857549,10856552,396809,0.07952839,-0.0331361,-0.205891,nan,0,1
10880045,10879113,396809,0.07952839,-0.0331361,-0.205891,nan,0,1
10913778,10912818,396809,0.07952839,-0.036090814,-0.208877,nan,0,1
10947552,10946598,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
10981269,10980318,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
11015019,11014124,396809,0.07952839,-0.0331361,-0.208877,nan,0,1
11048773,11047875,396809,0.07952839,-0.0331361,-0.20290501,nan,0,1
11082546,11081643,396809,0.07952839,-0.0331361,-0.205891,nan,0,1
11116334,11115340,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
11150027,11149099,396809,0.07952839,-0.0331361,-0.208877,nan,0,1
11184378,11183540,396809,0.07645985,-0.036090814,-0.20290501,nan,0,1
11217905,11217038,396809,0.07952839,-0.036090814,-0.205891,nan,0,1
11251388,11250553,396809,0.07645985,-0.0331361,-0.21186301,nan,0,1
11285115,11284271,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
11318818,11317918,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
11341332,11340438,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
11386301,11385411,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
11408867,11407866,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
11442900,11442016,396809,0.07952839,-0.0331361,-0.208877,nan,0,1
11476352,11475517,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
11510064,11509137,396809,0.07952839,-0.0331361,-0.205891,nan,0,1
11543822,11542941,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
11577617,11576717,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
11611948,11611107,396809,0.07645985,-0.036090814,-0.21186301,nan,0,1
11645538,11644703,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
11678983,11678138,396809,0.07952839,-0.0331361,-0.208877,nan,0,1
11712594,11711726,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
11746346,11745507,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
11780125,11779270,396809,0.07645985,-0.036090814,-0.21186301,nan,0,1
11802620,11801653,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
11847603,11846704,396809,0.07645985,-0.036090814,-0.21186301,nan,0,1
11870546,11869712,396809,0.0733913,-0.0331361,-0.208877,nan,0,1
11904020,11903184,396809,0.0733913,-0.0331361,-0.21186301,nan,0,1
11938583,11937677,396809,0.07952839,-0.0331361,-0.205891,nan,0,1
11972259,11971398,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
12006009,12005170,396809,0.07645985,-0.0331361,-0.21484901,nan,0,1
12039762,12038927,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
12073878,12073003,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
12107638,12106768,396809,0.0733913,-0.036090814,-0.208877,nan,0,1
12141400,12140553,396809,0.07645985,-0.0331361,-0.21186301,nan,0,1
12175214,12174270,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
12208892,12208023,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
12243495,12242662,396809,0.07645985,-0.0331361,-0.21186301,nan,0,1
12266118,12265276,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
12299861,12298962,396809,0.0733913,-0.0331361,-0.205891,nan,0,1
12333614,12332732,396809,0.07645985,-0.0331361,-0.196933,nan,0,1
12367313,12366449,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
12401073,12400217,396809,0.07952839,-0.0331361,-0.208877,nan,0,1
12435342,12434475,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
12468951,12468113,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
12502706,12501813,396809,0.07952839,-0.036090814,-0.20290501,nan,0,1
12536493,12535547,396809,0.07952839,-0.0331361,-0.196933,nan,0,1
12570196,12569316,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
12604495,12603613,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
12637968,12637104,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
12660311,12659455,396809,0.07952839,-0.036090814,-0.20290501,nan,0,1
12705274,12704347,396809,0.07952839,-0.036090814,-0.205891,nan,0,1
12727720,12726752,396809,0.07952839,-0.036090814,-0.205891,nan,0,1
12772751,12771833,396809,0.07952839,-0.0331361,-0.208877,nan,0,1
12795277,12794329,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
12828984,12828085,396809,0.07952839,-0.036090814,-0.205891,nan,0,1
12863270,12862434,396809,0.07952839,-0.0331361,-0.205891,nan,0,1
12896798,12895964,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
12930287,12929410,396809,0.07952839,-0.036090814,-0.205891,nan,0,1
12964018,12963106,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
12997725,12996859,396809,0.07645985,-0.036090814,-0.208877,nan,0,1
13031575,13030569,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
13065315,13064378,396809,0.07952839,-0.0331361,-0.19991902,nan,0,1
13098988,13098058,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
13133180,13132344,396809,0.0733913,-0.0331361,-0.208877,nan,0,1
13166683,13165848,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
13189084,13188211,396809,0.07645985,-0.0331361,-0.21186301,nan,0,1
13234052,13233055,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
13256506,13255620,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
13290282,13289422,396809,0.07645985,-0.036090814,-0.205891,nan,0,1
13324066,13323169,396809,0.07645985,-0.0331361,-0.205891,nan,0,1
13357783,13356870,396809,0.07645985,-0.036090814,-0.21484901,nan,0,1
13391708,13390873,396809,0.07645985,-0.0331361,-0.20290501,nan,0,1
13425282,13424384,396809,0.07645985,-0.0331361,-0.208877,nan,0,1
13459038,13458158,396809,0.0733913,-0.036090814,-0.208877,nan,0,1
13492782,13491925,396809,0.0733913,-0.036090814,-0.208877,nan,0,1
13526547,13525695,396809,0.0733913,-0.036090814,-0.21186301,nan,0,1
13560359,13559395,396809,0.0733913,-0.036090814,-0.205891,nan,0,1
13594040,13593151,396809,0.07032276,-0.036090814,-0.21186301,nan,0,1
13628398,13627561,396809,0.0733913,-0.036090814,-0.21186301,nan,0,1
13650742,13649907,396809,0.0733913,-0.036090814,-0.205891,nan,0,1
13695454,13694619,396809,0.0733913,-0.036090814,-0.21186301,nan,0,1
13717830,13716941,396809,0.0733913,-0.036090814,-0.205891,nan,0,1
13762902,13761914,396809,0.0733913,-0.036090814,-0.20290501,nan,0,1
13785331,13784454,396809,0.0733913,-0.036090814,-0.19991902,nan,0,1
13819108,13818274,396809,0.0733913,-0.036090814,-0.205891,nan,0,1
13852844,13851976,396809,0.07645985,-0.036090814,-0.20290501,nan,0,1
13887187,13886354,396809,0.0733913,-0.036090814,-0.205891,nan,0,1
13920724,13919854,396809,0.07952839,-0.036090814,-0.20290501,nan,0,1
13954155,13953319,396809,0.0733913,-0.03904553,-0.20290501,nan,0,1
13987837,13986996,396809,0.0733913,-0.036090814,-0.205891,nan,0,1
14021622,14020753,396809,0.07645985,-0.036090814,-0.21186301,nan,0,1
14055397,14054453,396809,0.07645985,-0.036090814,-0.19991902,nan,0,1
14089138,14088270,396809,0.07645985,-0.036090814,-0.20290501,nan,0,1
