timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
11363483,0,0.0,0.0,0.0,0.0,0.14042604,-5.012337e-07,-1.0042277e-07,0.0,0.0037724823,-0.001082421,0.01434476,0.028734922,-0.00010025678,-2.0086563e-05,0.0,0.007616912,-0.0074952305,-0.009316703,-0.00092110893,-0.0026793128,0.0,0.1,0.4425431,0.93918127,0.5534348,0.44023025,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
11463523,0,0.0,0.0,0.0,0.0,0.1429497,-5.012337e-07,-1.0042277e-07,0.0,0.0032819707,-0.0010048919,0.014122756,0.028568506,-0.00010025678,-2.0086563e-05,0.0,-0.017969167,-0.011949384,-0.013765648,-0.0013852437,-0.0026793128,0.0,0.1,0.40232402,0.9418366,0.5347718,0.4379925,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
11563503,0,0.0,0.0,0.0,0.0,0.14260773,-5.012337e-07,-1.0042277e-07,0.0,0.0029447542,-0.00062634633,0.013346086,0.02495042,-0.00010025678,-2.0086563e-05,0.0,0.0044694412,-0.005222907,-0.005240928,-0.0019235169,-0.0026793128,0.0,0.1,0.4439844,0.9443563,0.5769321,0.4357271,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
11663514,0,0.0,0.0,0.0,0.0,0.14005159,-5.012337e-07,-1.0042277e-07,0.0,0.0024674775,-0.0008614176,0.011503343,0.018599488,-0.00010025678,-2.0086563e-05,0.0,0.019034276,0.0052480046,-0.0110806925,-0.0022778262,-0.0026793128,0.0,0.1,0.40468597,0.946992,0.5521784,0.43354177,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
11763525,0,0.0,0.0,0.0,0.0,0.13941625,-5.012337e-07,-1.0042277e-07,0.0,0.001800248,-0.00062186155,0.010532989,0.015689125,-0.00010025678,-2.0086563e-05,0.0,0.008063575,-0.0040371753,-0.011538022,-0.0025488334,-0.0026793128,0.0,0.1,0.4486511,0.94949394,0.5929804,0.43132743,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
11863536,0,0.0,0.0,0.0,0.0,0.1392559,-5.012337e-07,-1.0042277e-07,0.0,0.0014508838,-0.0003632473,0.009759807,0.013733791,-0.00010025678,-2.0086563e-05,0.0,0.0027917065,0.0031977226,0.017152896,-0.002634417,-0.0026793128,0.0,0.1,0.4086491,0.9187316,0.5598335,0.41845295,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
11963546,0,0.0,0.0,0.0,0.0,0.13699207,-5.012337e-07,-1.0042277e-07,0.0,0.0011387072,6.986065e-07,0.007646294,0.008579719,-0.00010025678,-2.0086563e-05,0.0,0.01434191,0.0008764341,-0.015217255,-0.002548851,-0.0026793128,0.0,0.1,0.45431322,0.9212115,0.5981688,0.41636288,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12063557,0,0.0,0.0,0.0,0.0,0.13175464,-5.012337e-07,-1.0042277e-07,0.0,0.0006737456,-0.0003352843,0.0052096257,0.0007379455,-0.00010025678,-2.0086563e-05,0.0,0.0014033449,-0.016454652,0.007913788,-0.0022070718,-0.0026793128,0.0,0.1,0.41259292,0.92355734,0.5567607,0.41423172,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12163569,0,0.0,0.0,0.0,0.0,0.1250312,-5.012337e-07,-1.0042277e-07,0.0,1.1767652e-05,0.00031411886,0.0022615653,-0.008146888,-0.00010025678,-2.0086563e-05,0.0,-0.009123823,-0.008744208,0.0037913437,-0.0017460854,-0.0026793128,0.0,0.1,0.4589972,0.9260317,0.5918929,0.41218522,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12263578,0,0.0,0.0,0.0,0.0,0.12015746,-5.012337e-07,-1.0042277e-07,0.0,-0.00032048204,0.00031688498,2.8239185e-05,-0.013488349,-0.00010025678,-2.0086563e-05,0.0,-0.009911882,0.030529309,-0.004268627,-0.0013000303,-0.0026793128,0.0,0.1,0.413822,0.9283701,0.5420502,0.410095,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12363589,0,0.0,0.0,0.0,0.0,0.11634529,-5.012337e-07,-1.0042277e-07,0.0,-0.000941869,0.00025571362,-0.0019375895,-0.017010156,-0.00010025678,-2.0086563e-05,0.0,-0.0059772874,-0.019938346,-0.012122031,-0.0008497384,-0.0026793128,0.0,0.1,0.45971504,0.93059826,0.57356113,0.40798226,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12463643,0,0.0,0.0,0.0,0.0,0.1119977,-5.012337e-07,-1.0042277e-07,0.0,-0.0016486763,0.00079826324,-0.0036552702,-0.02050046,-0.00010025678,-2.0086563e-05,0.0,-0.017139593,0.016369566,0.009863686,-0.0005436311,-0.0026793128,0.0,0.1,0.41367579,0.9014604,0.5208342,0.3961669,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12563610,0,0.0,0.0,0.0,0.0,0.106504105,-5.012337e-07,-1.0042277e-07,0.0,-0.0018610843,0.00095232,-0.0066515957,-0.025972249,-0.00010025678,-2.0086563e-05,0.0,0.004218252,-0.010930146,0.008636524,-0.00041111748,-0.0026793128,0.0,0.1,0.45832425,0.9036856,0.5487764,0.3941631,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12663621,0,0.0,0.0,0.0,0.0,0.10079196,-5.012337e-07,-1.0042277e-07,0.0,-0.0017536036,0.00092585915,-0.009431146,-0.030929618,-0.00010025678,-2.0086563e-05,0.0,0.0059932154,0.011792874,-0.027007055,-0.00038189336,-0.0026793128,0.0,0.1,0.5069387,0.90602124,0.57671463,0.39222556,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12763631,0,0.0,0.0,0.0,0.0,0.09596295,-5.012337e-07,-1.0042277e-07,0.0,-0.0021881852,0.00087959575,-0.011704094,-0.03402689,-0.00010025678,-2.0086563e-05,0.0,-0.009335067,0.002061737,-0.026006373,-0.00035892866,-0.0026793128,0.0,0.1,0.45327795,0.90823495,0.5183773,0.39024952,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12863678,0,0.0,0.0,0.0,0.0,0.09214232,-5.012337e-07,-1.0042277e-07,0.0,-0.002272016,0.00068284397,-0.013254398,-0.035168108,-0.00010025678,-2.0086563e-05,0.0,-0.00091990776,-0.014543839,-0.009786293,-0.0003682899,-0.0026793128,0.0,0.1,0.4994411,0.9103454,0.5429478,0.3882496,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
12963653,0,0.0,0.0,0.0,0.0,0.08776907,-5.012337e-07,-1.0042277e-07,0.0,-0.0025890889,0.0012922359,-0.015306945,-0.037281945,-0.00010025678,-2.0086563e-05,0.0,0.0073388414,0.0037728576,-0.02191833,-0.0003231876,-0.0026793128,0.0,0.1,0.44713128,0.9125591,0.48732,0.38630837,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13063664,0,0.0,0.0,0.0,0.0,0.08299578,-5.012337e-07,-1.0042277e-07,0.0,-0.0033976634,0.0015147479,-0.016829237,-0.039110832,-0.00010025678,-2.0086563e-05,0.0,-0.032124054,-0.010372624,0.0008513055,-0.0003392283,-0.0026793128,0.0,0.1,0.49068168,0.91466534,0.5089945,0.38434032,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13163674,0,0.0,0.0,0.0,0.0,0.07691873,-5.012337e-07,-1.0042277e-07,0.0,-0.0036794182,0.0018231829,-0.018807007,-0.042448126,-0.00010025678,-2.0086563e-05,0.0,-0.016185317,0.004240315,-0.003264289,-0.00030941324,-0.0026793128,0.0,0.1,0.43879047,0.8869514,0.4557186,0.3734999,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13263685,0,0.0,0.0,0.0,0.0,0.07366145,-5.012337e-07,-1.0042277e-07,0.0,-0.003963462,0.0017915594,-0.019968487,-0.041943613,-0.00010025678,-2.0086563e-05,0.0,0.00032811696,0.016722146,-0.018478375,-0.0003186957,-0.0026793128,0.0,0.10189843,0.47955358,0.88905615,0.47497842,0.37162527,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13363701,0,0.0,0.0,0.0,0.0,0.07129976,-5.012337e-07,-1.0042277e-07,0.0,-0.0038983729,0.0013652064,-0.020489855,-0.04007517,-0.00010025678,-2.0086563e-05,0.0,0.012915591,-0.0021089013,-0.008698142,-0.00022338433,-0.0026793128,0.0,0.10393943,0.43046293,0.8910557,0.4268401,0.3697207,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13463707,0,0.0,0.0,0.0,0.0,0.06886173,-5.012337e-07,-1.0042277e-07,0.0,-0.004781533,0.0011302844,-0.021473795,-0.03900902,-0.00010025678,-2.0086563e-05,0.0,-0.009089385,0.0021633944,-0.031520855,-6.861742e-05,-0.0026793128,0.0,0.10249256,0.46862292,0.8931572,0.4443043,0.36787546,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13563718,0,0.0,0.0,0.0,0.0,0.06818561,-5.012337e-07,-1.0042277e-07,0.0,-0.004681052,0.0014506471,-0.021753281,-0.0356499,-0.00010025678,-2.0086563e-05,0.0,-0.001479634,0.0101753855,-0.012360401,0.00029018,-0.0026793128,0.0,0.10905871,0.4222611,0.8951516,0.4013098,0.36599997,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13663728,0,0.0,0.0,0.0,0.0,0.065707736,-5.012337e-07,-1.0042277e-07,0.0,-0.0050257877,0.0014539768,-0.022384362,-0.034891136,-0.00010025678,-2.0086563e-05,0.0,-0.0070144334,0.01868042,-0.018003028,0.000788827,-0.0026793128,0.0,0.10214674,0.45805293,0.8970469,0.41759726,0.3641002,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13763739,0,0.0,0.0,0.0,0.0,0.06492356,-5.012337e-07,-1.0042277e-07,0.0,-0.0051795323,0.0013220235,-0.022403548,-0.031977464,-0.00010025678,-2.0086563e-05,0.0,0.005670611,0.0040738373,-0.0027957694,0.0015015159,-0.0026793128,0.0,0.112493716,0.41432896,0.8707694,0.3796851,0.35410142,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13863749,0,0.0,0.0,0.0,0.0,0.06561875,-5.012337e-07,-1.0042277e-07,0.0,-0.0058393986,0.001707316,-0.021931123,-0.027519232,-0.00010025678,-2.0086563e-05,0.0,-0.022326885,-0.011612094,0.015339066,0.002417169,-0.0026793128,0.0,0.108622044,0.44803104,0.8726685,0.39536962,0.35228896,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
13963760,0,0.0,0.0,0.0,0.0,0.06361426,-5.012337e-07,-1.0042277e-07,0.0,-0.0052196453,0.0015806841,-0.022434087,-0.027213376,-0.00010025678,-2.0086563e-05,0.0,-0.014721775,-0.0012977297,-0.004767071,0.003534024,-0.0026793128,0.0,0.1,0.40682662,0.8746567,0.36242035,0.3505267,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
