timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
52918520,0.07952839,-0.04790968,-0.208877
52963523,0.07952839,-0.04790968,-0.205891
52986037,0.07952839,-0.04790968,-0.205891
53019821,0.07952839,-0.04790968,-0.205891
53053530,0.07952839,-0.04790968,-0.205891
53087288,0.07952839,-0.044954967,-0.20290501
53121052,0.07952839,-0.044954967,-0.20290501
53154835,0.07952839,-0.044954967,-0.21186301
53188577,0.08259694,-0.04790968,-0.205891
53222312,0.07952839,-0.04790968,-0.21484901
53256065,0.07952839,-0.04790968,-0.208877
53289819,0.07952839,-0.04790968,-0.20290501
53323572,0.07952839,-0.04790968,-0.196933
53357347,0.08259694,-0.04790968,-0.205891
53391090,0.08259694,-0.044954967,-0.21186301
53424820,0.08259694,-0.04790968,-0.21186301
53458582,0.08259694,-0.04790968,-0.19991902
53492339,0.08259694,-0.044954967,-0.205891
53514897,0.08259694,-0.044954967,-0.20290501
53548641,0.08259694,-0.044954967,-0.205891
53582370,0.08566548,-0.044954967,-0.205891
