time,angle.x,angle.y,vel.x,vel.y,vel.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.z
696.469359331476,-0.0130554272647894,0.32561201043662,0.172590512073701,0.0356462005934036,-0.135719471914771,0.123434042288633,0.026656332143351,-0.021384157,0.0551688670820546,-0.010046693202926,-0.161517282087126
696.499359331476,-0.233190875600767,0.354876766818825,0.167624553450406,0.0380111758399327,-0.132378102458694,0.119554178631896,0.0250730259357447,-0.021384157,0.04952977898627,-0.0277921034900651,-0.193696641256734
696.529359331476,-0.0886703905949487,0.348719227998583,0.170644274095548,0.0357546140560619,-0.132286520599044,0.115563547277649,0.0235570945118042,-0.021384157,-0.00674225383025258,-0.0214113474533194,-0.183849270710176
696.559359331476,0.174031620841176,0.27142836238561,0.172828189237122,0.0334708323901758,-0.145223638740287,0.111323442532855,0.0221126708292807,-0.021384157,-0.0332172060705817,-0.00856833285367121,-0.094975405313744
696.589359331476,0.0570321296842044,0.265853293645448,0.16790809586979,0.0341392960035754,-0.129863870441181,0.107496709914282,0.0208520132092903,-0.021384157,-0.00933501937319649,-0.0150246918488808,-0.196705583438021
696.619359331476,0.0664357546371871,0.410505183227755,0.167950686516678,0.0298711190244243,-0.1298610040817,0.104090821956483,0.0197938122082664,-0.021384157,-0.0340351531079132,0.00505126745000646,-0.194939568640814
696.649359331476,0.352627447222926,0.446332013890111,0.171128623285078,0.0335965997614006,-0.137635784624131,0.100469954101607,0.018785197494791,-0.021384157,-0.0631424998967837,-0.0420200542454059,-0.136713350460384
696.679359331476,0.309367711885394,0.459594291020786,0.164377893941384,0.0404330363822493,-0.129255392828768,0.0967342381972002,0.0176233272760056,-0.021384157,-0.0203987238685972,-0.0828374764968977,-0.196590492189794
696.709359331476,0.580082583480042,0.503752066927037,0.164956798433655,0.0396304791604244,-0.12832596505765,0.0929714149142824,0.0163627042000909,-0.021384157,-0.0431660580450857,-0.053449181749451,-0.201827922536747
696.739359331476,0.312775743176804,0.513215116119963,0.156649781736165,0.0329746265566607,-0.133844183597795,0.0891539990807238,0.0152621890281509,-0.021384157,-0.00195464823210625,-0.0122792035724273,-0.147468420968716
