time,angle.x,angle.y,vel.x,vel.y,vel.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.z
372.381615598886,-0.178344185355896,-1.88388646889827,-1.02906254437226,-0.0859290265720238,0.0138520989499807,-0.99763541476305,-0.0687203712231658,-0.012215604,-0.315441167063419,-0.04753176455357,-0.170387712077422
372.411615598886,-0.227713161049585,-1.45431575645686,-1.02003807605693,-0.0668525431723253,0.0170791450599601,-0.997778115350111,-0.0666244930915424,-0.012215604,-0.36167114529656,-0.138659074920363,-0.210994798991879
372.441615598886,-0.214420345915956,-1.05919856582117,-1.02180617078876,-0.0769530393396429,0.0135628978060428,-0.997604614037805,-0.0691726116074622,-0.012215604,-0.279067717539307,-0.0217237978751912,-0.214447866221465
372.471615598886,-0.361037501110683,-0.0323434101931819,-1.03039550934251,-0.0690349758100506,0.0161485479261224,-0.9975671,-0.06971326,-0.012215604,-0.284544163141648,-0.148728022604819,-0.198930748018737
372.501615598886,-0.537394405343973,0.708848762076049,-1.01541000562671,-0.088872020034555,0.0128546765757565,-0.99773400879425,-0.0672321451718427,-0.012215604,-0.378919225735458,-0.0152877997095526,-0.191298919351611
372.531615598886,-0.411038584495111,0.978090477659533,-1.02803189557499,-0.0820521202731534,0.0193924000437108,-0.99791586,-0.06452891,-0.012215604,-0.259412174334572,-0.0463104538732414,-0.226699002184465
372.561615598886,-0.282653697693198,1.36653383110148,-1.02456310673409,-0.0983684314710941,0.0163588863250377,-0.99791586,-0.06452891,-0.012215604,-0.323694491815692,-0.0240658398756958,-0.169998066362477
372.591615598886,-0.62644291922291,2.19808282523973,-1.00977784687062,-0.0822041198206503,0.00673262458863271,-0.99791586,-0.06452891,-0.012215604,-0.398801814752629,-0.101622495705501,-0.126130404104661
372.621615598886,-0.645944036811333,2.61293982463312,-1.00749876306985,-0.0776124877736771,0.00571816805714106,-0.99791586,-0.06452891,-0.012215604,-0.352267217008258,-0.0555819161522532,-0.125696087426622
372.651615598886,-0.479720030342524,3.31299567650951,-1.01156103560748,-0.0768423379587559,-0.00392654593031376,-0.99791586,-0.06452891,-0.012215604,-0.350331009739345,-0.106896853054331,-0.0349349175069449
372.681615598886,-0.573602903740191,3.78377567985386,-1.00057536059351,-0.0857055228029284,0.00163566989551125,-0.99791586,-0.06452891,-0.012215604,-0.397358884591287,-0.057043891835202,-0.052934616178379
372.711615598886,-0.806386887423794,4.15384658419655,-0.99914148248543,-0.0664740280114075,-0.00964047855611624,-0.99791586,-0.06452891,-0.012215604,-0.39603128125361,-0.168657041215207,0.00840497580800418
372.741615598886,-0.769257866107538,4.43328925358606,-1.0049087257444,-0.0764319167153853,-1.41455303458594e-05,-0.99791586,-0.06452891,-0.012215604,-0.362290187634298,-0.0961074547623843,-0.0361721253292336
372.771615598886,-0.739226624720959,4.76428518054298,-0.983452421637085,-0.0591292248465301,-0.0170562114351858,-0.99791586,-0.06452891,-0.012215604,-0.481911597369508,-0.175207322200568,0.0670911209556329
372.801615598886,-0.859579858423747,4.92844564821436,-1.01039398834365,-0.0636467654964787,-0.00279276464312986,-0.99791586,-0.06452891,-0.012215604,-0.297895043071773,-0.0968577836071993,-0.0124513393089633
372.831615598886,-0.674960040325798,5.40698913504132,-0.978340575556461,-0.0512667071776881,-0.0213279441360222,-0.997849788083946,-0.0655433042118521,-0.012215604,-0.508761711352595,-0.195831694963946,0.101036655627409
372.861615598886,-0.641976778236655,5.54663134840426,-1.00028039046795,-0.0494424752969556,-0.012607628320977,-0.99763906,-0.06867618,-0.012215604,-0.340963161653387,-0.189662153779482,0.056055400991759
