time,angle.x,angle.y,vel.x,vel.y,vel.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.z
184.359331476323,-1.97741789293047,4.59653014646836,-0.980230400544211,0.00948926942285418,-0.045255817347719,-0.9975331,-0.07019782,-0.036692504,-0.984966468664886,0.233914911555356,0.351854899182712
184.389331476323,-1.75220774289727,4.59173053605635,-0.974086803717408,0.0126455826603987,-0.0358970163456148,-0.9975331,-0.07019782,-0.036692504,-1.03429420826039,0.141000609987821,0.288378959701135
184.419331476323,-1.60577221004785,4.61149937810255,-0.974541322792228,0.0113132698012927,-0.0366714014143001,-0.9975331,-0.07019782,-0.036692504,-1.10127879290234,0.14082280415814,0.358065868934372
184.449331476323,-1.31210271715794,4.55239301238531,-0.955106166513631,0.0280844376237765,-0.0349465385596543,-0.9975331,-0.07019782,-0.036692504,-1.10725059916874,0.0647915027236788,0.28073586869318
184.479331476323,-1.32931108160925,4.71737519855949,-0.967490697164073,0.0198497106859684,-0.0328738930701023,-0.9975331,-0.07019782,-0.036692504,-0.988031306406081,0.184633191763161,0.285993825644767
184.509331476323,-1.05553167022924,4.78187930410398,-0.957352586653853,0.025681159009427,-0.0317184321740145,-0.9975331,-0.07019782,-0.036692504,-1.03577414144165,0.144292103020459,0.246326663500124
184.539331476323,-0.644231162075787,4.59758343564453,-0.951407547585067,0.0317908346289379,-0.0356886895802529,-0.9975331,-0.07019782,-0.036692504,-1.01163628093459,0.202732492696596,0.299186490815661
184.569331476323,-0.738054678726681,4.48178235547495,-0.944257881559436,0.0338162058333936,-0.0412103924947615,-0.9975331,-0.07019782,-0.036692504,-1.12894899651895,0.0833815013783371,0.335699973275759
184.599331476323,-0.486473066117681,4.36012352200396,-0.953712335051299,0.0231182407523399,-0.0337593333581339,-0.9975331,-0.07019782,-0.036692504,-1.0838850910237,0.113529776069919,0.335588576722816
184.629331476323,-0.0134517014025347,4.32495408842275,-0.944085464866923,0.0245137182652655,-0.0352287787306734,-0.9975331,-0.07019782,-0.036692504,-1.06246795129039,0.19599540984341,0.28028051309276
184.659331476323,0.16113326308633,4.29771861031717,-0.939270960682598,0.0297670864665106,-0.0320693707569705,-0.9975331,-0.07019782,-0.036692504,-1.00838922886032,0.230699331311676,0.250584828004952
184.689331476323,0.440135545960059,3.82577234654153,-0.937987551328293,0.0108667949234838,-0.0298383806929102,-0.9975331,-0.07019782,-0.036692504,-1.08658886991789,0.271569717545689,0.235827702608432
184.719331476323,0.481262588604283,3.44812798480366,-0.942149431156895,0.018335021376489,-0.0221312731681926,-0.9975331,-0.07019782,-0.036692504,-1.06623669250349,0.178444129279514,0.221916137965091
184.749331476323,0.935419165665535,3.10493789695014,-0.923587161154958,0.0201929007460373,-0.0233397964894391,-0.9975331,-0.07019782,-0.036692504,-1.18139474621842,0.140988524172063,0.189506979455866
184.779331476323,1.06628752245885,2.722137909166,-0.946902313955006,0.0143869285441601,-0.00997777028935261,-0.9975331,-0.07019782,-0.036692504,-1.03042350841576,0.170646182380025,0.13188463495913
184.809331476323,1.23788618089417,2.273991347477,-0.936317071896401,0.0157458053160813,-0.0109522490449361,-0.9975331,-0.07019782,-0.036692504,-1.03757320151197,0.187494022471724,0.0870981077095668
184.839331476323,1.35143432842586,1.71860910953419,-0.942404669158605,0.0193578340854394,-0.00585536136171175,-0.9975331,-0.07019782,-0.036692504,-0.976196138309859,0.251743402417821,0.0355408503585865
184.869331476323,1.54410613004367,1.23883432231401,-0.933373323243583,0.0118387572549888,-0.015138157668926,-0.9975331,-0.07019782,-0.036692504,-1.10730383884665,0.183983324138211,0.140599091453439
184.899331476323,1.70641782462771,0.784257797896849,-0.950534041573095,0.00202260051666664,-0.00560298089766981,-0.9975331,-0.07019782,-0.036692504,-1.02097544150052,0.132070082556203,0.0503174223427505
184.929331476323,1.66728823480167,0.454845325196457,-0.937584578044733,0.0107632035107252,-0.00990247251613506,-0.9975331,-0.07019782,-0.036692504,-1.0823422828714,0.172231516497092,0.0807883630048576
184.959331476323,1.70797671206909,0.0137456011196808,-0.955525481157767,0.00353179569350269,-0.00566034745264104,-0.9975331,-0.07019782,-0.036692504,-0.952443871766005,0.285053072836171,0.0688245903691531
184.989331476323,2.05231678432439,-0.414491292691477,-0.956483847439165,-0.00574212389923351,-0.0126349238686132,-0.9975331,-0.07019782,-0.036692504,-0.960588180377668,0.253507042533417,0.113519355353813
185.019331476323,2.17078966017091,-0.813852049936013,-0.957521165718526,-0.0043871064256138,-0.0119486471217783,-0.9975331,-0.07019782,-0.036692504,-0.992448319878641,0.179936576488486,0.0713680738626828
185.049331476323,2.29044979802808,-1.17835078487408,-0.954435074165637,-0.00727962265630548,-0.0108684745256263,-0.9975331,-0.07019782,-0.036692504,-1.0397977362588,0.219110136585195,0.089694301842914
185.079331476323,2.40553936225745,-1.56621148249455,-0.975551794960799,-0.0119941089052205,-0.0070067381786907,-0.9975331,-0.07019782,-0.036692504,-0.927858530065322,0.262453410562394,0.0978083642566422
185.109331476323,2.45195665212436,-1.73558825407066,-0.979160788373072,-0.0251304495800642,-0.0133553752914199,-0.9975331,-0.07019782,-0.036692504,-0.881217852422297,0.318804717766059,0.107739609653436
185.139331476323,2.4365090406805,-2.09402573401139,-0.983649081350981,-0.0235288117100389,-0.011367861646703,-0.9975331,-0.07019782,-0.036692504,-0.892250158440201,0.245016445415687,0.0598346175901112
185.169331476323,2.67857618016905,-2.34629867795815,-0.972852487587853,-0.0274981981995776,-0.0182564407650215,-0.947467519591742,-0.116351452282776,-0.036692504,-0.97494610313989,0.181270982372088,0.143373001107624
185.199331476323,2.60282660937905,-2.53801168799983,-0.993916764255467,-0.0319158684142859,-0.00875282200691919,-0.182704083832873,-0.0496347335756996,-0.036692504,0.403270950032052,0.339585977070653,0.10327715476537
185.229331476323,2.51266076497531,-2.62183069911371,-0.985997725679745,-0.0402633634252414,-0.0140218798437217,0.549748209813141,0.0425320130989999,-0.036692504,1.51670030297349,0.476492909594272,0.101627241103866
185.259331476323,2.46532205944873,-2.98271857821044,-0.96123043672353,-0.0408680007294576,-0.00505256476238513,0.9957764,0.09181096,-0.036692504,1.99094617945158,0.480675514992286,0.0357212713002912
185.289331476323,2.74022933144629,-3.39087590813716,-0.914009801388748,-0.0335691727350276,0.000579510106917658,0.9957764,0.09181096,-0.036692504,1.91454457331295,0.476939611546064,-0.0225583662233638
