time,angle.x,angle.y,vel.x,vel.y,vel.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.z
125.678733031674,0.107452382492024,-0.313779439844765,-0.0471896625154693,-0.0389332882799531,0.0335431904601653,0.048508584,0.0012468202,0.012218025,-0.405734914642944,0.0240713443403562,-0.137591414320958
125.708733031674,-0.152328301257691,-0.193097789214591,-0.038845864810186,-0.0414346998641222,0.0308733526697776,0.048508584,0.0012468202,0.012218025,-0.411930366186147,0.0754864107475035,-0.150591193611756
125.738733031674,-0.137008291834445,0.311163473062854,-0.0587772755214775,-0.0424860123914739,0.0405229784481007,0.048508584,0.0012468202,0.012218025,-0.268719379140204,0.0684429278029699,-0.19000268699574
125.768733031674,-0.0627626412018188,0.55278857539209,-0.041895842191287,-0.0405621258184371,0.0380416337044495,0.048508584,0.0012468202,0.012218025,-0.416085129875574,0.0584094841543353,-0.161281764590211
125.798733031674,0.0262292331356913,0.560801679564955,-0.0390258639311495,-0.0376142958788038,0.0405195517239773,0.048508584,0.0012468202,0.012218025,-0.399665045655115,0.0622965032270973,-0.203303287821849
125.828733031674,-0.128947424526607,0.661118958859128,-0.0285596137412478,-0.0285018985756728,0.0391395404788934,0.048508584,0.0012468202,0.012218025,-0.439316414827078,0.00975745251940902,-0.183862491936433
125.858733031674,-0.114221035922178,0.93212179942927,-0.0257910914547208,-0.0249997020025819,0.0347214964244775,0.048508584,0.0012468202,0.012218025,-0.462773619397545,0.00342342437765402,-0.155397931766302
125.888733031674,-0.360602851798366,1.15480219283634,-0.0446308832060068,-0.0220325080120499,0.0427426090994651,0.048508584,0.0012468202,0.012218025,-0.329550264659386,0.0174735148409956,-0.221020513279353
125.918733031674,-0.433421395473217,1.48863861707445,-0.0237510467117476,-0.0215730601917249,0.0433017327725376,0.048508584,0.0012468202,0.012218025,-0.45079042218709,0.0208340180147842,-0.222292272104287
125.948733031674,-0.482272756030219,1.51217355830902,-0.0222462674973375,-0.018481977853413,0.042989471588657,0.048508584,0.0012468202,0.012218025,-0.442699077386496,-0.00514277331325699,-0.201346637697357
125.978733031674,-0.31535721362392,1.57666449606003,-0.0201622103078458,-0.00873804218901282,0.0447335548527489,0.048508584,0.0012468202,0.012218025,-0.41308165378979,-0.0232527636062463,-0.23978719036709
126.008733031674,-0.642848149358409,1.65756951237051,-0.0165152626655896,-0.0108380503465687,0.0374314679159317,0.048508584,0.0012468202,0.012218025,-0.401050611427766,0.0354665349894511,-0.210376393836449
126.038733031674,-0.302303923006367,1.71533975465545,-0.0172703260678721,-0.00834420660627442,0.0448731241970002,0.048508584,0.0012468202,0.012218025,-0.427513543042998,-0.0157861855475954,-0.222179509731327
126.068733031674,-0.54593586259114,1.73883071699919,-0.0121881173580842,-0.010724690153918,0.0479961207778549,0.048508584,0.0012468202,0.012218025,-0.44165786623457,0.0188259800570101,-0.248366552189787
126.098733031674,-0.349175409961238,1.81612187160217,-0.0297295174163648,-0.0123398809671274,0.0568878529873456,0.048508584,0.0012468202,0.012218025,-0.278785896466132,0.0483757430125954,-0.328090215356785
126.128733031674,-0.372583347535568,2.02852491398531,-0.00332591812349161,-0.00936669819700422,0.0436805490326774,0.048508584,0.0012468202,0.012218025,-0.471407347375176,0.0203594032681641,-0.221225027364866
126.158733031674,-0.0869023565275494,1.94253753795095,-0.0193453136562917,-0.00957188879121854,0.0447146445920232,0.048508584,0.0012468202,0.012218025,-0.350711105884837,0.0378544808776624,-0.232535910144051
126.188733031674,-0.241162793162076,1.9317123138877,-0.0117706426298557,-0.00990237187368008,0.0380847170917702,0.048508584,0.0012468202,0.012218025,-0.390268289611384,0.0539598247019836,-0.204909734177696
126.218733031674,-0.217224836831254,1.90266997194959,-0.0153364391471943,-0.0166818151480671,0.0411045161473518,0.048508584,0.0012468202,0.012218025,-0.400689004382801,0.0629561159916577,-0.188500184526943
126.248733031674,-0.0328919329242105,1.78539588930004,-0.0152111528052751,-0.0194224846685895,0.0449623112145892,0.048508584,0.0012468202,0.012218025,-0.402143256911156,0.0689648028360755,-0.21556812669895
126.278733031674,-0.0788181639491427,1.72280598444273,-0.0239839238155809,-0.0247123584344797,0.0471307538102122,0.048508584,0.0012468202,0.012218025,-0.310420761626881,0.10810576641564,-0.245844701675339
126.308733031674,0.11954478259583,1.67754607850979,-0.00790166707528191,-0.0237762236754677,0.0404060926103137,0.048508584,0.0012468202,0.012218025,-0.448511561229387,0.046484661727369,-0.173908775000997
126.338733031674,0.495682117010546,1.62235684312017,-0.0149156813841413,-0.0205123520283946,0.0416137352360671,0.048508584,0.0012468202,0.012218025,-0.366290766600239,0.0724916517278232,-0.208763527859511
126.368733031674,0.388052221236711,1.46214851952368,-0.0146087885875787,-0.0211365035175866,0.0409256101271122,0.048508584,0.0012468202,0.012218025,-0.356283727821887,0.0631017554581294,-0.220542627980158
126.398733031674,0.735179700103106,1.40200175579511,-0.0142364928625964,-0.0184029718675335,0.0438885044523801,0.048508584,0.0012468202,0.012218025,-0.405923044053531,0.0301547653856028,-0.211507864352914
126.428733031674,0.659996773751705,1.30586502445674,-0.0113364454749488,-0.0189909893791665,0.0514671064503028,0.048508584,0.0012468202,0.012218025,-0.421400190736421,0.0384052508365653,-0.254792632013797
126.458733031674,0.48953827348311,1.21403655343952,-0.0167941556343363,-0.0188190558888344,0.0509406467854402,0.048508584,0.0012468202,0.012218025,-0.338988011596365,0.0675745591587986,-0.285285906184343
126.488733031674,0.242730179030639,1.10045684712409,-0.016205082536163,-0.0159969555712327,0.0538909309505679,0.048508584,0.0012468202,0.012218025,-0.366354129430138,0.0157936129097109,-0.283638534644412
126.518733031674,0.101060364621115,0.835974273639994,-0.00259961984085682,-0.0120672288485877,0.0462497893517998,0.048508584,0.0012468202,0.012218025,-0.477008568952463,0.023665120091318,-0.247649467909078
126.548733031674,0.519997892432372,0.545748082518211,-0.0151542091517403,-0.00875513285611801,0.0564362566438937,0.048508584,0.0012468202,0.012218025,-0.330411722503816,0.0542010460811532,-0.332227321886646
126.578733031674,0.704445325104427,0.351191752661672,-0.0128131172354133,-0.0143129544695753,0.0482660750973988,0.048508584,0.0012468202,0.012218025,-0.408258165306795,0.0354792600608382,-0.252520375965162
126.608733031674,0.496205061536125,0.248996834746577,-0.0131044822670284,-0.0148971405664922,0.051113295784629,0.048508584,0.0012468202,0.012218025,-0.375078315251907,0.0704648479852437,-0.281376822542846
126.638733031674,0.907225304869095,0.120118398069302,-0.0142539422769516,-0.0161473013752379,0.0465062228727236,0.048508584,0.0012468202,0.012218025,-0.37940330419555,0.048003971994236,-0.239144176583541
126.668733031674,0.798934532618951,-0.166835260487319,-0.024754570506523,-0.0244232675227139,0.0515726506618917,0.048508584,0.0012468202,0.012218025,-0.347063201031985,0.0816840285482356,-0.251355971298795
