time,angle.x,angle.y,vel.x,vel.y,vel.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.z
235.132311977716,-0.351169613487875,-4.59217194513748,-0.9960676447119,-0.159797017151837,-0.0840684139838221,-0.9881745,-0.15333349,-0.11130722,-0.126860571160361,-0.151643523314383,-0.178098273017271
235.162311977716,-0.15417010102673,-4.76003471278812,-1.00333084687799,-0.160885619172663,-0.0866598552221229,-0.9881745,-0.15333349,-0.11130722,-0.145584350662927,-0.0891000856138773,-0.143414247723601
235.192311977716,-0.318305869603666,-5.20070541543277,-1.00856750913077,-0.162046861171031,-0.0909582599070007,-0.9881745,-0.15333349,-0.11130722,-0.121603458881593,-0.146331102383694,-0.13608232650241
235.222311977716,-0.351895861553584,-5.59122758095395,-1.01340734995323,-0.159016642410543,-0.0946782402119075,-0.9881745,-0.15333349,-0.11130722,-0.0986114461672947,-0.177970355242585,-0.133449811865696
235.252311977716,-0.300475546148141,-6.10808104187238,-1.02313376275114,-0.15784033791303,-0.0958676645783515,-0.9881745,-0.15333349,-0.11130722,-0.174713262248514,-0.184174501632833,-0.0535861918758775
235.282311977716,-0.506985054465899,-6.36333327783316,-1.03785649690762,-0.162486629560084,-0.0964380838512399,-0.9881745,-0.15333349,-0.11130722,-0.0466198495427824,-0.100511580268669,-0.0526171661012225
235.312311977716,-0.501478441668979,-6.58041027107965,-1.05474037529356,-0.163602486881302,-0.0957752601073996,-0.9881745,-0.15333349,-0.11130722,0.0391628670053572,-0.135963053927532,-0.148182769075667
235.342311977716,-0.603770426721628,-6.66105041891445,-1.05787321102802,-0.159246220674483,-0.0999260563187334,-0.9881745,-0.15333349,-0.11130722,-0.152927623485865,-0.216138046901998,-0.0216692987949329
235.372311977716,-0.434277387894833,-6.81896600088576,-1.05866067219603,-0.154748729808719,-0.102725435414897,-0.9881745,-0.15333349,-0.11130722,-0.0173122264845971,-0.135093308984734,-0.0282569836002956
235.402311977716,-0.413897961479488,-6.76197154280091,-1.0671945111607,-0.155286804086458,-0.101829795360607,-0.9881745,-0.15333349,-0.11130722,0.0160487188056328,-0.147844720049959,-0.104252697919937
235.432311977716,-0.574296595507321,-6.77353149625018,-1.07452010838401,-0.15587168197392,-0.100098539229128,-0.9881745,-0.15333349,-0.11130722,-0.059534430458213,-0.184210009980363,-0.0816387160917823
235.462311977716,-0.482675024656963,-6.87447860262892,-1.08508141462644,-0.153261689035883,-0.102373644120455,-0.9881745,-0.15333349,-0.11130722,-0.0327510437761225,-0.205904616152103,-0.0206153954875893
235.492311977716,-0.422564261873464,-6.76917508300966,-1.0929218391162,-0.149648969671784,-0.10667955329998,-0.9881745,-0.15333349,-0.11130722,0.0282740048505661,-0.175719937171599,-0.0506844314408614
235.522311977716,-0.297587049531434,-6.44205679685874,-1.09272588678982,-0.147712207822565,-0.106966166399587,-0.9881745,-0.15333349,-0.11130722,0.0327494067100885,-0.108311307190603,-0.0707093863707313
235.552311977716,-0.544356589956565,-6.09751770607483,-1.09350086422311,-0.150215085612588,-0.106847368494778,-0.9881745,-0.15333349,-0.11130722,-0.0822925517583236,-0.249292146645497,-0.0139394828264808
235.582311977716,-0.0148184721296118,-5.88917083101177,-1.10081035875668,-0.158071407247049,-0.106647046576835,-0.9881745,-0.15333349,-0.11130722,-0.0018740724784632,-0.133090978886406,-0.0560499086334222
235.612311977716,-0.19989425847222,-5.41996439578904,-1.11001696150804,-0.164445512522543,-0.102827956264333,-0.9881745,-0.15333349,-0.11130722,0.0544161704772672,-0.0454542813899439,-0.0915411913094922
235.642311977716,-0.258194457316427,-5.04634959391398,-1.11194629323738,-0.157993354756702,-0.0951444437661406,-0.9881745,-0.15333349,-0.11130722,-0.0215237701694935,-0.223389171795831,-0.10328689875715
235.672311977716,0.02056359410026,-4.64416675369522,-1.11038267017265,-0.156467730560978,-0.0935480627086759,-0.9881745,-0.15333349,-0.11130722,0.0164793878784148,-0.0756287826495524,-0.154195223201466
235.702311977716,0.112551744770879,-4.07301953527817,-1.10629417690282,-0.158964845384802,-0.0949639679873284,-0.9881745,-0.15333349,-0.11130722,0.0173880849339427,-0.132393595392916,-0.17462509035481
235.732311977716,-0.0584148899455977,-3.43603586345997,-1.10869843707657,-0.161704516086386,-0.0935213855360381,-0.9881745,-0.15333349,-0.11130722,-0.0735964695978223,-0.15990528679173,-0.140917782965576
235.762311977716,0.0196787325643197,-3.01761685806235,-1.11641244651084,-0.167347633693094,-0.0916227826726321,-0.9881745,-0.15333349,-0.11130722,0.0264975091630538,-0.0689853718506151,-0.143078242038341
235.792311977716,0.391031391569324,-2.3485936072793,-1.11653865135116,-0.168724298692767,-0.0934353118991693,-0.9881745,-0.15333349,-0.11130722,0.0480199117708344,-0.149162252931542,-0.211724196413941
235.822311977716,0.0453845916185276,-1.67519482534983,-1.11098631359164,-0.167904458769174,-0.0951454805364887,-0.9881745,-0.15333349,-0.11130722,-0.141944013577724,-0.180555873016677,-0.112873158550214
235.852311977716,-0.00938581371996539,-1.09704717104997,-1.10744336617494,-0.16585889362761,-0.0978801984263815,-0.9881745,-0.15333349,-0.11130722,0.0611182323857889,-0.103530237331659,-0.152283725096176
235.882311977716,0.0227021269145527,-0.507880534761748,-1.10563598700977,-0.163949405247446,-0.096517810068782,-0.9881745,-0.15333349,-0.11130722,0.00672816776229135,-0.0979122672331816,-0.204312743396795
235.912311977716,0.0744672750010925,0.00044306609339722,-1.10092426560837,-0.164569187746811,-0.0952595937326282,-0.9881745,-0.15333349,-0.11130722,-0.0913858776097121,-0.202018492880237,-0.138132825709355
235.942311977716,0.237933037423891,0.161483402094854,-1.10023190936768,-0.165588649722024,-0.095480774196182,-0.9881745,-0.15333349,-0.11130722,-0.0405824589416525,-0.136358491741752,-0.173619649324356
235.972311977716,0.0242949578846309,0.590393212960506,-1.09789581012949,-0.163127752582285,-0.0971338596663041,-0.9881745,-0.15333349,-0.11130722,-0.0709441758572947,-0.182059496644059,-0.13559265763439
236.002311977716,0.236839768066362,1.51742492964241,-1.09479060461431,-0.165692904801218,-0.0989289886594482,-0.9881745,-0.15333349,-0.11130722,-0.0602111850080174,-0.0815440025307998,-0.0852516781558762
236.032311977716,-0.048214915989422,2.40759826177211,-1.08870639336591,-0.167405442803322,-0.0993484656393697,-0.74720322757651,-0.116365516905702,-0.11130722,0.362873158473818,-0.0592573107314419,-0.159098059468738
236.062311977716,0.0492273010718563,2.85031614323953,-1.07530750992144,-0.164523976195531,-0.101100639677621,0.186509921042597,-0.126819740976696,-0.11130722,1.70613255513776,-0.129935248126641,-0.113038034828419
236.092311977716,0.191541675112382,3.20485511800041,-1.05206389508297,-0.164361346618099,-0.0984435078129792,0.956668125897937,-0.291081732412208,-0.11130722,2.90455717104936,-0.331748471017957,-0.146002041193414
236.122311977716,-0.251012036164476,3.81572675439929,-0.996772628936705,-0.160356187157934,-0.0932721555382124,0.9521893,-0.30550864,-0.11130722,2.59257654631842,-0.407707984535761,-0.138630649906733
236.152311977716,-0.301271807005259,3.5474051484963,-0.934801914972482,-0.161387311580821,-0.100793173283963,0.9521893,-0.30550864,-0.113842658645913,2.45586991314944,-0.389435913160726,-0.14610859748375
236.182311977716,-0.109807483424444,3.20316593980702,-0.873649725043228,-0.164657114606378,-0.114022662905861,0.9521893,-0.30550864,-0.11130722,2.37025090600486,-0.38950385585179,-0.045110192005037
