current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y,payload_angles.z
1632838303.731791,-0.009774916805326939,-0.0838664174079895,-2.4714291095733643,0.014313925057649612,0.03975578770041466,0.02816789038479328,0.0,0.0,0.0,-0.009130377322435379,0.06755358725786209,0.03134417533874512,0.09797081351280212,-0.09810657054185867,-0.09810657054185867,0.0,0.0,-0.0
1632838303.73362,-0.009774916805326939,-0.0838664174079895,-2.4714291095733643,0.014313925057649612,0.03975578770041466,0.02816789038479328,0.0,0.0,0.0,-0.009130377322435379,0.06755358725786209,0.03134417533874512,0.09797081351280212,-0.09810657054185867,-0.09810657054185867,0.0,0.0,-0.0
1632838303.743782,-0.009685754776000977,-0.08410138636827469,-2.4715840816497803,0.014045698568224907,0.04007485881447792,0.028682788833975792,0.0,0.0,0.0,-0.009130377322435379,0.06755358725786209,0.03134417533874512,0.09797081351280212,-0.09810657054185867,-0.09810657054185867,0.0,0.0,-0.0
1632838303.753733,-0.009585411287844181,-0.08405075967311859,-2.471559762954712,0.014143175445497036,0.04036775603890419,0.028939785435795784,0.0,0.0,0.0,-0.009310407564043999,0.06772871315479279,0.031473636627197266,0.09611737728118896,-0.09995709359645844,-0.09995709359645844,0.0,0.0,-0.0
1632838303.764243,-0.009479311294853687,-0.0839773640036583,-2.471518039703369,0.013875971548259258,0.04096659645438194,0.02928212843835354,0.0,0.0,0.0,-0.009310407564043999,0.06772871315479279,0.031473636627197266,0.09611737728118896,-0.09995709359645844,-0.09995709359645844,0.0,0.0,-0.0
1632838303.774248,-0.009426431730389595,-0.08404508233070374,-2.4715752601623535,0.013800223357975483,0.0411737896502018,0.029614385217428207,0.0,0.0,0.0,-0.009411202743649483,0.06765899062156677,0.03143143653869629,0.09656289964914322,-0.1028289794921875,-0.1028289794921875,0.0,0.0,-0.0
1632838303.783962,-0.009316735900938511,-0.08393020182847977,-2.471498727798462,0.013606002554297447,0.041762903332710266,0.030084487050771713,0.0,0.0,0.0,-0.009411202743649483,0.06765899062156677,0.03143143653869629,0.09656289964914322,-0.1028289794921875,-0.1028289794921875,0.0,0.0,-0.0
1632838303.79385,-0.009316735900938511,-0.08393020182847977,-2.471498727798462,0.013606002554297447,0.041762903332710266,0.030084487050771713,0.0,0.0,0.0,-0.009565649554133415,0.06761418282985687,0.031412363052368164,0.09637226909399033,-0.10542517155408859,-0.10542517155408859,0.0,0.0,-0.0
1632838303.805742,-0.009145189076662064,-0.08382756263017654,-2.4714291095733643,0.013500940054655075,0.042336251586675644,0.03055385686457157,0.0,0.0,0.0,-0.009728618897497654,0.06751667708158493,0.0313420295715332,0.0952933132648468,-0.10634012520313263,-0.10634012520313263,0.0,0.0,-0.0
1632838303.814943,-0.009082019329071045,-0.08383166044950485,-2.47143292427063,0.013202905654907227,0.04258265718817711,0.030744919553399086,0.0,0.0,0.0,-0.009728618897497654,0.06751667708158493,0.0313420295715332,0.0952933132648468,-0.10634012520313263,-0.10634012520313263,0.0,0.0,-0.0
1632838303.823717,-0.00896505918353796,-0.08365498483181,-2.4713664054870605,0.013287784531712532,0.0428006686270237,0.030937237665057182,0.0,0.0,0.0,-0.009899741970002651,0.06735272705554962,0.031279563903808594,0.09512006491422653,-0.10679321736097336,-0.10679321736097336,0.0,0.0,-0.0
1632838303.833833,-0.008844523690640926,-0.08346594870090485,-2.471285820007324,0.013287784531712532,0.0428006686270237,0.030937237665057182,0.0,0.0,0.0,-0.009899741970002651,0.06735272705554962,0.031279563903808594,0.09512006491422653,-0.10679321736097336,-0.10679321736097336,0.0,0.0,-0.0
1632838303.843809,-0.008844523690640926,-0.08346594870090485,-2.471285820007324,0.013294565491378307,0.04301435500383377,0.03124181553721428,0.0,0.0,0.0,-0.009899741970002651,0.06735272705554962,0.031279563903808594,0.09512006491422653,-0.10679321736097336,-0.10679321736097336,0.0,0.0,-0.0
1632838303.853684,-0.00864836759865284,-0.08321286737918854,-2.4712045192718506,0.013185902498662472,0.04359167814254761,0.03178665041923523,0.0,0.0,0.0,-0.010131996124982834,0.06697558611631393,0.031099557876586914,0.09474813938140869,-0.10873202234506607,-0.10873202234506607,0.0,0.0,-0.0
1632838303.863825,-0.008573373779654503,-0.08315630257129669,-2.4712095260620117,0.013185902498662472,0.04359167814254761,0.03178665041923523,0.0,0.0,0.0,-0.010131996124982834,0.06697558611631393,0.031099557876586914,0.09474813938140869,-0.10873202234506607,-0.10873202234506607,0.0,0.0,-0.0
1632838303.873834,-0.008495035581290722,-0.08308297395706177,-2.471200704574585,0.013034172356128693,0.04437243565917015,0.03223824128508568,0.0,0.0,0.0,-0.010271843522787094,0.06687898188829422,0.031121253967285156,0.09313137829303741,-0.11009073257446289,-0.11009073257446289,0.0,0.0,-0.0
1632838303.88361,-0.008365587331354618,-0.08282465487718582,-2.4710559844970703,0.012876643799245358,0.044791728258132935,0.032406438142061234,0.0,0.0,0.0,-0.010469241067767143,0.0665639117360115,0.03096795082092285,0.09379754960536957,-0.11249801516532898,-0.11249801516532898,0.0,0.0,-0.0
1632838303.893627,-0.008365587331354618,-0.08282465487718582,-2.4710559844970703,0.012876643799245358,0.044791728258132935,0.032406438142061234,0.0,0.0,0.0,-0.010469241067767143,0.0665639117360115,0.03096795082092285,0.09379754960536957,-0.11249801516532898,-0.11249801516532898,0.0,0.0,-0.0
