current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y,payload_angles.z,simulink_acc_sp.x,simulink_acc_sp.y,simulink_acc_sp.y
1633084030.839998,33.42509078979492,-0.0013669230975210667,-7.328689098358154,0.873540461063385,-0.00022070351406000555,-0.00139646977186203,0.0,0.0,0.0,nan,nan,nan,0.2696198523044586,0.0017035239143297076,0.0017035239143297076,0.0,0.0,-0.0,0.0017712773782132029,0.26964888734153347,0.03704559953061132
1633084030.850007,33.432090759277344,-0.0013902694918215275,-7.328728199005127,0.8735431432723999,-0.00022667774464935064,-0.001417079591192305,0.0,0.0,0.0,nan,nan,nan,0.2696198523044586,0.0017035239143297076,0.0017035239143297076,0.0,0.0,-0.0,0.0017712773782132029,0.26964888734153347,0.03704559953061132
1633084030.860075,33.44261169433594,-0.0014138671103864908,-7.32877254486084,0.8735476732254028,-0.00023056533245835453,-0.0014387689298018813,0.0,0.0,0.0,nan,nan,nan,0.26964887976646423,0.00177127739880234,0.00177127739880234,0.0,0.0,-0.0,0.0018591289757130516,0.2696774417793283,0.03669352673336131
1633084030.870053,33.44978332519531,-0.0014359403867274523,-7.328810691833496,0.8735507130622864,-0.0002336884499527514,-0.0014490536414086819,0.0,0.0,0.0,nan,nan,nan,0.26964887976646423,0.00177127739880234,0.00177127739880234,0.0,0.0,-0.0,0.0016898251453489521,0.2696774417793283,0.036664751354765275
1633084030.880088,33.46018600463867,-0.0014580754796043038,-7.328852653503418,0.8735550045967102,-0.00023480142408516258,-0.0014561765128746629,0.0,0.0,0.0,nan,nan,nan,0.26964887976646423,0.00177127739880234,0.00177127739880234,0.0,0.0,-0.0,0.0016898251453489521,0.2696774417793283,0.036664751354765275
1633084030.889973,33.46734619140625,-0.0014787279069423676,-7.328888416290283,0.8735575079917908,-0.00023690448142588139,-0.0014585137832909822,0.0,0.0,0.0,nan,nan,nan,0.26964887976646423,0.00177127739880234,0.00177127739880234,0.0,0.0,-0.0,0.0017418543394380206,0.2697054553153224,0.03652762059231488
1633084030.900005,33.47776794433594,-0.0014995080418884754,-7.328928470611572,0.8735604882240295,-0.00023813861480448395,-0.0014488272136077285,0.0,0.0,0.0,nan,nan,nan,0.26967743039131165,0.0016898250905796885,0.0016898250905796885,0.0,0.0,-0.0,0.0016308607370224184,0.2697054553153224,0.03649845031664906
1633084030.910061,33.48823547363281,-0.0015195924788713455,-7.328976631164551,0.873562216758728,-0.0002407558640697971,-0.0014240220189094543,0.0,0.0,0.0,nan,nan,nan,0.26967743039131165,0.0016898250905796885,0.0016898250905796885,0.0,0.0,-0.0,0.0016308607370224184,0.2697054553153224,0.03649845031664906
1633084030.919994,33.495323181152344,-0.001538218348287046,-7.329017639160156,0.8735629320144653,-0.0002450364991091192,-0.0014214522670954466,0.0,0.0,0.0,nan,nan,nan,0.2697054445743561,0.001630860730074346,0.001630860730074346,0.0,0.0,-0.0,0.00175534718121017,0.26973288539201373,0.03658929079181714
1633084030.930589,33.502288818359375,-0.0015561631880700588,-7.329057693481445,0.8735634684562683,-0.00024987722281366587,-0.0014206754276528955,0.0,0.0,0.0,nan,nan,nan,0.2697054445743561,0.001630860730074346,0.001630860730074346,0.0,0.0,-0.0,0.0017816405349285885,0.26973288539201373,0.03656398464103429
1633084030.939996,33.51285171508789,-0.0015745165292173624,-7.329102039337158,0.8735644221305847,-0.0002552933292463422,-0.001393606187775731,0.0,0.0,0.0,nan,nan,nan,0.2697054445743561,0.001630860730074346,0.001630860730074346,0.0,0.0,-0.0,0.0017816405349285885,0.26973288539201373,0.03656398464103429
1633084030.950099,33.52334976196289,-0.001592275919392705,-7.329144477844238,0.8735657930374146,-0.00026010372675955296,-0.0013378653675317764,0.0,0.0,0.0,nan,nan,nan,0.2697054445743561,0.001630860730074346,0.001630860730074346,0.0,0.0,-0.0,0.0017905534265617528,0.2697596981216472,0.03684005406561507
1633084030.959953,33.5304069519043,-0.0016084503149613738,-7.329179763793945,0.8735672235488892,-0.0002637284342199564,-0.0013039776822552085,0.0,0.0,0.0,nan,nan,nan,0.26973289251327515,0.001781640574336052,0.001781640574336052,0.0,0.0,-0.0,0.001798874937334616,0.2697596981216472,0.03681329675826444
1633084030.970006,33.53752899169922,-0.0016242016572505236,-7.329214096069336,0.8735693097114563,-0.0002663311315700412,-0.0012868630001321435,0.0,0.0,0.0,nan,nan,nan,0.26973289251327515,0.001781640574336052,0.001781640574336052,0.0,0.0,-0.0,0.001798874937334616,0.2697596981216472,0.03681329675826444
1633084030.980152,33.544490814208984,-0.001639347756281495,-7.329246997833252,0.8735716938972473,-0.0002681541081983596,-0.001279714866541326,0.0,0.0,0.0,nan,nan,nan,0.26973289251327515,0.001781640574336052,0.001781640574336052,0.0,0.0,-0.0,0.001803290934200547,0.26978586929071735,0.03699422491125031
1633084030.990067,33.55506134033203,-0.0016551637090742588,-7.3292927742004395,0.8735759258270264,-0.00026780072948895395,-0.0012753125047311187,0.0,0.0,0.0,nan,nan,nan,0.26973289251327515,0.001781640574336052,0.001781640574336052,0.0,0.0,-0.0,0.00173349787322578,0.26978586929071735,0.03696863061391949
1633084031.000134,33.56547927856445,-0.0016703929286450148,-7.3293375968933105,0.8735801577568054,-0.00026726280339062214,-0.0012722965329885483,0.0,0.0,0.0,nan,nan,nan,0.2697596848011017,0.001798874931409955,0.001798874931409955,0.0,0.0,-0.0,0.00173349787322578,0.26978586929071735,0.03696863061391949
1633084031.01005,33.57598114013672,-0.001685237162746489,-7.329380989074707,0.8735840916633606,-0.0002675758150871843,-0.0012599651236087084,0.0,0.0,0.0,nan,nan,nan,0.2697596848011017,0.001798874931409955,0.001798874931409955,0.0,0.0,-0.0,0.001706078521699997,0.2698113809770841,0.03694735176737621
1633084031.020001,33.58650207519531,-0.0016995971091091633,-7.329422950744629,0.873587429523468,-0.00026974172214977443,-0.0012321005342528224,0.0,0.0,0.0,nan,nan,nan,0.26978588104248047,0.0017334978329017758,0.0017334978329017758,0.0,0.0,-0.0,0.0016864767112163715,0.2698113809770841,0.03697147810242339
1633084031.029996,33.59362030029297,-0.0017125657759606838,-7.329459190368652,0.8735895156860352,-0.0002736063615884632,-0.0012257128255441785,0.0,0.0,0.0,nan,nan,nan,0.26978588104248047,0.0017334978329017758,0.0017334978329017758,0.0,0.0,-0.0,0.0016864767112163715,0.2698113809770841,0.03697147810242339
1633084031.040031,33.6005744934082,-0.001725045614875853,-7.329493522644043,0.8735914826393127,-0.00027824428980238736,-0.0012101768516004086,0.0,0.0,0.0,nan,nan,nan,0.26981139183044434,0.0016864767530933022,0.0016864767530933022,0.0,0.0,-0.0,0.0017813629192220352,0.2698362189789811,0.03705933102748557
