current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_euler.x,payload_euler.y,payload_euler.z,simulink_acc_sp.x,simulink_acc_sp.y,simulink_acc_sp.y,qp_status
1633609910.604218,-6.710062734782696e-05,-0.0022509489208459854,-2.5018463134765625,-0.0002881413383875042,-0.00043316843220964074,0.001083826762624085,0.0,0.0,0.0,6.374945223797113e-05,0.0019822490867227316,0.002073049545288086,0.0006516596185974777,0.004132164642214775,0.004132164642214775,-0.0005759152700193226,-0.00018118075968232006,-1.5711086988449097,0.0,0.0,0.0,data: 0.0
1633609910.605715,-6.710062734782696e-05,-0.0022509489208459854,-2.5018463134765625,-0.0002881413383875042,-0.00043316843220964074,0.001083826762624085,0.0,0.0,0.0,6.374945223797113e-05,0.0019822490867227316,0.002073049545288086,0.0006516596185974777,0.004132164642214775,0.004132164642214775,-0.0005759152700193226,-0.00018118075968232006,-1.5711086988449097,0.0,0.0,0.0,data: 0.0
1633609910.615979,-6.753033812856302e-05,-0.0023102944251149893,-2.501828908920288,-0.00029141854611225426,-0.0003921842435374856,0.0010788763174787164,0.0,0.0,0.0,6.580539047718048e-05,0.0020940082613378763,0.0020313262939453125,0.0006448823842220008,0.004044802393764257,0.004044802393764257,-0.0005795664037577808,-0.0001814815477700904,-1.5711121559143066,0.0,0.0,0.0,data: 0.0
1633609910.626244,-6.98870571795851e-05,-0.002423282014206052,-2.5017905235290527,-0.00029894092585891485,-0.0002770625869743526,0.0010669894982129335,0.0,0.0,0.0,6.580539047718048e-05,0.0020940082613378763,0.0020313262939453125,0.0006448823842220008,0.004044802393764257,0.004044802393764257,-0.0005837943172082305,-0.00018164841458201408,-1.5711171627044678,0.0,0.0,0.0,data: 0.0
1633609910.636382,-7.181409455370158e-05,-0.00247679534368217,-2.5017623901367188,-0.00030270207207649946,-0.00020057352958247066,0.0010612622136250138,0.0,0.0,0.0,6.580539047718048e-05,0.0020940082613378763,0.0020313262939453125,0.0006448823842220008,0.004044802393764257,0.004044802393764257,-0.0005857569049112499,-0.00018157385056838393,-1.5711205005645752,0.0,0.0,0.0,data: 0.0
1633609910.645749,-7.181409455370158e-05,-0.00247679534368217,-2.5017623901367188,-0.00030270207207649946,-0.00020057352958247066,0.0010612622136250138,0.0,0.0,0.0,6.822724390076473e-05,0.0021968032233417034,0.0019843578338623047,0.000637932913377881,0.0039153387770056725,0.0039153387770056725,-0.0005873771733604372,-0.00018118995649274439,-1.5711255073547363,0.0,0.0,0.0,data: 0.0
1633609910.655967,-7.385550998151302e-05,-0.0025275100488215685,-2.501734495162964,-0.00030577590223401785,-0.00011961305426666513,0.0010553356260061264,0.0,0.0,0.0,7.016659219516441e-05,0.0022449821699410677,0.001956462860107422,0.000635183765552938,0.003788740374147892,0.003788740374147892,-0.0005875523784197867,-0.00018075677508022636,-1.5711288452148438,0.0,0.0,0.0,data: 0.0
1633609910.66575,-7.596303476020694e-05,-0.002575688296929002,-2.5017073154449463,-0.0003081453323829919,-3.492573887342587e-05,0.001036138623021543,0.0,0.0,0.0,7.016659219516441e-05,0.0022449821699410677,0.001956462860107422,0.000635183765552938,0.003788740374147892,0.003788740374147892,-0.0005847204593010247,-0.00017907180881593376,-1.5711350440979004,0.0,0.0,0.0,data: 0.0
1633609910.675765,-7.818392623448744e-05,-0.002621339401230216,-2.501680850982666,-0.00031007491634227335,5.4615513363387436e-05,0.0009779841639101505,0.0,0.0,0.0,7.427858508890495e-05,0.0023341199848800898,0.0018990040989592671,0.0006293177721090615,0.003505880944430828,0.003505880944430828,-0.0005847204593010247,-0.00017907180881593376,-1.5711350440979004,0.0,0.0,0.0,data: 0.0
1633609910.685913,-7.926372927613556e-05,-0.0026647450868040323,-2.5016591548919678,-0.00031125498935580254,0.00011415295011829585,0.0009284855332225561,0.0,0.0,0.0,7.427858508890495e-05,0.0023341199848800898,0.0018990040989592671,0.0006293177721090615,0.003505880944430828,0.003505880944430828,-0.0005807332345284522,-0.0001776486897142604,-1.5711370706558228,0.0,0.0,0.0,data: 0.0
1633609910.695523,-8.04005321697332e-05,-0.0027060459833592176,-2.501638650894165,-0.00031296798260882497,0.0001738507708068937,0.0008834877517074347,0.0,0.0,0.0,7.638436363777146e-05,0.002414591144770384,0.001854896661825478,0.0006318215746432543,0.0033830227330327034,0.0033830227330327034,-0.0005727337556891143,-0.0001752466632751748,-1.5711382627487183,0.0,0.0,0.0,data: 0.0
1633609910.70587,-8.415761112701148e-05,-0.0027817641384899616,-2.501588821411133,-0.00031731268973089755,0.00026589215849526227,0.0008358358172699809,0.0,0.0,0.0,7.638436363777146e-05,0.002414591144770384,0.001854896661825478,0.0006318215746432543,0.0033830227330327034,0.0033830227330327034,-0.0005727337556891143,-0.0001752466632751748,-1.5711382627487183,0.0,0.0,0.0,data: 0.0
1633609910.717523,-8.556011744076386e-05,-0.0028170479927212,-2.5015628337860107,-0.00032121717231348157,0.0003263946564402431,0.0008137570112012327,0.0,0.0,0.0,7.995358464540914e-05,0.002486523473635316,0.0018033982487395406,0.0006659027421846986,0.0031806202605366707,0.0031806202605366707,-0.0005647391080856323,-0.00017303929780609906,-1.5711385011672974,0.0,0.0,0.0,data: 0.0
