current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_euler.x,payload_euler.y,payload_euler.z,simulink_acc_sp.x,simulink_acc_sp.y,simulink_acc_sp.y,qp_status
1633640561.295571,0.010265741497278214,-0.002725514117628336,-2.4999520778656006,-0.011789397336542606,0.005473755300045013,0.0002898854436352849,0.0,0.0,0.0,-0.009857598692178726,0.0025680111721158028,-4.4345855712890625e-05,-0.0019050661940127611,-0.0024062783923000097,-0.0024062783923000097,1.8098716054737451e-06,0.00015234851161949337,-1.5709625482559204,0.0,0.0,0.0,data: 0.0
1633640561.297812,0.010265741497278214,-0.002725514117628336,-2.4999520778656006,-0.011789397336542606,0.005473755300045013,0.0002898854436352849,0.0,0.0,0.0,-0.009857598692178726,0.0025680111721158028,-4.4345855712890625e-05,-0.0019050661940127611,-0.0024062783923000097,-0.0024062783923000097,5.426103598438203e-06,0.00013883579231332988,-1.5709550380706787,0.0,0.0,0.0,data: 0.0
1633640561.308197,0.010155330412089825,-0.002625647932291031,-2.499957799911499,-0.011714226566255093,0.005454467609524727,0.0003051167295780033,0.0,0.0,0.0,-0.009647554717957973,0.0023767452221363783,-3.24249267578125e-05,-0.0017208278877660632,-0.00266024237498641,-0.00266024237498641,1.0634782483975869e-05,0.00011793554585892707,-1.5709434747695923,0.0,0.0,0.0,data: 0.0
1633640561.317835,0.010044356808066368,-0.0025269684847444296,-2.4999632835388184,-0.011641871184110641,0.00543368561193347,0.00033026159508153796,0.0,0.0,0.0,-0.009542129933834076,0.00228299992159009,-2.6941299438476562e-05,-0.0015825439477339387,-0.002775786444544792,-0.002775786444544792,1.5562256521661766e-05,9.632688306737691e-05,-1.5709319114685059,0.0,0.0,0.0,data: 0.0
1633640561.327654,0.009932001121342182,-0.002428731182590127,-2.4999678134918213,-0.01157166063785553,0.005410846322774887,0.00036169117083773017,0.0,0.0,0.0,-0.009542129933834076,0.00228299992159009,-2.6941299438476562e-05,-0.0015825439477339387,-0.002775786444544792,-0.002775786444544792,1.8677679690881632e-05,8.155489194905385e-05,-1.570924162864685,0.0,0.0,0.0,data: 0.0
1633640561.337786,0.009866037406027317,-0.0023532600607722998,-2.4999735355377197,-0.011522876098752022,0.0053979214280843735,0.00038410944398492575,0.0,0.0,0.0,-0.009372727014124393,0.0021179767791181803,-1.6689300537109375e-05,-0.0014283109921962023,-0.0029863857198506594,-0.0029863857198506594,2.1647714675054885e-05,6.650907744187862e-05,-1.5709164142608643,0.0,0.0,0.0,data: 0.0
1633640561.347681,0.009798920713365078,-0.002278675325214863,-2.4999799728393555,-0.01147556770592928,0.005383898504078388,0.0004074542666785419,0.0,0.0,0.0,-0.009372727014124393,0.0021179767791181803,-1.6689300537109375e-05,-0.0014283109921962023,-0.0029863857198506594,-0.0029863857198506594,2.5811794330365956e-05,4.346287823864259e-05,-1.5709048509597778,0.0,0.0,0.0,data: 0.0
1633640561.35759,0.009684557095170021,-0.0021833637729287148,-2.4999842643737793,-0.011411812156438828,0.005356048699468374,0.00044507719576358795,0.0,0.0,0.0,-0.009200320579111576,0.0019565753173083067,-5.9604644775390625e-06,-0.0012289972510188818,-0.003164150519296527,-0.003164150519296527,2.9601600544992834e-05,1.989277188840788e-05,-1.5708931684494019,0.0,0.0,0.0,data: 0.0
1633640561.367742,0.009570925496518612,-0.0020894811023026705,-2.4999876022338867,-0.011350750923156738,0.005326288752257824,0.00048349681310355663,0.0,0.0,0.0,-0.009200320579111576,0.0019565753173083067,-5.9604644775390625e-06,-0.0012289972510188818,-0.003164150519296527,-0.003164150519296527,3.1906096410239115e-05,3.91518688047654e-06,-1.5708855390548706,0.0,0.0,0.0,data: 0.0
1633640561.377726,0.009501907043159008,-0.0020175864920020103,-2.499992609024048,-0.01130821742117405,0.005308076273649931,0.0005089053884148598,0.0,0.0,0.0,-0.009026803076267242,0.0017990869237110019,2.384185791015625e-06,-0.0010211499175056815,-0.003341869916766882,-0.003341869916766882,3.402296715648845e-05,-1.2255233741598204e-05,-1.5708779096603394,0.0,0.0,0.0,data: 0.0
1633640561.387738,0.009431899525225163,-0.0019462750060483813,-2.4999969005584717,-0.011266661807894707,0.005288548301905394,0.0005346245015971363,0.0,0.0,0.0,-0.009026803076267242,0.0017990869237110019,2.384185791015625e-06,-0.0010211499175056815,-0.003341869916766882,-0.003341869916766882,3.682808528537862e-05,-3.683816976263188e-05,-1.570866346359253,0.0,0.0,0.0,data: 0.0
1633640561.397637,0.009316177107393742,-0.0018548935186117887,-2.4999985694885254,-0.011210590600967407,0.005253078415989876,0.0005742161883972585,0.0,0.0,0.0,-0.008850359357893467,0.0016445285873487592,8.344650268554688e-06,-0.000796743668615818,-0.003493142081424594,-0.003493142081424594,3.9164424379123375e-05,-6.176758324727416e-05,-1.5708550214767456,0.0,0.0,0.0,data: 0.0
1633640561.407652,0.009200471453368664,-0.0017649201909080148,-2.4999992847442627,-0.01115669496357441,0.005215543322265148,0.0006136889569461346,0.0,0.0,0.0,-0.008850359357893467,0.0016445285873487592,8.344650268554688e-06,-0.000796743668615818,-0.003493142081424594,-0.003493142081424594,4.0447997889714316e-05,-7.855448347982019e-05,-1.5708473920822144,0.0,0.0,0.0,data: 0.0
